rule,project,file,line,verdict,reason,provenance,confidence
MEM31-C,mosquitto,lib/actions_publish.c,140,FP,"message/message->msg.topic/message->msg.payload are fully freed via message__cleanup() on every failure return (lib/messages_mosq.c:33-45 frees topic+payload+properties+struct), and on the success path ownership transfers into the persistent mosq->msgs_out.inflight list via message__queue() (messages_mosq.c:137-152, DL_APPEND). No path loses the allocation.",delta_mem31_task420,high
MEM31-C,mosquitto,lib/actions_publish.c,149,FP,"message/message->msg.topic/message->msg.payload are fully freed via message__cleanup() on every failure return (lib/messages_mosq.c:33-45 frees topic+payload+properties+struct), and on the success path ownership transfers into the persistent mosq->msgs_out.inflight list via message__queue() (messages_mosq.c:137-152, DL_APPEND). No path loses the allocation.",delta_mem31_task420,high
MEM31-C,mosquitto,lib/actions_publish.c,158,FP,"message/message->msg.topic/message->msg.payload are fully freed via message__cleanup() on every failure return (lib/messages_mosq.c:33-45 frees topic+payload+properties+struct), and on the success path ownership transfers into the persistent mosq->msgs_out.inflight list via message__queue() (messages_mosq.c:137-152, DL_APPEND). No path loses the allocation.",delta_mem31_task420,high
MEM31-C,mosquitto,lib/actions_publish.c,162,FP,"message/message->msg.topic/message->msg.payload are fully freed via message__cleanup() on every failure return (lib/messages_mosq.c:33-45 frees topic+payload+properties+struct), and on the success path ownership transfers into the persistent mosq->msgs_out.inflight list via message__queue() (messages_mosq.c:137-152, DL_APPEND). No path loses the allocation.",delta_mem31_task420,high
MEM31-C,mosquitto,lib/actions_publish.c,178,FP,"message/message->msg.topic/message->msg.payload are fully freed via message__cleanup() on every failure return (lib/messages_mosq.c:33-45 frees topic+payload+properties+struct), and on the success path ownership transfers into the persistent mosq->msgs_out.inflight list via message__queue() (messages_mosq.c:137-152, DL_APPEND). No path loses the allocation.",delta_mem31_task420,high
MEM31-C,mosquitto,lib/actions_publish.c,178,FP,"message/message->msg.topic/message->msg.payload are fully freed via message__cleanup() on every failure return (lib/messages_mosq.c:33-45 frees topic+payload+properties+struct), and on the success path ownership transfers into the persistent mosq->msgs_out.inflight list via message__queue() (messages_mosq.c:137-152, DL_APPEND). No path loses the allocation.",delta_mem31_task420,high
MEM31-C,mosquitto,lib/actions_publish.c,178,FP,"message/message->msg.topic/message->msg.payload are fully freed via message__cleanup() on every failure return (lib/messages_mosq.c:33-45 frees topic+payload+properties+struct), and on the success path ownership transfers into the persistent mosq->msgs_out.inflight list via message__queue() (messages_mosq.c:137-152, DL_APPEND). No path loses the allocation.",delta_mem31_task420,high
MEM31-C,mosquitto,lib/connect.c,134,FP,'rc' at line 134 is an int status (mosquitto_property_copy_all returns int; the actual allocation goes into output param &mosq->connect_properties). Tool misattributes the int return value as if it were the allocated pointer.,delta_mem31_task420,high
MEM31-C,mosquitto,lib/extended_auth.c,34,FP,"'rc' is an int status returned by mosquitto_property_copy_all/add_string/add_binary (all declared int in include/mosquitto/libcommon_properties.h); the real allocation is the output param 'properties', which is freed on both the success path (line 71) and the error: label (line 75).",delta_mem31_task420,high
MEM31-C,mosquitto,lib/extended_auth.c,45,FP,"'rc' is an int status returned by mosquitto_property_copy_all/add_string/add_binary (all declared int in include/mosquitto/libcommon_properties.h); the real allocation is the output param 'properties', which is freed on both the success path (line 71) and the error: label (line 75).",delta_mem31_task420,high
MEM31-C,mosquitto,lib/extended_auth.c,51,FP,"'rc' is an int status returned by mosquitto_property_copy_all/add_string/add_binary (all declared int in include/mosquitto/libcommon_properties.h); the real allocation is the output param 'properties', which is freed on both the success path (line 71) and the error: label (line 75).",delta_mem31_task420,high
MEM31-C,mosquitto,lib/handle_publish.c,175,FP,"message->msg.payload allocated at 175 is freed via message__cleanup() on every failure path below (177,183) and via message__cleanup()+property_free_all on every success return (197-198,204-205,217-218), or transferred to the persistent msgs_in.inflight queue via message__queue() for qos==2 (line 213).",delta_mem31_task420,high
MEM31-C,mosquitto,lib/handle_publish.c,185,FP,"Return at 185 follows message__cleanup(&message) at line 183, which fully frees the message including msg.payload. Already freed before this return.",delta_mem31_task420,high
MEM31-C,mosquitto,lib/handle_publish.c,199,FP,"Return statement immediately follows message__cleanup(&message) (lines 197/204/217) which frees msg.topic, msg.payload, properties and the struct itself (messages_mosq.c:33-45). Stale taint flags an already-freed pointer.",delta_mem31_task420,high
MEM31-C,mosquitto,lib/handle_publish.c,206,FP,"Return statement immediately follows message__cleanup(&message) (lines 197/204/217) which frees msg.topic, msg.payload, properties and the struct itself (messages_mosq.c:33-45). Stale taint flags an already-freed pointer.",delta_mem31_task420,high
MEM31-C,mosquitto,lib/handle_publish.c,215,FP,"qos==2 case: message (with payload) is queued via message__queue(mosq,message,mosq_md_in) at line 213, appending it to the persistent msgs_in.inflight list (ownership transfer) rather than being freed locally; not a leak.",delta_mem31_task420,high
MEM31-C,mosquitto,lib/handle_publish.c,215,FP,"qos==2 case: message (with payload) is queued via message__queue(mosq,message,mosq_md_in) at line 213, appending it to the persistent msgs_in.inflight list (ownership transfer) rather than being freed locally; not a leak.",delta_mem31_task420,high
MEM31-C,mosquitto,lib/handle_publish.c,219,FP,"Return statement immediately follows message__cleanup(&message) (lines 197/204/217) which frees msg.topic, msg.payload, properties and the struct itself (messages_mosq.c:33-45). Stale taint flags an already-freed pointer.",delta_mem31_task420,high
MEM31-C,mosquitto,lib/helpers.c,118,FP,userdata.messages allocated at 118 is either transferred to caller via *messages output param on success (line 135) or freed in the else branch loop + mosquitto_FREE(userdata.messages) at line 141.,delta_mem31_task420,high
MEM31-C,mosquitto,lib/helpers.c,136,FP,*messages = userdata.messages at line 135 transfers ownership to the caller via the output parameter before the return at 136; not a leak.,delta_mem31_task420,high
MEM31-C,mosquitto,lib/helpers.c,142,FP,"userdata.messages is explicitly freed via mosquitto_FREE(userdata.messages) at line 141, immediately before this return at 142.",delta_mem31_task420,high
MEM31-C,mosquitto,lib/http_client.c,65,FP,"packet allocated at line 65 is passed to packet__queue(context,packet) at line 85, which appends it to the persistent send queue (packet_mosq.c:177-211, packet__queue_append) — ownership transfer, freed later on write completion.",delta_mem31_task420,high
MEM31-C,mosquitto,lib/http_client.c,85,FP,"packet allocated at line 65 is passed to packet__queue(context,packet) at line 85, which appends it to the persistent send queue (packet_mosq.c:177-211, packet__queue_append) — ownership transfer, freed later on write completion.",delta_mem31_task420,high
MEM31-C,mosquitto,lib/logging_mosq.c,47,FP,"'s' allocated at line 47 is explicitly freed via mosquitto_FREE(s) at line 59, before the function's only return at line 62.",delta_mem31_task420,high
MEM31-C,mosquitto,lib/logging_mosq.c,62,FP,"'s' allocated at line 47 is explicitly freed via mosquitto_FREE(s) at line 59, before the function's only return at line 62.",delta_mem31_task420,high
MEM31-C,mosquitto,lib/loop.c,394,FP,"'rc' is an int status variable assigned from socks5__read() (declared 'int socks5__read(struct mosquitto *mosq)' in lib/socks_mosq.h), not allocated memory.",delta_mem31_task420,high
MEM31-C,mosquitto,lib/loop.c,398,FP,"'rc' is an int status variable assigned from socks5__read() (declared 'int socks5__read(struct mosquitto *mosq)' in lib/socks_mosq.h), not allocated memory.",delta_mem31_task420,high
MEM31-C,mosquitto,lib/net_mosq.c,354,FP,"'ar_request' is a scratch local reused for two distinct, non-overlapping heap objects in net__try_connect_step1(): freed once at line 329 (previous pending request, guarded by 'if(mosq->adns)'), then reassigned+freed again at 353-355 for a newly-allocated 'hints' object from line 337. Two different objects, same variable name — not a double free.",delta_mem31_task420,high
MEM31-C,mosquitto,lib/net_mosq.c,408,FP,"'sock' is a mosq_sock_t (socket descriptor, int), and COMPAT_CLOSE() closes a socket fd, not free() of heap memory. Each loop iteration in net__try_connect_tcp reassigns *sock to a fresh socket() result before any close — mutually exclusive loop iterations, not a double free of the same value.",delta_mem31_task420,high
MEM31-C,mosquitto,lib/net_mosq.c,481,FP,"'sock' is a mosq_sock_t (socket descriptor, int), and COMPAT_CLOSE() closes a socket fd, not free() of heap memory. Each loop iteration in net__try_connect_tcp reassigns *sock to a fresh socket() result before any close — mutually exclusive loop iterations, not a double free of the same value.",delta_mem31_task420,high
MEM31-C,mosquitto,lib/net_mosq.c,510,FP,"'sock' is a mosq_sock_t (socket descriptor, int), and COMPAT_CLOSE() closes a socket fd, not free() of heap memory. Each loop iteration in net__try_connect_tcp reassigns *sock to a fresh socket() result before any close — mutually exclusive loop iterations, not a double free of the same value.",delta_mem31_task420,high
MEM31-C,mosquitto,lib/net_mosq.c,1164,FP,"net__socketpair()'s WIN32 branch: 'listensock'/'spR' are socket descriptors (mosq_sock_t), and COMPAT_CLOSE() is a socket close, not a memory free. The flagged lines are mutually-exclusive 'continue' branches within one for-loop iteration or fall after a single terminal close (line 1216) before return — no path closes the same descriptor value twice.",delta_mem31_task420,high
MEM31-C,mosquitto,lib/net_mosq.c,1170,FP,"net__socketpair()'s WIN32 branch: 'listensock'/'spR' are socket descriptors (mosq_sock_t), and COMPAT_CLOSE() is a socket close, not a memory free. The flagged lines are mutually-exclusive 'continue' branches within one for-loop iteration or fall after a single terminal close (line 1216) before return — no path closes the same descriptor value twice.",delta_mem31_task420,high
MEM31-C,mosquitto,lib/net_mosq.c,1186,FP,"net__socketpair()'s WIN32 branch: 'listensock'/'spR' are socket descriptors (mosq_sock_t), and COMPAT_CLOSE() is a socket close, not a memory free. The flagged lines are mutually-exclusive 'continue' branches within one for-loop iteration or fall after a single terminal close (line 1216) before return — no path closes the same descriptor value twice.",delta_mem31_task420,high
MEM31-C,mosquitto,lib/net_mosq.c,1190,FP,"net__socketpair()'s WIN32 branch: 'listensock'/'spR' are socket descriptors (mosq_sock_t), and COMPAT_CLOSE() is a socket close, not a memory free. The flagged lines are mutually-exclusive 'continue' branches within one for-loop iteration or fall after a single terminal close (line 1216) before return — no path closes the same descriptor value twice.",delta_mem31_task420,high
MEM31-C,mosquitto,lib/net_mosq.c,1197,FP,"net__socketpair()'s WIN32 branch: 'listensock'/'spR' are socket descriptors (mosq_sock_t), and COMPAT_CLOSE() is a socket close, not a memory free. The flagged lines are mutually-exclusive 'continue' branches within one for-loop iteration or fall after a single terminal close (line 1216) before return — no path closes the same descriptor value twice.",delta_mem31_task420,high
MEM31-C,mosquitto,lib/net_mosq.c,1205,FP,"net__socketpair()'s WIN32 branch: 'listensock'/'spR' are socket descriptors (mosq_sock_t), and COMPAT_CLOSE() is a socket close, not a memory free. The flagged lines are mutually-exclusive 'continue' branches within one for-loop iteration or fall after a single terminal close (line 1216) before return — no path closes the same descriptor value twice.",delta_mem31_task420,high
MEM31-C,mosquitto,lib/net_mosq.c,1206,FP,"net__socketpair()'s WIN32 branch: 'listensock'/'spR' are socket descriptors (mosq_sock_t), and COMPAT_CLOSE() is a socket close, not a memory free. The flagged lines are mutually-exclusive 'continue' branches within one for-loop iteration or fall after a single terminal close (line 1216) before return — no path closes the same descriptor value twice.",delta_mem31_task420,high
MEM31-C,mosquitto,lib/net_mosq.c,1212,FP,"net__socketpair()'s WIN32 branch: 'listensock'/'spR' are socket descriptors (mosq_sock_t), and COMPAT_CLOSE() is a socket close, not a memory free. The flagged lines are mutually-exclusive 'continue' branches within one for-loop iteration or fall after a single terminal close (line 1216) before return — no path closes the same descriptor value twice.",delta_mem31_task420,high
MEM31-C,mosquitto,lib/net_mosq.c,1213,FP,"net__socketpair()'s WIN32 branch: 'listensock'/'spR' are socket descriptors (mosq_sock_t), and COMPAT_CLOSE() is a socket close, not a memory free. The flagged lines are mutually-exclusive 'continue' branches within one for-loop iteration or fall after a single terminal close (line 1216) before return — no path closes the same descriptor value twice.",delta_mem31_task420,high
MEM31-C,mosquitto,lib/net_mosq.c,1216,FP,"net__socketpair()'s WIN32 branch: 'listensock'/'spR' are socket descriptors (mosq_sock_t), and COMPAT_CLOSE() is a socket close, not a memory free. The flagged lines are mutually-exclusive 'continue' branches within one for-loop iteration or fall after a single terminal close (line 1216) before return — no path closes the same descriptor value twice.",delta_mem31_task420,high
MEM31-C,mosquitto,lib/property_mosq.c,192,FP,"'tail' is only a cursor pointer walking the linked list rooted at *properties inside property__read_all(); the actual owned nodes are freed via mosquitto_property_free_all(properties) on every error path (194,201,216) or transferred to the caller via the *properties output param on success (line 219).",delta_mem31_task420,high
MEM31-C,mosquitto,lib/property_mosq.c,217,FP,"'tail' is only a cursor pointer walking the linked list rooted at *properties inside property__read_all(); the actual owned nodes are freed via mosquitto_property_free_all(properties) on every error path (194,201,216) or transferred to the caller via the *properties output param on success (line 219).",delta_mem31_task420,high
MEM31-C,mosquitto,lib/property_mosq.c,219,FP,"'tail' is only a cursor pointer walking the linked list rooted at *properties inside property__read_all(); the actual owned nodes are freed via mosquitto_property_free_all(properties) on every error path (194,201,216) or transferred to the caller via the *properties output param on success (line 219).",delta_mem31_task420,high
MEM31-C,mosquitto,lib/read_handle.c,55,FP,"'rc' is an int status assigned from handle__publish()/handle__suback() (both declared 'int ...' in lib/read_handle.h), not allocated memory.",delta_mem31_task420,high
MEM31-C,mosquitto,lib/read_handle.c,67,FP,"'rc' is an int status assigned from handle__publish()/handle__suback() (both declared 'int ...' in lib/read_handle.h), not allocated memory.",delta_mem31_task420,high
MEM31-C,mosquitto,lib/send_publish.c,154,FP,"topic_temp (strdup'd at 154) is immediately assigned into mapped_topic at line 159 (mapped_topic = topic_temp) — an ownership move, not a separate leaked allocation; mapped_topic is freed on every subsequent exit (168/173/179).",delta_mem31_task420,high
MEM31-C,mosquitto,lib/send_publish.c,166,FP,"Line 166 actually allocates into 'topic_temp' (`topic_temp = mosquitto_malloc(...)`), not 'mapped_topic' as the message claims (misattributed). The old mapped_topic is freed at 173 and topic_temp's value moved into mapped_topic at 174; freed at 179 before the branch returns.",delta_mem31_task420,high
MEM31-C,mosquitto,lib/send_publish.c,166,FP,"Line 166 actually allocates into 'topic_temp' (`topic_temp = mosquitto_malloc(...)`), not 'mapped_topic' as the message claims (misattributed). The old mapped_topic is freed at 173 and topic_temp's value moved into mapped_topic at 174; freed at 179 before the branch returns.",delta_mem31_task420,high
MEM31-C,mosquitto,lib/send_publish.c,180,FP,"At line 174, topic_temp's allocation was moved into mapped_topic (mapped_topic = topic_temp); mapped_topic is then freed at line 179 immediately before this return. topic_temp is just an alias for already-freed memory.",delta_mem31_task420,high
MEM31-C,mosquitto,lib/send_publish.c,203,FP,"mapped_topic/topic_temp are declared 'char *mapped_topic = NULL, *topic_temp = NULL' at lines 52-53 and only ever assigned inside the #ifdef WITH_BRIDGE match branch (135-183), every exit of which returns immediately (144/149/157/169/180) before falling through to line 186+. Control can only reach line 203/205 with both variables still NULL — no allocation exists to leak on this path.",delta_mem31_task420,high
MEM31-C,mosquitto,lib/send_publish.c,203,FP,"mapped_topic/topic_temp are declared 'char *mapped_topic = NULL, *topic_temp = NULL' at lines 52-53 and only ever assigned inside the #ifdef WITH_BRIDGE match branch (135-183), every exit of which returns immediately (144/149/157/169/180) before falling through to line 186+. Control can only reach line 203/205 with both variables still NULL — no allocation exists to leak on this path.",delta_mem31_task420,high
MEM31-C,mosquitto,lib/send_publish.c,205,FP,"mapped_topic/topic_temp are declared 'char *mapped_topic = NULL, *topic_temp = NULL' at lines 52-53 and only ever assigned inside the #ifdef WITH_BRIDGE match branch (135-183), every exit of which returns immediately (144/149/157/169/180) before falling through to line 186+. Control can only reach line 203/205 with both variables still NULL — no allocation exists to leak on this path.",delta_mem31_task420,high
MEM31-C,mosquitto,lib/send_publish.c,205,FP,"mapped_topic/topic_temp are declared 'char *mapped_topic = NULL, *topic_temp = NULL' at lines 52-53 and only ever assigned inside the #ifdef WITH_BRIDGE match branch (135-183), every exit of which returns immediately (144/149/157/169/180) before falling through to line 186+. Control can only reach line 203/205 with both variables still NULL — no allocation exists to leak on this path.",delta_mem31_task420,high
