rule,project,file,line,verdict,reason,provenance,confidence
API02-C,mosquitto,broker.h,798,FP,"Flagged ""pointer"" is a callback/function-pointer parameter, not a caller-supplied write buffer.",delta_lt1_task548,medium
API02-C,mosquitto,libcommon_base64.h,31,FP,"Output is an internally-allocated char**/void** (caller doesn't supply the buffer), so no size argument is needed.",delta_lt1_task548,medium
API02-C,mosquitto,libcommon_file.h,44,FP,buflen (int*) already serves as the accompanying size/capacity argument for buf.,delta_lt1_task548,medium
API02-C,mosquitto,libcommon_file.h,49,FP,"Flagged ""pointer"" is a callback/function-pointer parameter, not a caller-supplied write buffer.",delta_lt1_task548,medium
API02-C,mosquitto,libcommon_file.h,63,FP,Function only shrinks an existing NUL-terminated string in place; it cannot write past the original bounds.,delta_lt1_task548,medium
API02-C,mosquitto,libcommon_properties.h,302,FP,"Function reads into a fixed-size scalar or internally-allocated out-pointer (value/len set by the function itself), not an unbounded caller buffer needing a size arg.",delta_lt1_task548,medium
API02-C,mosquitto,libcommon_properties.h,327,FP,"Function reads into a fixed-size scalar or internally-allocated out-pointer (value/len set by the function itself), not an unbounded caller buffer needing a size arg.",delta_lt1_task548,medium
API02-C,mosquitto,libcommon_properties.h,352,FP,"Function reads into a fixed-size scalar or internally-allocated out-pointer (value/len set by the function itself), not an unbounded caller buffer needing a size arg.",delta_lt1_task548,medium
API02-C,mosquitto,libcommon_properties.h,377,FP,"Function reads into a fixed-size scalar or internally-allocated out-pointer (value/len set by the function itself), not an unbounded caller buffer needing a size arg.",delta_lt1_task548,medium
API02-C,mosquitto,libcommon_properties.h,405,FP,"Function reads into a fixed-size scalar or internally-allocated out-pointer (value/len set by the function itself), not an unbounded caller buffer needing a size arg.",delta_lt1_task548,medium
API02-C,mosquitto,libcommon_properties.h,435,FP,"Function reads into a fixed-size scalar or internally-allocated out-pointer (value/len set by the function itself), not an unbounded caller buffer needing a size arg.",delta_lt1_task548,medium
API02-C,mosquitto,libcommon_properties.h,467,FP,"Function reads into a fixed-size scalar or internally-allocated out-pointer (value/len set by the function itself), not an unbounded caller buffer needing a size arg.",delta_lt1_task548,medium
API02-C,mosquitto,libmosquitto_helpers.h,150,FP,"The flagged pointer is the callback function pointer, not a write buffer.",delta_lt1_task548,medium
API02-C,mosquitto,libmosquitto_publish.h,130,FP,"payloadlen already accompanies payload as its size argument; mid is a single int out-param, not an unbounded buffer.",delta_lt1_task548,medium
API02-C,mosquitto,libmosquitto_publish.h,75,FP,"payloadlen already accompanies payload as its size argument; mid is a single int out-param, not an unbounded buffer.",delta_lt1_task548,medium
API02-C,mosquitto,libmosquitto_subscribe.h,100,FP,"sub is a read-only, NUL-terminated input string (not written into); mid is a single int out-param.",delta_lt1_task548,medium
API02-C,mosquitto,libmosquitto_subscribe.h,58,FP,"sub is a read-only, NUL-terminated input string (not written into); mid is a single int out-param.",delta_lt1_task548,medium
API02-C,mosquitto,libmosquitto_unsubscribe.h,129,FP,sub_count is already present as the size argument for the sub array.,delta_lt1_task548,medium
API02-C,mosquitto,libmosquitto_unsubscribe.h,53,FP,"sub is a read-only, NUL-terminated input string (not written into); mid is a single int out-param.",delta_lt1_task548,medium
API02-C,mosquitto,libmosquitto_unsubscribe.h,97,FP,"sub is a read-only, NUL-terminated input string (not written into); mid is a single int out-param.",delta_lt1_task548,medium
