rule,project,file,line,verdict,reason,provenance,confidence
MEM31-C,curl,lib/http_ntlm.c,64,FP,"Curl_auth_ntlm_get is the connection-metadata-cache accessor (vauth.c:160); registers via Curl_conn_meta_set with ntlm_conn_dtor, connection owns/frees it, not a local leak",delta_mem31_task420,high
MEM31-C,curl,lib/http_ntlm.c,97,FP,"'result' is CURLcode (curlx_base64_decode returns CURLcode); real allocation is 'hdr', freed via Curl_bufref_free(&hdrbuf) at line 81",delta_mem31_task420,high
MEM31-C,curl,lib/http_ntlm.c,101,FP,"'result' is CURLcode status local, not a pointer; no allocation attributable to it",delta_mem31_task420,high
MEM31-C,curl,lib/http_ntlm.c,108,FP,"ntlm from Curl_auth_ntlm_get is connection-metadata-cache owned (vauth.c:160-168), freed via ntlm_conn_dtor on conn teardown",delta_mem31_task420,high
MEM31-C,curl,lib/http_ntlm.c,164,FP,Same Curl_auth_ntlm_get connection-metadata-cache pattern as line 64/108,delta_mem31_task420,high
MEM31-C,curl,lib/http_proxy.c,154,FP,"'result' is CURLcode (Curl_dynhds_add returns CURLcode, dynhds.c:131), not a pointer",delta_mem31_task420,high
MEM31-C,curl,lib/http_proxy.c,162,FP,'result' is CURLcode status local from Curl_dynhds_add,delta_mem31_task420,high
MEM31-C,curl,lib/http_proxy.c,328,FP,"'result' is CURLcode (Curl_cf_h2_proxy_insert_after returns CURLcode, cf-h2-proxy.c:1479)",delta_mem31_task420,high
MEM31-C,curl,lib/http_proxy.c,336,FP,'result' is CURLcode status local from Curl_cf_h2_proxy_insert_after,delta_mem31_task420,high
MEM31-C,curl,lib/imap.c,1813,FP,"'result' is CURLcode from Curl_urldecode (escape.c:105); real allocation goes to out-param &imap->mailbox, a persistent struct field",delta_mem31_task420,high
MEM31-C,curl,lib/imap.c,1836,FP,"'result' is CURLcode from Curl_urldecode; real allocation goes to out-param &name, consumed later in the function",delta_mem31_task420,high
MEM31-C,curl,lib/ldap.c,188,FP,"'res' is CURLcode (Curl_create_sspi_identity returns CURLcode, curl_sspi.c:95), not a pointer; Windows-SSPI-only ldap_win_bind_auth helper",delta_mem31_task420,high
MEM31-C,curl,lib/ldap.c,202,FP,"'res' is CURLcode (Curl_create_sspi_identity returns CURLcode, curl_sspi.c:95), not a pointer; Windows-SSPI-only ldap_win_bind_auth helper",delta_mem31_task420,high
