rule,project,file,line,verdict,reason,provenance,confidence
MSC17-C,curl,lib/socks.c,555,FP,"case SOCKS4_ST_SEND body ends with the FALLTHROUGH() macro (expands to __attribute__((fallthrough))), an explicit marker a plain text scan misses",delta_msc17_task534,high
MSC17-C,curl,lib/socks.c,564,FP,"case SOCKS4_ST_RECV body ends with FALLTHROUGH() before case SOCKS_ST_SUCCESS, explicitly marking the fallthrough intentional",delta_msc17_task534,high
MSC17-C,curl,lib/socks.c,1054,FP,case SOCKS_ST_INIT body ends with FALLTHROUGH() before case SOCKS5_ST_START,delta_msc17_task534,high
MSC17-C,curl,lib/socks.c,1060,FP,case SOCKS5_ST_START body ends with FALLTHROUGH() before case SOCKS5_ST_REQ0_SEND,delta_msc17_task534,high
MSC17-C,curl,lib/socks.c,1070,FP,case SOCKS5_ST_REQ0_SEND body ends with FALLTHROUGH() before case SOCKS5_ST_RESP0_RECV,delta_msc17_task534,high
MSC17-C,curl,lib/socks.c,1092,FP,"case SOCKS5_ST_GSSAPI_INIT is a compound block whose #if branch ends in goto process_state and #else branch ends in return, so every path terminates; the checker's last-top-level-statement check is thrown off by the preprocessor conditional wrapping both terminators",delta_msc17_task534,high
MSC17-C,curl,lib/socks.c,1109,FP,case SOCKS5_ST_AUTH_INIT body ends with FALLTHROUGH() before case SOCKS5_ST_AUTH_SEND,delta_msc17_task534,high
MSC17-C,curl,lib/socks.c,1116,FP,case SOCKS5_ST_AUTH_SEND body ends with FALLTHROUGH() before case SOCKS5_ST_AUTH_RECV,delta_msc17_task534,high
MSC17-C,curl,lib/socks.c,1125,FP,case SOCKS5_ST_AUTH_RECV body ends with FALLTHROUGH() before case SOCKS5_ST_REQ1_INIT,delta_msc17_task534,high
MSC17-C,curl,lib/socks.c,1138,FP,case SOCKS5_ST_REQ1_INIT body ends with FALLTHROUGH() before case SOCKS5_ST_RESOLVING,delta_msc17_task534,high
MSC17-C,curl,lib/socks.c,1151,FP,case SOCKS5_ST_RESOLVING body ends with FALLTHROUGH() before case SOCKS5_ST_REQ1_SEND,delta_msc17_task534,high
MSC17-C,curl,lib/socks.c,1160,FP,case SOCKS5_ST_REQ1_SEND body ends with FALLTHROUGH() before case SOCKS5_ST_RESP1_RECV,delta_msc17_task534,high
MSC17-C,curl,lib/socks.c,1175,FP,case SOCKS5_ST_RESP1_RECV body ends with FALLTHROUGH() before case SOCKS_ST_SUCCESS,delta_msc17_task534,high
MSC17-C,curl,lib/socks.c,1370,FP,"case CF_QUERY_ALPN_NEGOTIATED body is a single compound block { ...; return CURLE_OK; } whose last statement is a return, so control never falls into default; the checker only inspects the outer compound-statement node kind",delta_msc17_task534,high
MSC17-C,curl,lib/strerror.c,553,FP,"case SEC_E_OK has an explicit break; on line 555 immediately after the txt assignment, so control does not fall through; the following SEC2TXT(...) macro-expanded case lines apparently confused the checker's case-boundary detection",delta_msc17_task534,high
MSC17-C,curl,lib/telnet.c,651,FP,"case -1 is an empty label with no statements that intentionally groups with case 0 to share the same handler body, the standard CERT-sanctioned empty-case exception",delta_msc17_task534,high
MSC17-C,curl,lib/telnet.c,1469,FP,"case 0 (timeout) body ends with FALLTHROUGH() before default, explicitly marking the fallthrough intentional",delta_msc17_task534,high
MSC17-C,curl,lib/tftp.c,663,FP,case TFTP_EVENT_INIT is an empty label with no statements that intentionally groups with case TFTP_EVENT_TIMEOUT to share the retry/resend handler body,delta_msc17_task534,high
MSC17-C,curl,lib/tftp.c,1089,FP,"case TFTP_EVENT_ERROR body is a single compound block { ...; break; } whose last statement is break, so control does not fall into case TFTP_EVENT_ACK; the checker only inspects the outer compound-statement node kind",delta_msc17_task534,high
MSC17-C,curl,lib/urlapi.c,1829,FP,"case CURLUPART_SCHEME body is a single compound block { ...; break; } whose last statement is break, so control does not fall into case CURLUPART_USER; the checker only inspects the outer compound-statement node kind",delta_msc17_task534,high
MSC17-C,curl,lib/vquic/curl_ngtcp2.c,1931,FP,"case body is a brace-enclosed block ending in ""break;"" at line 1941, checker only saw the outer compound_statement and missed the internal break",delta_msc17_task534,high
MSC17-C,curl,lib/vquic/curl_ngtcp2.c,2124,FP,"CF_CTRL_DATA_DONE_SEND case is a braced block whose last statement is ""break;"" at line 2132; every path terminates",delta_msc17_task534,high
MSC17-C,curl,lib/vquic/curl_ngtcp2.c,2391,FP,"GNUTLS_HANDSHAKE_NEW_SESSION_TICKET case is a braced block ending in ""break;"" at line 2408 inside quic_gtls_handshake_cb's switch",delta_msc17_task534,high
MSC17-C,curl,lib/vquic/curl_ngtcp2.c,2776,FP,"CF_QUERY_MAX_CONCURRENT case block's last statement is ""return CURLE_OK;"" at line 2800, not a fallthrough",delta_msc17_task534,high
MSC17-C,curl,lib/vquic/curl_ngtcp2.c,2811,FP,"CF_QUERY_TIMER_CONNECT case block ends with ""return CURLE_OK;"" at line 2815",delta_msc17_task534,high
MSC17-C,curl,lib/vquic/curl_ngtcp2.c,2817,FP,"CF_QUERY_TIMER_APPCONNECT case block ends with ""return CURLE_OK;"" at line 2821",delta_msc17_task534,high
MSC17-C,curl,lib/vquic/curl_ngtcp2.c,2827,FP,"CF_QUERY_SSL_INFO/CF_QUERY_SSL_CTX_INFO case block ends with an explicit ""break;"" at line 2832 after the conditional return, so control never falls into the next case",delta_msc17_task534,high
MSC17-C,curl,lib/vquic/curl_ngtcp2.c,2834,FP,"CF_QUERY_ALPN_NEGOTIATED case block ends with ""return CURLE_OK;"" at line 2838, immediately followed by the default label",delta_msc17_task534,high
MSC17-C,curl,lib/vquic/curl_quiche.c,521,FP,"QUICHE_H3_EVENT_HEADERS case is a braced block ending in ""break;"" at line 530",delta_msc17_task534,high
MSC17-C,curl,lib/vquic/curl_quiche.c,1225,FP,"CF_CTRL_DATA_DONE_SEND case block in cf_quiche_cntrl ends with ""break;"" at line 1237",delta_msc17_task534,high
MSC17-C,curl,lib/vquic/curl_quiche.c,1522,FP,"CF_QUERY_MAX_CONCURRENT case block in cf_quiche_query ends with ""return CURLE_OK;"" at line 1531",delta_msc17_task534,high
MSC17-C,curl,lib/vquic/curl_quiche.c,1542,FP,"CF_QUERY_TIMER_CONNECT case block ends with ""return CURLE_OK;"" at line 1546",delta_msc17_task534,high
MSC17-C,curl,lib/vquic/curl_quiche.c,1548,FP,"CF_QUERY_TIMER_APPCONNECT case block ends with ""return CURLE_OK;"" at line 1552",delta_msc17_task534,high
MSC17-C,curl,lib/vquic/curl_quiche.c,1558,FP,"CF_QUERY_SSL_INFO/CF_QUERY_SSL_CTX_INFO case block ends with an explicit ""break;"" at line 1563 after the conditional return",delta_msc17_task534,high
MSC17-C,curl,lib/vquic/curl_quiche.c,1565,FP,"CF_QUERY_ALPN_NEGOTIATED case block ends with ""return CURLE_OK;"" at line 1569, immediately followed by the default label",delta_msc17_task534,high
MSC17-C,curl,lib/vquic/vquic.c,176,FP,"case EIO falls into default only when pktlen<=gsolen, marked by an explicit FALLTHROUGH() macro call at line 184 (curl's fallthrough attribute wrapper, not a plain-text ""fall"" comment)",delta_msc17_task534,high
MSC17-C,curl,lib/vssh/libssh.c,616,FP,"case 0 in myssh_auth_interactive ends with FALLTHROUGH() macro call at line 632 before case 1, a non-comment fallthrough annotation the checker's text-comment scan cannot see",delta_msc17_task534,high
MSC17-C,curl,lib/vssh/libssh.c,1861,FP,case SSH_INIT ends with FALLTHROUGH() at line 1863 before case SSH_S_STARTUP,delta_msc17_task534,high
MSC17-C,curl,lib/vssh/libssh.c,1864,FP,case SSH_S_STARTUP ends with FALLTHROUGH() at line 1868 before case SSH_HOSTKEY,delta_msc17_task534,high
MSC17-C,curl,lib/vssh/libssh.c,1869,FP,case SSH_HOSTKEY ends with FALLTHROUGH() at line 1876 before case SSH_AUTHLIST,delta_msc17_task534,high
MSC17-C,curl,lib/vssh/libssh.c,2009,FP,"case SSH_SFTP_FILETIME body is wrapped in a brace block that ends with break; at line 2022, control does not fall through; checker's last-top-level-statement check is confused by the braced case body",delta_msc17_task534,high
MSC17-C,curl,lib/vssh/libssh.c,2168,FP,case SSH_SCP_DOWNLOAD_INIT ends with FALLTHROUGH() at line 2177 before case SSH_SCP_DOWNLOAD,delta_msc17_task534,high
MSC17-C,curl,lib/vssh/libssh.c,2208,FP,case SSH_SCP_CHANNEL_FREE ends with FALLTHROUGH() at line 2218 before case SSH_SESSION_DISCONNECT,delta_msc17_task534,high
MSC17-C,curl,lib/vssh/libssh.c,2220,FP,case SSH_SESSION_DISCONNECT ends with FALLTHROUGH() at line 2222 before case SSH_SESSION_FREE,delta_msc17_task534,high
MSC17-C,curl,lib/vssh/libssh.c,2797,FP,case 0 in sftp_send's inner switch ends with FALLTHROUGH() at line 2804 before case 1,delta_msc17_task534,high
MSC17-C,curl,lib/vssh/libssh.c,2876,FP,case 0 in sftp_recv's inner switch ends with FALLTHROUGH() at line 2889 before case 1,delta_msc17_task534,high
MSC17-C,curl,lib/vssh/libssh2.c,408,FP,"default: label at line 408 has no statements and stacks directly onto the following case CURLKHSTAT_REJECT label (line 409), a standard empty case-grouping idiom with no fallthrough risk",delta_msc17_task534,high
MSC17-C,curl,lib/vssh/libssh2.c,409,FP,case CURLKHSTAT_REJECT ends with FALLTHROUGH() at line 411 before case CURLKHSTAT_DEFER,delta_msc17_task534,high
MSC17-C,curl,lib/vssh/libssh2.c,416,FP,case CURLKHSTAT_FINE_REPLACE ends with FALLTHROUGH() at line 420 before case CURLKHSTAT_FINE,delta_msc17_task534,high
MSC17-C,curl,lib/vssh/libssh2.c,2577,FP,case SSH_INIT ends with FALLTHROUGH() at line 2581 before case SSH_S_STARTUP,delta_msc17_task534,high
MSC17-C,curl,lib/vssh/libssh2.c,2583,FP,case SSH_S_STARTUP ends with FALLTHROUGH() at line 2587 before case SSH_HOSTKEY,delta_msc17_task534,high
MSC17-C,curl,lib/vssh/libssh2.c,2715,FP,"case SSH_SFTP_FILETIME body is wrapped in a brace block that ends with break; at line 2735, control does not fall through; same braced-case-body blind spot as libssh.c:2009",delta_msc17_task534,high
MSC17-C,curl,lib/vtls/gtls.c,792,FP,"case GNUTLS_HANDSHAKE_NEW_SESSION_TICKET body is a brace block ending in break; at line 794, so it already terminates before the default label",delta_msc17_task534,high
MSC17-C,curl,lib/vtls/gtls.c,1459,FP,"case GNUTLS_OCSP_CERT_REVOKED body (containing a nested switch) ends with failf() then break; at line 1506, so control never falls into the default label",delta_msc17_task534,high
MSC17-C,curl,lib/vtls/mbedtls.c,207,FP,"case CURL_SSLVERSION_TLSv1_2 shares its body with the ifdef-guarded ver_min assignment and break; at lines 209-210, which do execute before the next case in a normal build",delta_msc17_task534,medium
MSC17-C,curl,lib/vtls/mbedtls.c,212,FP,"case CURL_SSLVERSION_TLSv1_3 body sets ver_min and break; at lines 214-215 inside the MBEDTLS_SSL_PROTO_TLS1_3 ifdef, which is defined in standard builds so the case terminates normally",delta_msc17_task534,medium
MSC17-C,curl,lib/vtls/mbedtls.c,226,FP,"case CURL_SSLVERSION_MAX_TLSv1_3 body sets ver_max and break; at lines 228-229 inside the MBEDTLS_SSL_PROTO_TLS1_3 ifdef, terminating before the next guarded case in a normal build",delta_msc17_task534,medium
MSC17-C,curl,lib/vtls/openssl.c,507,FP,"case EVP_PKEY_RSA body is `result = get_pkey_rsa(...); break;` at line 509, an explicit break, so control never reaches EVP_PKEY_DH",delta_msc17_task534,high
MSC17-C,curl,lib/vtls/openssl.c,587,FP,"case BIO_CTRL_EOF body is a compound block ending in `return connssl->peer_closed;`, terminating the switch even though the last top-level node is a block not a bare return",delta_msc17_task534,high
MSC17-C,curl,lib/vtls/openssl.c,759,FP,"case SSL_ERROR_WANT_ACCEPT body is a single `return \SSL_ERROR_WANT_ACCEPT\"";` at line 760"," which terminates the function before the next case""",delta_msc17_task534
MSC17-C,curl,lib/vtls/openssl.c,885,FP,"case UIT_VERIFY (shared with UIT_PROMPT) falls to default only through an explicit `FALLTHROUGH();` macro call at line 891, marking the fallthrough intentional",delta_msc17_task534,high
MSC17-C,curl,lib/vtls/openssl.c,905,FP,"case UIT_VERIFY in ssl_ui_writer falls to default only through an explicit `FALLTHROUGH();` macro call at line 910, marking the fallthrough intentional",delta_msc17_task534,high
MSC17-C,curl,lib/vtls/openssl.c,1958,FP,"case SSL_ERROR_NONE has an empty body that groups it with the following case SSL_ERROR_WANT_READ, which ends in break at line 1964 -- standard shared-body case grouping, not a bug",delta_msc17_task534,high
MSC17-C,curl,lib/vtls/openssl.c,2081,FP,"case CURL_SSL_PEER_IPV4 body ends in an explicit `break;` at line 2086, so it does not fall through to CURL_SSL_PEER_IPV6",delta_msc17_task534,high
MSC17-C,curl,lib/vtls/openssl.c,2438,FP,"case SSL3_MT_SERVER_HELLO body is `return \Server hello\"";`"," terminating the function before the next case""",delta_msc17_task534
MSC17-C,curl,lib/vtls/openssl.c,2540,FP,"case TLS1_VERSION body ends in an explicit `break;` at line 2542, so it does not fall through to TLS1_1_VERSION",delta_msc17_task534,high
