rule,idx,project,file,line,verdict,reason,provenance,confidence
DCL13-C,0,sqlite,ext/misc/anycollseq.c,26,FP,void* NotUsed is an ignored callback param; const adds nothing and signature is fixed by sqlite3_collation_needed contract,,
INT31-C,1,sqlite,ext/misc/anycollseq.c,32,FP,"n = min(nKey1,nKey2), both non-negative key lengths from sqlite collation API; benign size_t conversion",,
INT32-C,2,sqlite,ext/misc/anycollseq.c,33,FP,"nKey1-nKey2 are small non-negative blob lengths; classic memcmp-style tiebreak, no realistic overflow",,
DCL13-C,3,sqlite,ext/misc/anycollseq.c,38,FP,void* NotUsed ignored callback param; fixed collation-needed callback signature,,
API00-C,4,sqlite,ext/misc/anycollseq.c,49,FP,"pApi param consumed by SQLITE_EXTENSION_INIT2; loader contract, not caller-validated",,
DCL15-C,5,sqlite,ext/misc/anycollseq.c,49,FP,sqlite3_anycollseq_init must have external linkage (dlopen entry point),,
DCL13-C,6,sqlite,ext/misc/anycollseq.c,51,FP,pzErrMsg is the standard init out-param; signature fixed by extension API,,
DCL13-C,7,sqlite,ext/misc/blobio.c,35,FP,argv is sqlite3_value** SQL-function arg array; signature fixed by sqlite3_create_function,,
FIO42-C,8,sqlite,ext/misc/blobio.c,69,FP,"'rc' is an int return code from sqlite3_blob_open, not a file descriptor; no open()/close() involved",,
EXP34-C,9,sqlite,ext/misc/blobio.c,75,FP,pBlob is non-NULL: sqlite3_blob_open returned rc==0 (checked line 70) so pBlob is set,,
EXP34-C,10,sqlite,ext/misc/blobio.c,76,FP,"sqlite3_blob_close accepts NULL by API contract, and pBlob is valid here anyway",,
DCL13-C,11,sqlite,ext/misc/blobio.c,88,FP,argv is SQL-function arg array; fixed signature,,
FIO42-C,12,sqlite,ext/misc/blobio.c,121,FP,"'rc' is sqlite3_blob_open return code, not a file descriptor",,
EXP34-C,13,sqlite,ext/misc/blobio.c,126,FP,pBlob valid: open succeeded (rc==0 checked at 122) before blob_write,,
EXP34-C,14,sqlite,ext/misc/blobio.c,127,FP,sqlite3_blob_close tolerates NULL; pBlob valid here,,
API00-C,15,sqlite,ext/misc/blobio.c,135,FP,pApi is init-function loader-contract param consumed by EXTENSION_INIT2,,
DCL13-C,16,sqlite,ext/misc/blobio.c,139,FP,pzErrMsg standard init out-param; fixed signature,,
DCL13-C,17,sqlite,ext/misc/compress.c,49,FP,argv is SQL-function arg array; fixed signature,,
INT14-C,18,sqlite,ext/misc/compress.c,61,FP,readability heuristic; nIn arithmetic is intentional and clear sizing math,,
INT30-C,19,sqlite,ext/misc/compress.c,61,FP,nIn+999 with nIn bounded by SQLITE_MAX_LENGTH cannot wrap unsigned,,
INT30-C,20,sqlite,ext/misc/compress.c,62,FP,nOut+5 with bounded nOut cannot wrap,,
ARR30-C,21,sqlite,ext/misc/compress.c,64,FP,"x[8] indexed by i in [0,4]; in bounds",,
INT14-C,22,sqlite,ext/misc/compress.c,64,FP,readability heuristic on shift/index; benign,,
INT30-C,23,sqlite,ext/misc/compress.c,64,FP,"4-i with i in [0,4] is non-negative; the 7*(4-i) is a shift count not an unsigned subtraction defect",,
INT32-C,24,sqlite,ext/misc/compress.c,68,FP,"j-1 >= 0: loop at 67 runs at least once (i<=4 starting from i in [0,4]) so j>=1",,
INT30-C,25,sqlite,ext/misc/compress.c,71,FP,"nOut+j: nOut is compressed size, j is 1..5 header bytes; no realistic wrap",,
DCL13-C,26,sqlite,ext/misc/compress.c,85,FP,argv is SQL-function arg array; fixed signature,,
EXP34-C,27,sqlite,ext/misc/compress.c,98,uncertain,"pIn=sqlite3_value_blob(argv[0]) can be NULL for a zero-length/NULL blob; loop guard i<nIn protects pIn[i] when nIn==0, but sqlite3_value_bytes vs blob NULL coupling makes this defensible-but-safe",,
INT14-C,28,sqlite,ext/misc/compress.c,98,FP,readability heuristic on nOut shift; benign,,
INT30-C,29,sqlite,ext/misc/compress.c,98,FP,"nOut<<7 accumulates at most 5*7=35 bits into unsigned long (>=64-bit on LP64); bounded, no overflow on real targets",,
INT30-C,30,sqlite,ext/misc/compress.c,101,FP,nOut+1: bounded decoded size; not the real bug (see FN on missing OOM check),,
INT30-C,31,sqlite,ext/misc/compress.c,102,FP,"nIn-i: i<=nIn after the decode loop (i never advances past nIn), so non-negative",,
API00-C,32,sqlite,ext/misc/compress.c,112,FP,pApi init-function loader-contract param,,
DCL13-C,33,sqlite,ext/misc/compress.c,116,FP,pzErrMsg standard init out-param,,
DCL13-C,34,sqlite,ext/misc/eval.c,34,FP,colnames is sqlite3_exec callback param; fixed signature,,
STR34-C,35,sqlite,ext/misc/eval.c,40,FP,strlen takes char* directly; no char-to-int promotion of a signed char occurs here,,
INT31-C,36,sqlite,ext/misc/eval.c,41,FP,"sz is strlen result cast to sqlite3_int64 (explicit), compared in 64-bit; no harmful narrowing",,
