rule,idx,project,file,line,verdict,reason,provenance,confidence
EXP33-C,0,sqlite,src/mem2.c,135,FP,mem is a file-scope static struct (line 82) so mem.nAlloc[] is zero-initialized at startup not uninitialized,,high
EXP05-C,1,sqlite,src/mem2.c,158,FP,deliberate back-up cast of opaque allocation pointer to MemBlockHdr in debug allocator design not a const-violation defect,,high
EXP05-C,2,sqlite,src/mem2.c,162,FP,pAllocation is the app-visible buffer cast to int* for guard read intended design not a defect,,high
EXP05-C,3,sqlite,src/mem2.c,163,FP,pAllocation cast to u8* for byte-guard scan intended design not a defect,,high
ARR37-C,4,sqlite,src/mem2.c,164,FP,pInt[nReserve/sizeof(int)] indexes the REARGUARD word inside the deliberately over-allocated block bounded by ROUND8(iSize),,high
INT32-C,5,sqlite,src/mem2.c,169,FP,nReserve=ROUND8(iSize) is small positive size never INT_MIN loop decrements toward iSize,,high
DCL30-C,6,sqlite,src/mem2.c,170,FP,p is computed by p=(MemBlockHdr*)pAllocation;p-- pointing into the caller heap block not automatic storage,,high
EXP34-C,7,sqlite,src/mem2.c,182,FP,pHdr is result of sqlite3MemsysGetHeader which never returns null (asserts guards) guarded by if(!p)return earlier,,high
DCL03-C,8,sqlite,src/mem2.c,190,TP,assert((sizeof(struct MemBlockHdr)&7)==0) is a pure compile-time constant expression suited to static_assert,,med
INT07-C,9,sqlite,src/mem2.c,204,FP,mem here is the static struct member access not a char numeric operation analyzer misparse,,high
INT14-C,10,sqlite,src/mem2.c,222,FP,nByte is ROUND8 size param; bitwise|1 then arithmetic in deliberate PRNG seed readability note not a defect,,high
INT32-C,11,sqlite,src/mem2.c,224,FP,x is unsigned int; -(int)(x&1) yields 0 or -1 mask in intended Galois LFSR PRNG no real overflow,,high
INT14-C,12,sqlite,src/mem2.c,225,FP,y is unsigned PRNG state; bitwise/arithmetic mix is intentional LCG no defect,,high
INT32-C,13,sqlite,src/mem2.c,225,FP,y is unsigned int LCG y*1103515245+12345 wraps by design (modular RNG) not signed overflow,,high
INT32-C,14,sqlite,src/mem2.c,225,FP,y is unsigned int multiply wraps modularly by design,,high
INT32-C,15,sqlite,src/mem2.c,229,FP,nByte>=4 guarded loop nByte-=4 stays non-negative bounded allocation size not INT_MIN,,high
INT32-C,16,sqlite,src/mem2.c,231,FP,nByte-- in while(nByte-->0) bounded by 0 cannot reach INT_MIN,,high
INT32-C,17,sqlite,src/mem2.c,232,FP,same unsigned mask term -(int)(x&1) in PRNG yields 0/-1 no overflow,,high
INT32-C,18,sqlite,src/mem2.c,233,FP,unsigned LCG addition wraps by design,,high
INT32-C,19,sqlite,src/mem2.c,233,FP,unsigned LCG multiplication wraps by design,,high
STR34-C,20,sqlite,src/mem2.c,235,FP,*(pBuf++)=r&0xff writes low byte deliberate fill not a sign-extension read defect,,high
EXP33-C,21,sqlite,src/mem2.c,250,FP,mem is file-scope static struct zero-initialized at load not uninitialized,,high
ARR39-C,22,sqlite,src/mem2.c,253,FP,totalSize is a plain int byte count sum (sizeof/backtrace/title) not pointer arithmetic no double scaling,,high
ARR39-C,23,sqlite,src/mem2.c,253,FP,same scalar size summation misread as scaled pointer arithmetic,,high
EXP33-C,24,sqlite,src/mem2.c,253,FP,pHdr only dereferenced inside if(p) after being assigned &pBt[mem.nBacktrace] not uninitialized,,high
EXP34-C,25,sqlite,src/mem2.c,253,FP,pHdr derived from successful malloc(p) inside if(p) branch non-null,,high
INT30-C,26,sqlite,src/mem2.c,253,FP,totalSize math fits int; sizes are small bounded debug allocations no realistic wrap,,high
INT30-C,27,sqlite,src/mem2.c,253,FP,same bounded size addition no wrap,,high
INT07-C,28,sqlite,src/mem2.c,254,FP,mem static struct member misparsed as char numeric op,,high
INT07-C,29,sqlite,src/mem2.c,254,FP,mem static struct member misparsed as char numeric op,,high
INT30-C,30,sqlite,src/mem2.c,254,FP,mem.nBacktrace bounded 0..20 (set in sqlite3MemdebugBacktrace) times sizeof(void*) no wrap,,high
ERR00-C,31,sqlite,src/mem2.c,255,FP,return checked: if(p){...} guards all use of malloc result,,high
ERR33-C,32,sqlite,src/mem2.c,255,FP,malloc result p checked via if(p) before any dereference,,high
INT31-C,33,sqlite,src/mem2.c,255,FP,totalSize positive bounded size conversion to size_t safe (small debug allocations),,high
MEM02-C,34,sqlite,src/mem2.c,255,FP,C does not require/recommend casting malloc result; assignment to void* p is correct C,,high
MEM04-C,35,sqlite,src/mem2.c,255,FP,nByte/totalSize is a real requested allocation size not a zero-guard concern in debug allocator,,high
MEM06-C,36,sqlite,src/mem2.c,255,FP,debug allocator general malloc not handling sensitive secrets; mlock advisory not a defect,,high
MEM31-C,37,sqlite,src/mem2.c,255,FP,z aliases p which is returned (as pInt) and tracked in mem linked list not leaked,,high
EXP33-C,38,sqlite,src/mem2.c,274,FP,aAddr filled by backtrace() before memcpy reads it; backtrace populates the array,,high
INT07-C,39,sqlite,src/mem2.c,274,FP,mem static struct member misparsed as char numeric op,,high
INT32-C,40,sqlite,src/mem2.c,274,FP,backtrace() returns small positive frame count minus 1 not signed overflow,,high
ARR38-C,41,sqlite,src/mem2.c,275,FP,memcpy size pHdr->nBacktrace*sizeof(void*) bounded by nBacktrace<=mem.nBacktrace<=20 into aAddr[40],,high
INT30-C,42,sqlite,src/mem2.c,275,FP,pHdr->nBacktrace bounded small (<=20) times sizeof(void*) no wrap,,high
INT32-C,43,sqlite,src/mem2.c,275,FP,same bounded backtrace count no overflow,,high
INT32-C,44,sqlite,src/mem2.c,278,FP,pHdr->nBacktrace>=1 here (set from backtrace()-1 with +1 frame) -1 safe small value,,high
ARR37-C,45,sqlite,src/mem2.c,289,FP,pInt[nReserve/sizeof(int)] writes REARGUARD within deliberately over-allocated block,,high
INT31-C,46,sqlite,src/mem2.c,291,FP,nReserve=ROUND8(nByte) positive bounded size to size_t in memset safe,,high
INT32-C,47,sqlite,src/mem2.c,291,FP,((char*)pInt)+nByte is pointer offset within allocated block not signed int overflow,,high
INT32-C,48,sqlite,src/mem2.c,291,FP,nReserve-nByte is the rounding pad (0..7) computed from ROUND8 always non-negative small,,high
MEM31-C,49,sqlite,src/mem2.c,295,FP,z aliases p returned to caller and linked into mem list not a leak,,high
EXP33-C,50,sqlite,src/mem2.c,306,FP,mem file-scope static zero-initialized not uninitialized,,high
EXP34-C,51,sqlite,src/mem2.c,309,FP,pHdr from sqlite3MemsysGetHeader (non-null asserts guards) inside if(p &&...) guard,,high
ARR39-C,52,sqlite,src/mem2.c,328,FP,randomFill size arg is scalar byte sum not pointer arithmetic no double scaling,,high
ARR39-C,53,sqlite,src/mem2.c,328,FP,same scalar size summation misread,,high
INT30-C,54,sqlite,src/mem2.c,328,FP,"size fields (nBacktraceSlots small, iSize bounded) sum fits int no realistic wrap",,high
