rule,project,file,line,verdict,reason,provenance,confidence
MSC17-C,sqlite,src/json.c,3220,FP,"case JSONB_INT5 is an empty stacked label falling into case JSONB_INT: { ... break; }, the shared-code idiom, and the block itself ends in break; the checker misses the break because it is nested inside the case's own compound-statement block",delta_msc17_task534,high
MSC17-C,sqlite,src/json.c,3262,FP,"case JSONB_FLOAT5 stacks empty into case JSONB_FLOAT: { ... break; } at line 3273; block-wrapped break missed by the checker's top-level-statement-kind scan",delta_msc17_task534,high
MSC17-C,sqlite,src/json.c,3276,FP,"case JSONB_TEXTRAW stacks empty into case JSONB_TEXT: { ...; break; } at line 3279; block-wrapped break missed by checker",delta_msc17_task534,high
MSC17-C,sqlite,src/json.c,3282,FP,"case JSONB_TEXT5 stacks empty into case JSONB_TEXTJ: { ... break; } at line 3324; block-wrapped break missed by checker",delta_msc17_task534,high
MSC17-C,sqlite,src/json.c,3327,FP,"case JSONB_ARRAY stacks empty into case JSONB_OBJECT: { ... break; } at line 3340; block-wrapped break missed by checker",delta_msc17_task534,high
MSC17-C,sqlite,src/json.c,3384,FP,"default case body is a single block ending in return at line 3387, which terminates the switch; the return is nested in the case's compound statement so the checker's last-top-level-statement check misses it",delta_msc17_task534,high
MSC17-C,sqlite,src/json.c,3389,FP,"case SQLITE_BLOB: { ... break; } at line 3394 is block-wrapped, break not seen by checker",delta_msc17_task534,high
MSC17-C,sqlite,src/json.c,3396,FP,"case SQLITE_TEXT: { ... break; } at line 3412 is block-wrapped, break not seen by checker",delta_msc17_task534,high
MSC17-C,sqlite,src/json.c,3414,FP,"case SQLITE_FLOAT: { ... break; } at line 3430 is block-wrapped, break not seen by checker",delta_msc17_task534,high
MSC17-C,sqlite,src/json.c,3818,FP,"case JSONB_ARRAY: { ...; break; } at line 3822 is a self-contained block ending in break, not a fallthrough; checker misses the nested break",delta_msc17_task534,high
MSC17-C,sqlite,src/json.c,3824,FP,"case JSONB_OBJECT: { ...; break; } at line 3828 ends in break inside its own block; checker misses the nested break",delta_msc17_task534,high
MSC17-C,sqlite,src/json.c,4673,FP,"case SQLITE_NULL: { #ifdef ... return; } ends in a return statement nested in the case block; checker's last-top-level-statement check misses it",delta_msc17_task534,high
MSC17-C,sqlite,src/json.c,4680,FP,"case SQLITE_BLOB: { ... break; } at line 4693 ends in break nested inside the block; checker misses it",delta_msc17_task534,high
MSC17-C,sqlite,src/json.c,5254,FP,"case JEACH_KEY: { ... break; } at line 5279 ends in break nested inside the block (with several early breaks/returns inside too); checker misses the nested terminator",delta_msc17_task534,high
MSC17-C,sqlite,src/json.c,5281,FP,"case JEACH_VALUE: { ...; break; } at line 5287 ends in break nested inside the block; checker misses it",delta_msc17_task534,high
MSC17-C,sqlite,src/json.c,5289,FP,"case JEACH_TYPE: { ...; break; } at line 5293 ends in break nested inside the block; checker misses it",delta_msc17_task534,high
MSC17-C,sqlite,src/json.c,5295,FP,"case JEACH_ATOM: { ...; break; } at line 5300 ends in break nested inside the block; checker misses it",delta_msc17_task534,high
MSC17-C,sqlite,src/json.c,5302,FP,"case JEACH_ID: { ...; break; } at line 5304 ends in break nested inside the block; checker misses it",delta_msc17_task534,high
MSC17-C,sqlite,src/json.c,5306,FP,"case JEACH_PARENT: { ...; break; } at line 5310 ends in break nested inside the block; checker misses it",delta_msc17_task534,high
MSC17-C,sqlite,src/json.c,5312,FP,"case JEACH_FULLKEY: { ...; break; } at line 5318 ends in break nested inside the block; checker misses it",delta_msc17_task534,high
MSC17-C,sqlite,src/json.c,5320,FP,"case JEACH_PATH: { ...; break; } at line 5324 ends in break nested inside the block; checker misses it",delta_msc17_task534,high
MSC17-C,sqlite,src/json.c,5326,FP,"the default case (before JEACH_JSON) ends with a break at line 5328 nested inside the block; also note JEACH_JSON is placed textually after default but is a separate labeled case, not something default falls into",delta_msc17_task534,high
MSC17-C,sqlite,src/main.c,494,FP,"case SQLITE_CONFIG_MALLOC: { ...; break; } at line 501 ends in break nested inside the block; checker misses it",delta_msc17_task534,high
MSC17-C,sqlite,src/main.c,503,FP,"case SQLITE_CONFIG_GETMALLOC: { ...; break; } at line 510 ends in break nested inside the block; checker misses it",delta_msc17_task534,high
MSC17-C,sqlite,src/main.c,512,FP,"case SQLITE_CONFIG_MEMSTATUS: { ...; break; } at line 518 ends in break nested inside the block; checker misses it",delta_msc17_task534,high
MSC17-C,sqlite,src/main.c,520,FP,"case SQLITE_CONFIG_SMALL_MALLOC: { ...; break; } at line 522 ends in break nested inside the block; checker misses it",delta_msc17_task534,high
MSC17-C,sqlite,src/main.c,524,FP,"case SQLITE_CONFIG_PAGECACHE: { ...; break; } at line 532 ends in break nested inside the block; checker misses it",delta_msc17_task534,high
