rule,project,file,line,verdict,reason,provenance,confidence
MSC17-C,sqlite,ext/rtree/rtree.c,1248,TP,"switch(nCoord) cumulatively assigns aCoord via case 10/8/6/4/default with no break, an intentional cascading-decode idiom but undocumented by any comment or marker",delta_msc17_task534,medium
MSC17-C,sqlite,ext/rtree/rtree.c,1250,TP,"same cumulative-decode switch as case 10, case 8 falls into case 6 with no break or comment",delta_msc17_task534,medium
MSC17-C,sqlite,ext/rtree/rtree.c,1252,TP,"case 6 falls into case 4 with no break or comment in the same cumulative-decode switch",delta_msc17_task534,medium
MSC17-C,sqlite,ext/rtree/rtree.c,1254,TP,"case 4 falls into default with no break or comment in the same cumulative-decode switch",delta_msc17_task534,medium
MSC17-C,sqlite,ext/rtree/rtree.c,1263,TP,"integer-coordinate mirror of the same switch(nCoord) cascade, case 10 falls into case 8 undocumented",delta_msc17_task534,medium
MSC17-C,sqlite,ext/rtree/rtree.c,1265,TP,"case 8 falls into case 6 undocumented in the integer-coordinate cascade",delta_msc17_task534,medium
MSC17-C,sqlite,ext/rtree/rtree.c,1267,TP,"case 6 falls into case 4 undocumented in the integer-coordinate cascade",delta_msc17_task534,medium
MSC17-C,sqlite,ext/rtree/rtree.c,1269,TP,"case 4 falls into default undocumented in the integer-coordinate cascade",delta_msc17_task534,medium
MSC17-C,sqlite,ext/rtree/rtree.c,2136,TP,"cellArea's switch(nDim) float branch cumulatively multiplies area across case 5/4/3/2/default with no break or comment",delta_msc17_task534,medium
MSC17-C,sqlite,ext/rtree/rtree.c,2137,TP,"case 4 falls into case 3 undocumented in the same cumulative-area cascade",delta_msc17_task534,medium
MSC17-C,sqlite,ext/rtree/rtree.c,2138,TP,"case 3 falls into case 2 undocumented in the same cumulative-area cascade",delta_msc17_task534,medium
MSC17-C,sqlite,ext/rtree/rtree.c,2139,TP,"case 2 falls into default undocumented in the same cumulative-area cascade",delta_msc17_task534,medium
MSC17-C,sqlite,ext/rtree/rtree.c,2146,TP,"integer-coordinate mirror of cellArea's cascade, case 5 falls into case 4 undocumented",delta_msc17_task534,medium
MSC17-C,sqlite,ext/rtree/rtree.c,2147,TP,"case 4 falls into case 3 undocumented in the integer-area cascade",delta_msc17_task534,medium
MSC17-C,sqlite,ext/rtree/rtree.c,2148,TP,"case 3 falls into case 2 undocumented in the integer-area cascade",delta_msc17_task534,medium
MSC17-C,sqlite,ext/rtree/rtree.c,2149,TP,"case 2 falls into default undocumented in the integer-area cascade",delta_msc17_task534,medium
MSC17-C,sqlite,ext/session/changeset.c,91,FP,"case SQLITE_FLOAT body is a brace-wrapped block whose last statement is break at line 97; sqc's checker only inspects the block's own node kind (compound_statement) and misses the nested break",delta_msc17_task534,high
MSC17-C,sqlite,ext/session/changeset.c,99,FP,"case SQLITE_INTEGER body block ends in break at line 101, same nested-break-inside-compound-block miss",delta_msc17_task534,high
MSC17-C,sqlite,ext/session/changeset.c,103,FP,"case SQLITE_BLOB body block ends in break at line 113, same nested-break miss",delta_msc17_task534,high
MSC17-C,sqlite,ext/session/changeset.c,115,FP,"case SQLITE_TEXT body block ends in break at line 124, same nested-break miss",delta_msc17_task534,high
MSC17-C,sqlite,ext/session/changeset.c,403,FP,"case SQLITE_DELETE body block ends in break at line 418, same nested-break-inside-compound-block miss",delta_msc17_task534,high
MSC17-C,sqlite,ext/session/changeset.c,420,FP,"case SQLITE_UPDATE body block ends in break, same nested-break miss",delta_msc17_task534,high
MSC17-C,sqlite,ext/session/changesetfuzz.c,491,FP,"case 0x00 has no statements and falls into case 0x05, a standard empty grouped-case-label idiom sharing one body, not a real fallthrough bug",delta_msc17_task534,high
MSC17-C,sqlite,ext/session/changesetfuzz.c,496,FP,"case 0x01 has no statements and falls into case 0x02, empty grouped-case-label idiom",delta_msc17_task534,high
MSC17-C,sqlite,ext/session/changesetfuzz.c,501,FP,"case 0x03 has no statements and falls into case 0x04's block, empty grouped-case-label idiom",delta_msc17_task534,high
MSC17-C,sqlite,ext/session/changesetfuzz.c,502,FP,"case 0x04 body block ends in break at line 507, nested-break-inside-compound-block miss",delta_msc17_task534,high
MSC17-C,sqlite,ext/session/changesetfuzz.c,678,FP,"case 0x01 body block ends in break at line 683, nested-break miss",delta_msc17_task534,high
MSC17-C,sqlite,ext/session/changesetfuzz.c,686,FP,"case 0x02 body block ends in break at line 693, nested-break miss",delta_msc17_task534,high
MSC17-C,sqlite,ext/session/changesetfuzz.c,696,FP,"case 0x03 has no statements and falls into case 0x04's block, empty grouped-case-label idiom",delta_msc17_task534,high
MSC17-C,sqlite,ext/session/changesetfuzz.c,697,FP,"case 0x04 body block ends in break at line 714, nested-break miss",delta_msc17_task534,high
MSC17-C,sqlite,ext/session/changesetfuzz.c,843,FP,"case 0x01 body block ends in break at line 846, nested-break miss",delta_msc17_task534,high
MSC17-C,sqlite,ext/session/changesetfuzz.c,849,FP,"case 0x02 body block ends in break at line 855, nested-break miss",delta_msc17_task534,high
