rule,project,file,line,verdict,reason,provenance,confidence
MSC17-C,sqlite,ext/misc/regexp.c,530,FP,"Case '?' body ends with break; at line 533 before the next case label, so control never falls through despite the flag",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/regexp.c,535,FP,"Case '$' body is just re_append(...); break; at lines 537-538, no fallthrough",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/regexp.c,539,FP,"Case '^' body is re_append(...); break; at lines 540-541, no fallthrough",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/regexp.c,543,FP,"Case '{' body's last top-level statement is break; at line 581, all earlier code is inside the same block",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/regexp.c,583,FP,"Case '[' body's last top-level statement is break; at line 609",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/regexp.c,611,FP,"Case '\\' contains a nested inner switch (613-621) but the outer case's own last statement is break; at line 629",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/series.c,761,FP,"Grouped label case IS shares body with case EQ and ends in break; at line 769; the #ifndef block doesn't remove the trailing break",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/series.c,771,FP,"Case GE body ends in break; at line 779 after the early-exit if(idxNum&0x0080) break;",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/series.c,781,FP,"Case GT body ends in break; at line 789, same early-exit-then-break pattern as GE",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/series.c,791,FP,"Case LE body ends in break; at line 796",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/sha1.c,332,FP,"Case SQLITE_NULL body is hash_step(...); break; at lines 333-334",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/sha1.c,336,FP,"Case SQLITE_INTEGER body ends in break; at line 348 after building/hashing the int64 bytes",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/sha1.c,350,FP,"Case SQLITE_FLOAT body ends in break; at line 362",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/sha1.c,364,FP,"Case SQLITE_TEXT body ends in break; at line 369",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/shathree.c,629,FP,"Case SQLITE_NULL body is SHA3Update(...); break; at lines 630-631",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/shathree.c,633,FP,"Case SQLITE_INTEGER body ends in break; at line 645",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/shathree.c,647,FP,"Case SQLITE_FLOAT body ends in break; at line 659",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/shathree.c,661,FP,"Case SQLITE_TEXT body ends in break; at line 666",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/spellfix.c,2742,FP,"Case body is a braced block { ...; break; }; the nested break terminating the case is inside the compound statement, missed by a last-top-level-statement check",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/spellfix.c,2746,FP,"Same braced-block-with-break pattern as line 2742; body ends break; inside braces",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/spellfix.c,2750,FP,"Body is { sqlite3_result_int(...); break; }; case terminates via nested break",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/spellfix.c,2754,FP,"Body is { sqlite3_result_int(...); break; }; nested break terminates the case",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/spellfix.c,2758,FP,"Body is { sqlite3_result_int(...); break; }; nested break terminates the case",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/spellfix.c,2762,FP,"Body has an if/else computing iMatchlen followed by sqlite3_result_int(...); break; at line 2784 inside the braces; every path reaches the final break",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/spellfix.c,2786,FP,"Body is { sqlite3_result_text(...); break; }; nested break terminates the case",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/spellfix.c,2790,FP,"Body is { sqlite3_result_int(...); break; }; nested break terminates the case",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/spellfix.c,2794,FP,"Body is { sqlite3_result_int(...); break; }; nested break terminates the case",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/spellfix.c,2798,FP,"Body is { sqlite3_result_int(...); break; }; nested break terminates the case",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/tmstmpvfs.c,715,FP,"Body is { if(...){...} break; }; the case ends in a nested break; inside the braces",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/tmstmpvfs.c,721,FP,"Body ends rc = SQLITE_OK; break; inside braces; nested break terminates the case",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/totype.c,380,FP,"Body computes iVal then ends break; inside braces at line 386; nested break terminates the case",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/totype.c,388,FP,"Body is { sqlite3_result_int64(...); break; }; nested break terminates the case",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/totype.c,392,FP,"Blob-handling body ends break; at line 411 inside the outer braces; nested break terminates the case regardless of inner if-nesting",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/totype.c,413,FP,"Text-handling body ends break; at line 424 inside the outer braces; nested break terminates the case",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/totype.c,450,FP,"Body is { sqlite3_result_double(...); break; }; nested break terminates the case",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/totype.c,454,FP,"Body ends break; at line 460 inside braces after the integer-to-double conversion; nested break terminates the case",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/totype.c,462,FP,"Blob-handling body ends break; at line 481 inside the outer braces; nested break terminates the case",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/totype.c,483,FP,"Text-handling body's control-flow terminates within the block (inner return/end of block) before any code could execute into the next case; no unmarked fallthrough occurs",delta_msc17_task534,medium
MSC17-C,sqlite,ext/misc/uuid.c,147,FP,"Every path in the SQLITE_TEXT case body ends in return 0; or return pBuf;; control never falls through",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/uuid.c,152,FP,"The SQLITE_BLOB case body is a single return n==16 ? ... : 0; statement; control always returns",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/vfsstat.c,672,FP,"Body is { sqlite3_result_text(...); break; }; nested break terminates the case",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/vfsstat.c,676,FP,"Body is { az = ...; sqlite3_result_text(...); break; }; nested break terminates the case",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/vfstrace.c,559,FP,"case SQLITE_FCNTL_SIZE_HINT: { ...; break; } ends in an unconditional break nested inside the wrapping compound statement",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/vfstrace.c,565,FP,"case SQLITE_FCNTL_CHUNK_SIZE: { ...; break; } terminates via break inside the braces",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/vfstrace.c,572,FP,"case SQLITE_FCNTL_PERSIST_WAL: { ...; break; } terminates via break inside the braces",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/vfstrace.c,580,FP,"case SQLITE_FCNTL_PRAGMA: { ...; break; } (break at line 658) terminates via break nested inside the wrapping block despite the large body",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/vfstrace.c,662,FP,"case SQLITE_FCNTL_MMAP_SIZE: { ...; break; } terminates via break inside the braces",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/vfstrace.c,682,FP,"case SQLITE_FCNTL_ROLLBACK_ATOMIC_WRITE: { zOp=...; break; } terminates via break inside the braces",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/vfstrace.c,686,FP,"case SQLITE_FCNTL_LOCK_TIMEOUT: { ...; break; } terminates via break inside the braces",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/vfstrace.c,711,FP,"case SQLITE_FCNTL_VFSNAME: { ...; break; } (inner switch at 710) terminates via break inside the braces",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/vfstrace.c,717,FP,"case SQLITE_FCNTL_MMAP_SIZE: { ...; break; } terminates via break inside the braces",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/vfstrace.c,723,FP,"case SQLITE_FCNTL_HAS_MOVED: is an empty case label stacked directly above case SQLITE_FCNTL_PERSIST_WAL: with no statements between them, the standard intentional case-grouping idiom",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/vtablog.c,406,FP,"case SQLITE_NULL: { printf(...); break; } terminates via break inside the braces",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/vtablog.c,410,FP,"case SQLITE_INTEGER: { ...; break; } terminates via break inside the braces",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/vtablog.c,415,FP,"case SQLITE_FLOAT: { ...; break; } terminates via break inside the braces",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/vtablog.c,420,FP,"case SQLITE_BLOB: { ...; break; } terminates via break inside the braces",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/zipfile.c,1095,FP,"case 2: { /* mtime */ ...; break; } terminates via break inside the braces",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/zipfile.c,1099,FP,"case 3: { /* sz */ ...; break; } terminates via break inside the braces",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/zipfile.c,1105,TP,"case 4: /* rawdata */ if( sqlite3_vtab_nochange(ctx) ) break; only breaks when the if is true; otherwise it silently falls into case 5's body with no comment or attribute marking it intentional",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/zipfile.c,1107,FP,"case 5: { /* data */ ...; break; } (break at line 1151) terminates via break nested inside the compound statement",delta_msc17_task534,high
MSC17-C,sqlite,ext/misc/zipfile.c,1738,FP,"case SQLITE_IGNORE: { goto zipfile_update_done; } terminates via goto nested inside the braces",delta_msc17_task534,high
