rule,idx,project,file,line,verdict,reason,provenance,confidence
PRE06-C,0,sqlite,ext/expert/sqlite3expert.h,1,FP,has guard #if !defined(SQLITEEXPERT_H)/#define at l13-14; sqc missed the #if-!defined form,,
API02-C,1,sqlite,ext/expert/sqlite3expert.h,28,FP,"char**pzErr is an OUT error-msg pointer, not a sized buffer",,
EXP37-C,2,sqlite,ext/expert/sqlite3expert.h,58,FP,"legitimate prototyped variadic API (op,...), not old-style",,
API02-C,3,sqlite,ext/expert/sqlite3expert.h,83,FP,"char**pzErr is an OUT error-msg pointer, not a sized buffer",,
EXP37-C,4,sqlite,ext/expert/sqlite3expert.h,83,FP,multi-line decl fully prototypes all params; sqc misparsed the line break,,
API02-C,5,sqlite,ext/expert/sqlite3expert.h,108,FP,"char**pzErr is an OUT error-msg pointer, not a sized buffer",,
PRE06-C,6,sqlite,ext/fts3/fts3.h,1,TP,header genuinely lacks an include guard (only wraps extern C),,
DCL37-C,7,sqlite,ext/fts3/fts3_hash.h,18,TP,_FTS3_HASH_H_ is a reserved identifier (leading _ + uppercase),,
DCL37-C,8,sqlite,ext/fts3/fts3_tokenizer.h,21,TP,_FTS3_TOKENIZER_H_ is a reserved identifier,,
DCL37-C,9,sqlite,ext/fts5/fts5.h,22,TP,_FTS5_H is a reserved identifier (leading _ + uppercase),,
PRE06-C,10,sqlite,ext/icu/sqliteicu.h,1,TP,header genuinely lacks an include guard,,
DCL37-C,11,sqlite,ext/intck/sqlite3intck.h,59,TP,_SQLITE_INTCK_H is a reserved identifier,,
PRE01-C,12,sqlite,ext/misc/basexx.c,50,TP,INIT2(v) -> (void)v; unparenthesized v misparses with a comma/expr arg,,
API00-C,13,sqlite,ext/misc/basexx.c,68,FP,db/pApi supplied non-null by the extension-loader contract,,
DCL13-C,14,sqlite,ext/misc/noop.c,35,FP,argv is the fixed SQL-function callback signature; cannot const,,
DCL13-C,15,sqlite,ext/misc/noop.c,51,FP,argv is the fixed SQL-function callback signature; cannot const,,
API00-C,16,sqlite,ext/misc/noop.c,60,FP,db/pApi loader-guaranteed non-null at extension entry,,
DCL13-C,17,sqlite,ext/misc/noop.c,64,FP,pzErrMsg is the fixed extension-init signature (char**),,
DCL13-C,18,sqlite,ext/misc/remember.c,48,FP,argv fixed SQL-function callback signature,,
API00-C,19,sqlite,ext/misc/remember.c,62,FP,db/pApi loader-guaranteed non-null at extension init,,
DCL15-C,20,sqlite,ext/misc/remember.c,62,FP,sqlite3_remember_init is the public extension entry point; must be external,,
DCL13-C,21,sqlite,ext/misc/remember.c,64,FP,pzErrMsg is the fixed extension-init signature,,
DCL13-C,22,sqlite,ext/misc/showauth.c,28,FP,pClientData is the fixed sqlite3_set_authorizer callback signature (void*),,
EXP33-C,23,sqlite,ext/misc/showauth.c,75,FP,zOpSpace written by sqlite3_snprintf before read via zOp; not uninitialized,,
API00-C,24,sqlite,ext/misc/showauth.c,93,FP,db/pApi loader-guaranteed non-null at extension init,,
DCL15-C,25,sqlite,ext/misc/showauth.c,93,FP,sqlite3_showauth_init is the public extension entry point; must be external,,
DCL13-C,26,sqlite,ext/misc/showauth.c,95,FP,pzErrMsg fixed extension-init signature,,
DCL13-C,27,sqlite,ext/misc/sqlar.c,40,FP,argv fixed SQL-function callback signature,,
DCL13-C,28,sqlite,ext/misc/sqlar.c,81,FP,argv fixed SQL-function callback signature,,
API00-C,29,sqlite,ext/misc/sqlar.c,107,FP,db/pApi loader-guaranteed non-null at extension init,,
DCL13-C,30,sqlite,ext/misc/sqlar.c,111,FP,pzErrMsg fixed extension-init signature,,
DCL37-C,31,sqlite,ext/misc/sqlite3_stdio.h,30,TP,_SQLITE3_STDIO_H_ is a reserved identifier,,
API02-C,32,sqlite,ext/misc/sqlite3_stdio.h,39,FP,"stdio shim mirrors fgets/fputs/fprintf/vfprintf; size present or NUL-terminated/va_list, no sized buffer",,
API02-C,33,sqlite,ext/misc/sqlite3_stdio.h,40,FP,"stdio shim mirrors fgets/fputs/fprintf/vfprintf; size present or NUL-terminated/va_list, no sized buffer",,
API02-C,34,sqlite,ext/misc/sqlite3_stdio.h,41,FP,"stdio shim mirrors fgets/fputs/fprintf/vfprintf; size present or NUL-terminated/va_list, no sized buffer",,
EXP37-C,35,sqlite,ext/misc/sqlite3_stdio.h,41,FP,legitimate printf-style variadic with proper prototype,,
API02-C,36,sqlite,ext/misc/sqlite3_stdio.h,42,FP,"stdio shim mirrors fgets/fputs/fprintf/vfprintf; size present or NUL-terminated/va_list, no sized buffer",,
DCL13-C,37,sqlite,ext/misc/stmtrand.c,48,FP,argv fixed SQL-function callback signature,,
INT14-C,38,sqlite,ext/misc/stmtrand.c,74,FP,deliberate PRNG bit-mixing; idiomatic,,
INT32-C,39,sqlite,ext/misc/stmtrand.c,74,FP,"operands are unsigned int (p->x); unsigned, no signed overflow; intentional PRNG wrap",,
INT30-C,40,sqlite,ext/misc/stmtrand.c,75,FP,deliberate unsigned LCG modular wrap (p->y unsigned int),,
API00-C,41,sqlite,ext/misc/stmtrand.c,80,FP,db/pApi loader-guaranteed non-null at extension init,,
DCL13-C,42,sqlite,ext/misc/stmtrand.c,84,FP,pzErrMsg fixed extension-init signature,,
API02-C,43,sqlite,ext/qrf/qrf.h,65,FP,opaque stmt*/spec/out-err pointers; no sized buffer,,
DCL37-C,44,sqlite,ext/rbu/sqlite3rbu.h,268,TP,_SQLITE3RBU_H is a reserved identifier,,
API02-C,45,sqlite,ext/rbu/sqlite3rbu.h,458,FP,opaque handle + out-params/callbacks; no sized buffer,,
INT30-C,46,sqlite,ext/rbu/sqlite3rbu.h,465,FP,"misparse: sqlite3rbu*pRbu is a pointer param, no arithmetic",,
API02-C,47,sqlite,ext/rbu/sqlite3rbu.h,507,FP,opaque handle + out-params/callbacks; no sized buffer,,
API02-C,48,sqlite,ext/rbu/sqlite3rbu.h,568,FP,opaque handle + out-params/callbacks; no sized buffer,,
DCL37-C,49,sqlite,ext/recover/sqlite3recover.h,51,TP,_SQLITE_RECOVER_H is a reserved identifier,,
API02-C,50,sqlite,ext/recover/sqlite3recover.h,117,FP,db handle + NUL-terminated path strings; no sized buffer,,
PRE06-C,51,sqlite,ext/rtree/rtree.h,1,TP,header genuinely lacks an include guard (only __cplusplus guard),,
DCL37-C,52,sqlite,ext/rtree/sqlite3rtree.h,15,TP,_SQLITE3RTREE_H_ is a reserved identifier,,
API02-C,53,sqlite,ext/rtree/sqlite3rtree.h,41,FP,db handle/NUL-string/opaque ctx/callback ptrs; no sized buffer,,
API02-C,54,sqlite,ext/rtree/sqlite3rtree.h,67,FP,db handle/NUL-string/opaque ctx/callback ptrs; no sized buffer,,
MSC37-C,55,sqlite,src/fault.c,35,FP,"line 35 is a static struct decl, not a non-void function",,
