rule,project,file,line,verdict,reason,provenance,confidence
MSC17-C,sqlite,src/expr.c,5089,FP,"case TK_INTEGER's body is a scoping block whose only inner statement is ""return target;"" (line 5091); sqc only saw the block's outer node kind, not the return inside it",delta_msc17_task534,high
MSC17-C,sqlite,src/expr.c,5093,FP,"case TK_TRUEFALSE's block ends with ""return target;"" (line 5095), a real terminator nested inside the case's own scoping braces",delta_msc17_task534,high
MSC17-C,sqlite,src/expr.c,5104,FP,"case TK_STRING's block ends with ""return target;"" (line 5107), nested inside the case's scoping braces",delta_msc17_task534,high
MSC17-C,sqlite,src/expr.c,5109,FP,"case TK_NULLS's block ends with ""return target;"" (line 5113), nested inside the case's scoping braces",delta_msc17_task534,high
MSC17-C,sqlite,src/expr.c,5115,FP,"the default: block ends with ""return target;"" (line 5122); it cannot fall into the later case TK_BLOB since it always returns first",delta_msc17_task534,high
MSC17-C,sqlite,src/expr.c,5140,FP,"case TK_VARIABLE's block ends with ""return target;"" (line 5145), nested inside the case's scoping braces",delta_msc17_task534,high
MSC17-C,sqlite,src/expr.c,5147,FP,"case TK_REGISTER's entire body is ""{ return pExpr->iTable; }"" - it always returns and never reaches TK_CAST",delta_msc17_task534,high
MSC17-C,sqlite,src/expr.c,5171,FP,"case TK_EQ (shared body for TK_IS/TK_LT.../TK_EQ) ends with an explicit top-level ""break;"" at line 5207",delta_msc17_task534,high
MSC17-C,sqlite,src/expr.c,5210,FP,"case TK_OR's body ends with an explicit top-level ""break;"" at line 5212",delta_msc17_task534,high
MSC17-C,sqlite,src/expr.c,5223,FP,"case TK_CONCAT's shared arithmetic-op body ends with an explicit top-level ""break;"" at line 5251",delta_msc17_task534,high
MSC17-C,sqlite,src/expr.c,5253,FP,"case TK_UMINUS ends with an explicit top-level ""break;"" at line 5275 (both integer/float sub-branches instead return early)",delta_msc17_task534,high
MSC17-C,sqlite,src/expr.c,5278,FP,"case TK_NOT (shared with TK_BITNOT) ends with an explicit top-level ""break;"" at line 5284",delta_msc17_task534,high
MSC17-C,sqlite,src/expr.c,5286,FP,"case TK_TRUTH ends with an explicit top-level ""break;"" at line 5296",delta_msc17_task534,high
MSC17-C,sqlite,src/expr.c,5299,FP,"case TK_NOTNULL (shared with TK_ISNULL) ends with an explicit top-level ""break;"" at line 5311",delta_msc17_task534,high
MSC17-C,sqlite,src/expr.c,5313,FP,"case TK_AGG_FUNCTION ends with an explicit top-level ""break;"" at line 5324",delta_msc17_task534,high
MSC17-C,sqlite,src/expr.c,5326,FP,"case TK_FUNCTION's block ends with ""return target;"" (line 5450), nested inside the case's own scoping braces",delta_msc17_task534,high
MSC17-C,sqlite,src/expr.c,5510,FP,"case TK_BETWEEN's block ends with ""return target;"" (line 5512), nested inside the case's own scoping braces",delta_msc17_task534,high
