rule,project,file,line,verdict,reason,provenance,confidence
MSC17-C,sqlite,ext/expert/sqlite3expert.c,1333,FP,"case SQLITE_INSERT body is a braced block ending in ""break;"" at line 1340; checker only sees the outer compound_statement, not the nested break",delta_msc17_task534,high
MSC17-C,sqlite,ext/expert/sqlite3expert.c,1342,FP,"case SQLITE_UPDATE body is a braced block ending in ""break;"" at line 1350; break is nested inside the case's own braces so the checker misses it",delta_msc17_task534,high
MSC17-C,sqlite,ext/expert/sqlite3expert.c,2074,FP,"case EXPERT_CONFIG_SAMPLE body is a braced block ending in ""break;"" at line 2079; same brace-nesting miss as the other cases in this switch",delta_msc17_task534,high
MSC17-C,sqlite,ext/fts3/fts3.c,3470,FP,"else branch reassigns iCol then hits the code-level marker ""/* no break */ deliberate_fall_through"" before falling into default; explicit intentional-fallthrough idiom not literally a comment containing the text the scan expects to trigger on",delta_msc17_task534,high
MSC17-C,sqlite,ext/fts3/fts3.c,5349,FP,"case FTSQUERY_AND body (grouped with FTSQUERY_NEAR) is a braced block ending in ""break;"" at line 5400; break nested inside case braces, missed by checker",delta_msc17_task534,high
MSC17-C,sqlite,ext/fts3/fts3.c,5403,FP,"case FTSQUERY_OR body is a braced block ending in ""break;"" at line 5428; same brace-nesting miss",delta_msc17_task534,high
MSC17-C,sqlite,ext/fts3/fts3.c,5431,FP,"case FTSQUERY_NOT body is a braced block ending in ""break;"" at line 5451; same brace-nesting miss",delta_msc17_task534,high
MSC17-C,sqlite,ext/fts3/fts3.c,5610,FP,"case FTSQUERY_OR body (in fts3EvalTestExpr) is a braced block ending in ""break;"" at line 5614; same brace-nesting miss",delta_msc17_task534,high
MSC17-C,sqlite,ext/fts3/fts3_expr.c,1151,FP,"case FTSQUERY_PHRASE body is a braced block ending in ""return zBuf;"" at line 1162; return nested inside case braces, missed by checker",delta_msc17_task534,high
MSC17-C,sqlite,ext/fts3/fts3_snippet.c,1287,FP,"case FTS3_MATCHINFO_LENGTH body is a braced block ending in ""break;"" at line 1305; break nested inside case braces, missed by checker",delta_msc17_task534,high
MSC17-C,sqlite,ext/fts3/fts3_snippet.c,1316,FP,"case FTS3_MATCHINFO_LHITS_BM/LHITS body is a braced block ending in ""break;"" at line 1320; break nested inside case braces, missed by checker",delta_msc17_task534,high
MSC17-C,sqlite,ext/fts3/fts3_tokenizer.c,140,FP,"case for quote characters (backtick etc.) is a braced block ending in ""break;"" at line 143; break nested inside case braces, missed by checker",delta_msc17_task534,high
MSC17-C,sqlite,ext/fts3/tool/fts3view.c,158,FP,"case SQLITE_INTEGER body is a braced block ending in ""break;"" at line 160; break nested inside case braces, missed by checker",delta_msc17_task534,high
