rule,project,file,line,verdict,reason,provenance,confidence
MSC17-C,sqlite,src/select.c,3182,FP,case SRT_Exists body ends with an explicit break; at line 3185 inside the braces; sqc only looked at the outer compound-statement kind and missed the nested break,delta_msc17_task534,high
MSC17-C,sqlite,src/select.c,3224,FP,case SRT_Coroutine body ends with an explicit break; at line 3231 inside the braces; sqc missed the nested break behind the compound-statement wrapper,delta_msc17_task534,high
MSC17-C,sqlite,src/select.c,3291,FP,"case SRT_Discard body is literally `{ break; }` at line 3292; sqc still flagged it because it only inspects the outer block node, not the break inside it",delta_msc17_task534,high
MSC17-C,sqlite,src/status.c,218,FP,case SQLITE_DBSTATUS_LOOKASIDE_USED ends with break; at line 240 inside the braces; sqc missed it behind the compound-statement wrapper,delta_msc17_task534,high
MSC17-C,sqlite,src/status.c,245,FP,case SQLITE_DBSTATUS_LOOKASIDE_MISS_FULL (grouped with HIT/MISS_SIZE) ends with break; at line 256 inside the braces; sqc missed the nested break,delta_msc17_task534,high
MSC17-C,sqlite,src/status.c,265,FP,case SQLITE_DBSTATUS_CACHE_USED (grouped with CACHE_USED_SHARED) ends with break; at line 283 inside the braces; sqc missed the nested break,delta_msc17_task534,high
MSC17-C,sqlite,src/status.c,291,FP,case SQLITE_DBSTATUS_SCHEMA_USED ends with break; at line 329 inside the braces; sqc missed the nested break,delta_msc17_task534,high
MSC17-C,sqlite,src/status.c,337,FP,case SQLITE_DBSTATUS_STMT_USED ends with break; at line 353 inside the braces; sqc missed the nested break,delta_msc17_task534,high
MSC17-C,sqlite,src/status.c,361,FP,"case SQLITE_DBSTATUS_CACHE_SPILL intentionally falls into the CACHE_HIT/MISS/WRITE group, marked by the trailing identifier-statement ""deliberate_fall_through"" (line 363) rather than a comment containing ""fall"" that sqc's textual scan would catch",delta_msc17_task534,high
MSC17-C,sqlite,src/status.c,366,FP,case SQLITE_DBSTATUS_CACHE_WRITE (grouped with CACHE_HIT/CACHE_MISS) ends with break; at line 382 inside the braces; sqc missed the nested break,delta_msc17_task534,high
MSC17-C,sqlite,src/status.c,390,FP,case SQLITE_DBSTATUS_TEMPBUF_SPILL ends with break; at line 402 inside the braces; sqc missed the nested break,delta_msc17_task534,high
MSC17-C,sqlite,src/status.c,409,FP,case SQLITE_DBSTATUS_DEFERRED_FKS ends with break; at line 412 inside the braces; sqc missed the nested break,delta_msc17_task534,high
MSC17-C,sqlite,src/tokenize.c,279,FP,case CC_SPACE ends with return i; at line 287 inside the braces; sqc missed the nested return behind the compound-statement wrapper,delta_msc17_task534,high
MSC17-C,sqlite,src/tokenize.c,289,FP,"case CC_MINUS's if/else-if branches return directly and the final fallback statement is return 1; at line 299; every path terminates, sqc only saw the outer block",delta_msc17_task534,high
MSC17-C,sqlite,src/tokenize.c,301,FP,case CC_LP ends with return 1; at line 303 inside the braces; sqc missed the nested return,delta_msc17_task534,high
MSC17-C,sqlite,src/tokenize.c,305,FP,case CC_RP ends with return 1; at line 307 inside the braces; sqc missed the nested return,delta_msc17_task534,high
MSC17-C,sqlite,src/tokenize.c,309,FP,case CC_SEMI ends with return 1; at line 311 inside the braces; sqc missed the nested return,delta_msc17_task534,high
MSC17-C,sqlite,src/tokenize.c,313,FP,case CC_PLUS ends with return 1; at line 315 inside the braces; sqc missed the nested return,delta_msc17_task534,high
MSC17-C,sqlite,src/tokenize.c,317,FP,case CC_STAR ends with return 1; at line 319 inside the braces; sqc missed the nested return,delta_msc17_task534,high
MSC17-C,sqlite,src/tokenize.c,321,FP,case CC_SLASH ends with return i; at line 329 inside the braces; sqc missed the nested return,delta_msc17_task534,high
MSC17-C,sqlite,src/tokenize.c,331,FP,case CC_PERCENT ends with return 1; at line 333 inside the braces; sqc missed the nested return,delta_msc17_task534,high
MSC17-C,sqlite,src/tokenize.c,335,FP,case CC_EQ ends with return 1 + (z[1]=='='); at line 337 inside the braces; sqc missed the nested return,delta_msc17_task534,high
MSC17-C,sqlite,src/tokenize.c,339,FP,case CC_LT is an if/else-if/else chain where every branch ends in return (lines 342/345/348/351); every path terminates but sqc only inspected the outer if-statement's kind,delta_msc17_task534,high
MSC17-C,sqlite,src/tokenize.c,354,FP,case CC_GT is an if/else-if/else chain where every branch ends in return (lines 357/360/363); every path terminates but sqc only inspected the outer if-statement's kind,delta_msc17_task534,high
MSC17-C,sqlite,src/tokenize.c,366,FP,case CC_BANG's if/else both branches return (lines 369/372); every path terminates but sqc only inspected the outer if-statement's kind,delta_msc17_task534,high
MSC17-C,sqlite,src/tokenize.c,375,FP,case CC_PIPE's if/else both branches return (lines 378/381); every path terminates but sqc only inspected the outer if-statement's kind,delta_msc17_task534,high
MSC17-C,sqlite,src/tokenize.c,384,FP,case CC_COMMA ends with return 1; at line 386 inside the braces; sqc missed the nested return,delta_msc17_task534,high
