rule,project,file,line,verdict,reason,provenance,confidence
MEM31-C,hostap,src/ap/wps_hostapd.c,1,FP,vendor_ext freed by matching loop in hostapd_free_wps + rollback loop in hostapd_wps_set_vendor_ext; not actually leaked,hostap_full_audit_0.4.169,high
PRE08-C,hostap,src/ap/wps_hostapd.c,15,TP,"PRE08-C header-family low-value convention (ieee802_11_defs.h/common.h), technically true but low real risk",hostap_full_audit_0.4.169,low
PRE08-C,hostap,src/ap/wps_hostapd.c,17,TP,"PRE08-C header-family (eapol_auth_sm.h/_i.h), same convention",hostap_full_audit_0.4.169,low
API05-C,hostap,src/ap/wps_hostapd.c,39,FP,ie/ie_len paired idiom - established API05-C categorical FP,hostap_full_audit_0.4.169,high
DCL13-C,hostap,src/ap/wps_hostapd.c,54,FP,"wps_for_each matches hostapd.h for_each_interface callback typedef int(*cb)(struct hostapd_iface*,void*); dispatch contract",hostap_full_audit_0.4.169,high
DCL13-C,hostap,src/ap/wps_hostapd.c,54,FP,same dispatch contract as iface param,hostap_full_audit_0.4.169,high
MEM10-C,hostap,src/ap/wps_hostapd.c,59,FP,MEM10-C stylistic misfire on plain NULL check - established FP,hostap_full_audit_0.4.169,high
API05-C,hostap,src/ap/wps_hostapd.c,96,FP,psk/psk_len paired idiom - API05-C categorical FP,hostap_full_audit_0.4.169,high
DCL13-C,hostap,src/ap/wps_hostapd.c,96,FP,hostapd_wps_new_psk_cb matches wps.h new_psk_cb callback typedef; dispatch contract,hostap_full_audit_0.4.169,high
EXP30-C,hostap,src/ap/wps_hostapd.c,109,FP,"MAC2STR is a pure read macro; only one real call present, not multiple side-effecting calls",hostap_full_audit_0.4.169,high
MSC41-C,hostap,src/ap/wps_hostapd.c,114,FP,"'Per-device PSK' is a hexdump label string, not embedded secret data - MSC41-C hexdump-title FP",hostap_full_audit_0.4.169,high
EXP33-C,hostap,src/ap/wps_hostapd.c,123,FP,"sizeof(*p) never evaluates its operand - not a dereference, established FP idiom",hostap_full_audit_0.4.169,high
MEM05-C,hostap,src/ap/wps_hostapd.c,141,FP,"hex[PMK_LEN*2+1] is compile-time-constant sized (PMK_LEN=32), not a VLA",hostap_full_audit_0.4.169,high
ERR00-C,hostap,src/ap/wps_hostapd.c,144,FP,fopen() return IS checked at the very next line (if (!f)),hostap_full_audit_0.4.169,high
WIN03-C,hostap,src/ap/wps_hostapd.c,144,TP,"WIN03-C literal fopen-N-flag gap; Windows-specific, unconfirmed real risk (primarily POSIX daemon)",hostap_full_audit_0.4.169,low
DCL11-C,hostap,src/ap/wps_hostapd.c,152,FP,MACSTR/MAC2STR macro expansion not counted by rule; actual specifiers==args (7==7) once expanded,hostap_full_audit_0.4.169,high
FIO47-C,hostap,src/ap/wps_hostapd.c,152,FP,same macro-blindness root cause as DCL11-C at same line,hostap_full_audit_0.4.169,high
ERR00-C,hostap,src/ap/wps_hostapd.c,153,TP,fclose(f) return genuinely ignored,hostap_full_audit_0.4.169,low
ERR33-C,hostap,src/ap/wps_hostapd.c,153,TP,fclose(f) return genuinely ignored (duplicate rule of same gap),hostap_full_audit_0.4.169,low
DCL13-C,hostap,src/ap/wps_hostapd.c,174,FP,hostapd_wps_pin_needed_cb matches wps.h pin_needed_cb callback typedef; dispatch contract,hostap_full_audit_0.4.169,high
EXP30-C,hostap,src/ap/wps_hostapd.c,184,FP,MAC2STR pure macro + one real call (wps_dev_type_bin2str); not multiple side-effecting calls,hostap_full_audit_0.4.169,high
WIN03-C,hostap,src/ap/wps_hostapd.c,197,TP,WIN03-C literal fopen-N-flag gap,hostap_full_audit_0.4.169,low
DCL11-C,hostap,src/ap/wps_hostapd.c,201,FP,macro-blindness: MACSTR(6)+MAC2STR(6) expansion makes specifiers==args (14==14),hostap_full_audit_0.4.169,high
EXP30-C,hostap,src/ap/wps_hostapd.c,201,FP,MAC2STR pure macro + one real call; same EXP30 reasoning as #20,hostap_full_audit_0.4.169,high
FIO47-C,hostap,src/ap/wps_hostapd.c,201,FP,same macro-blindness as DCL11-C at same line,hostap_full_audit_0.4.169,high
INT00-C,hostap,src/ap/wps_hostapd.c,201,FP,"os_time_t is typedef'd to 'long' (utils/os.h:12); %ld is exactly correct, no assumption violated",hostap_full_audit_0.4.169,high
PRE32-C,hostap,src/ap/wps_hostapd.c,201,FP,no #ifdef/#endif token anywhere in this fprintf call; misfire mistaking macro invocation for a directive,hostap_full_audit_0.4.169,high
PRE32-C,hostap,src/ap/wps_hostapd.c,201,FP,same misfire as above - no actual preprocessor directive present,hostap_full_audit_0.4.169,high
ERR00-C,hostap,src/ap/wps_hostapd.c,208,TP,fclose(f) return genuinely ignored,hostap_full_audit_0.4.169,low
ERR33-C,hostap,src/ap/wps_hostapd.c,208,TP,fclose(f) return genuinely ignored (duplicate rule),hostap_full_audit_0.4.169,low
DCL13-C,hostap,src/ap/wps_hostapd.c,220,FP,"wps_stop_registrar matches hostapd_wps_for_each callback typedef int(*func)(struct hostapd_data*,void*)",hostap_full_audit_0.4.169,high
DCL13-C,hostap,src/ap/wps_hostapd.c,220,FP,same dispatch contract as hapd param,hostap_full_audit_0.4.169,high
API05-C,hostap,src/ap/wps_hostapd.c,230,FP,dev_pw/dev_pw_len paired idiom - API05-C categorical FP,hostap_full_audit_0.4.169,high
DCL13-C,hostap,src/ap/wps_hostapd.c,252,FP,hostapd_wps_reg_success_cb matches wps.h reg_success_cb callback typedef,hostap_full_audit_0.4.169,high
MEM10-C,hostap,src/ap/wps_hostapd.c,264,FP,MEM10-C stylistic misfire - established FP,hostap_full_audit_0.4.169,high
EXP30-C,hostap,src/ap/wps_hostapd.c,266,FP,"MAC2STR pure macro, single real call (wpa_msg); not unsequenced side effects",hostap_full_audit_0.4.169,high
DCL13-C,hostap,src/ap/wps_hostapd.c,275,FP,hostapd_wps_enrollee_seen_cb matches wps.h enrollee_seen_cb callback typedef,hostap_full_audit_0.4.169,high
FLP30-C,hostap,src/ap/wps_hostapd.c,283,FP,"'wpa_psk' is `const struct hostapd_wpa_psk *`, a pointer - not floating point at all; clear misfire",hostap_full_audit_0.4.169,high
DCL30-C,hostap,src/ap/wps_hostapd.c,299,FP,"dev_psk points into hapd->conf->ssid.wpa_psk list (heap/config-owned), not local automatic storage - DCL30 local-var-vs-storage confusion",hostap_full_audit_0.4.169,high
DCL30-C,hostap,src/ap/wps_hostapd.c,301,FP,any_psk same reasoning - points into heap-owned wpa_psk list,hostap_full_audit_0.4.169,high
DCL13-C,hostap,src/ap/wps_hostapd.c,313,FP,"wps_reload_config matches eloop_timeout_handler typedef void(*)(void*,void*); dispatch contract",hostap_full_audit_0.4.169,high
API00-C,hostap,src/ap/wps_hostapd.c,326,FP,internal-only API; hapd always valid from eapol state-machine callers,hostap_full_audit_0.4.169,med
DCL13-C,hostap,src/ap/wps_hostapd.c,326,TP,"hapd only read (hapd->iface); genuine low-value DCL13 on plain exported helper, not a dispatch callback",hostap_full_audit_0.4.169,low
EXP20-C,hostap,src/ap/wps_hostapd.c,334,FP,eloop_deplete_timeout is documented to return exactly 1/0/-1 (eloop.h:232); ==1 is the correct check per its own contract,hostap_full_audit_0.4.169,high
DCL13-C,hostap,src/ap/wps_hostapd.c,340,TP,"hapd_new_ap_event reads hapd->msg_ctx only; plain static helper, not a dispatch callback",hostap_full_audit_0.4.169,low
DCL13-C,hostap,src/ap/wps_hostapd.c,354,TP,"hapd only used to derive bss=hapd->conf; hapd itself never reassigned/written, genuinely could be const",hostap_full_audit_0.4.169,med
INT14-C,hostap,src/ap/wps_hostapd.c,369,FP,"different struct fields of cred (auth_type via &, key_len via arithmetic) conflated as one 'variable cred' with mixed bitwise+arithmetic use",hostap_full_audit_0.4.169,high
MSC01-C,hostap,src/ap/wps_hostapd.c,425,TP,"guard-clause pedantry: real if/else-if w/o final else, deliberate (unmatched key length silently skipped)",hostap_full_audit_0.4.169,low
