rule,project,file,line,verdict,reason,provenance,confidence
PRE08-C,hostap,src/rsn_supp/wpa.c,21,FP,8.3-legacy-filesystem header-collision pattern; not actionable for modern POSIX project.,41plus_b65,high
API02-C,hostap,src/rsn_supp/wpa.c,39,FP,"sm is a single struct pointer, not an array needing a size argument; len out-param already present.",41plus_b65,high
API05-C,hostap,src/rsn_supp/wpa.c,42,FP,"ptr+len companion idiom, confirmed categorical FP.",41plus_b65,high
API05-C,hostap,src/rsn_supp/wpa.c,43,FP,"ptr+len companion idiom, confirmed categorical FP.",41plus_b65,high
API05-C,hostap,src/rsn_supp/wpa.c,67,FP,"ptr+len companion idiom, confirmed categorical FP.",41plus_b65,high
API05-C,hostap,src/rsn_supp/wpa.c,68,FP,"ptr+len companion idiom, confirmed categorical FP.",41plus_b65,high
API05-C,hostap,src/rsn_supp/wpa.c,74,FP,"ptr+len companion idiom, confirmed categorical FP.",41plus_b65,high
API05-C,hostap,src/rsn_supp/wpa.c,75,FP,"ptr+len companion idiom, confirmed categorical FP.",41plus_b65,high
API00-C,hostap,src/rsn_supp/wpa.c,93,FP,"internal-only API, never externally-nullable pointer (sm).",41plus_b65,high
API00-C,hostap,src/rsn_supp/wpa.c,93,FP,"internal-only API, never externally-nullable pointer (dest).",41plus_b65,high
API00-C,hostap,src/rsn_supp/wpa.c,93,FP,"msg_len is internally-bounded by caller construction, not raw attacker input at this layer.",41plus_b65,med
DCL13-C,hostap,src/rsn_supp/wpa.c,93,TP,"ptk only ever read (fields passed by value/pointer-to-member), never modified; genuine low-severity const opportunity.",41plus_b65,med
EXP34-C,hostap,src/rsn_supp/wpa.c,128,FP,"call is inside `if (key_mic && wpa_eapol_key_mic(...))`, short-circuit guards key_mic non-NULL before use.",41plus_b65,high
EXP34-C,hostap,src/rsn_supp/wpa.c,138,FP,"wpa_hexdump/_key gracefully handle a NULL buf internally (prints ""[NULL]""), new sub-shape of %p-NULL EXP34-C FP family.",41plus_b65,high
INT30-C,hostap,src/rsn_supp/wpa.c,145,FP,"msg_len is an internally-constructed message length for a message being sent, not attacker-controlled; wrap unrealistic.",41plus_b65,med
STR31-C,hostap,src/rsn_supp/wpa.c,148,FP,"aad[1]/aad_len[1] are non-char arrays (const u8* / size_t), STR31-C misapplied to non-string data.",41plus_b65,high
STR31-C,hostap,src/rsn_supp/wpa.c,149,FP,"aad[1]/aad_len[1] are non-char arrays, STR31-C misapplied to non-string data.",41plus_b65,high
ARR39-C,hostap,src/rsn_supp/wpa.c,154,FP,"pure size_t integer subtraction (msg_len minus struct sizeof constants), no pointer arithmetic involved at all.",41plus_b65,high
INT30-C,hostap,src/rsn_supp/wpa.c,154,FP,internal build-path invariant: msg was constructed with these exact headers so msg_len always exceeds the subtrahends.,41plus_b65,med
INT30-C,hostap,src/rsn_supp/wpa.c,154,FP,same internal build-path invariant as the combined subtraction above.,41plus_b65,med
EXP33-C,hostap,src/rsn_supp/wpa.c,255,FP,sizeof(*reply) never evaluates the operand; confirmed sizeof(*ptr)-not-a-dereference idiom.,41plus_b65,high
EXP34-C,hostap,src/rsn_supp/wpa.c,261,FP,reply set via wpa_sm_alloc_eapol's &reply out-param; rbuf==NULL check above gates reply's validity.,41plus_b65,high
MSC01-C,hostap,src/rsn_supp/wpa.c,360,FP,"guard-clause if/else-if chain, missing final else is deliberate (no case left unhandled).",41plus_b65,high
MEM05-C,hostap,src/rsn_supp/wpa.c,363,FP,"u8 buf[2*PMK_LEN] is a fixed compile-time-constant-sized array, not a VLA.",41plus_b65,high
MSC41-C,hostap,src/rsn_supp/wpa.c,426,FP,"hexdump-title FP class: ""machines"" is the tail of a split string-literal debug label, not sensitive data.",41plus_b65,high
EXP34-C,hostap,src/rsn_supp/wpa.c,442,FP,"call is inside `if (pmkid && !sm->cur_pmksa)`, pmkid already guarded non-NULL in the enclosing condition.",41plus_b65,high
MSC01-C,hostap,src/rsn_supp/wpa.c,447,FP,"guard-clause chain, deliberate fallthrough-to-default-behavior.",41plus_b65,high
MSC01-C,hostap,src/rsn_supp/wpa.c,478,FP,"guard-clause chain, deliberate fallthrough-to-default-behavior.",41plus_b65,high
EXP33-C,hostap,src/rsn_supp/wpa.c,488,FP,"buf is unconditionally assigned via wpa_sm_alloc_eapol immediately after declaration, before its only use.",41plus_b65,high
API00-C,hostap,src/rsn_supp/wpa.c,526,FP,"internal-only API, never externally-nullable pointer (sm).",41plus_b65,high
API00-C,hostap,src/rsn_supp/wpa.c,526,FP,"internal-only API, never externally-nullable pointer (dst).",41plus_b65,high
API00-C,hostap,src/rsn_supp/wpa.c,526,FP,"internal-only API, never externally-nullable pointer (key).",41plus_b65,high
API00-C,hostap,src/rsn_supp/wpa.c,526,FP,"internal-only API, never externally-nullable pointer (nonce).",41plus_b65,high
API00-C,hostap,src/rsn_supp/wpa.c,526,FP,"wpa_ie_len is internally bounded, not raw wire-parsed at this call boundary.",41plus_b65,med
API05-C,hostap,src/rsn_supp/wpa.c,526,FP,"ptr+len companion idiom, confirmed categorical FP.",41plus_b65,high
MEM10-C,hostap,src/rsn_supp/wpa.c,541,FP,stylistic ad-hoc-NULL-check pedantry; the check is present and correct.,41plus_b65,high
MEM12-C,hostap,src/rsn_supp/wpa.c,591,FP,"rsn_ie_buf freed on the immediately preceding line, buf2 never allocated on this path; MEM12-C false-leak-after-free class.",41plus_b65,high
ARR30-C,hostap,src/rsn_supp/wpa.c,598,FP,"cross-function buffer-size conflation: cited ""allocation at line 7161"" is owe_process_assoc_resp's unrelated size_t len[2].",41plus_b65,high
MEM12-C,hostap,src/rsn_supp/wpa.c,608,FP,rsn_ie_buf and buf2 both freed on the two immediately preceding lines; MEM12-C false-leak-after-free class.,41plus_b65,high
MEM30-C,hostap,src/rsn_supp/wpa.c,616,FP,wpa_ie's only frees happen on sibling mutually-exclusive early-return branches never reached on this path; mutually-exclusive-branch free conflation.,41plus_b65,high
EXP33-C,hostap,src/rsn_supp/wpa.c,630,FP,sizeof(*reply) never evaluates the operand; confirmed sizeof(*ptr)-not-a-dereference idiom.,41plus_b65,high
MEM12-C,hostap,src/rsn_supp/wpa.c,637,FP,rsn_ie_buf and buf2 both freed on the two immediately preceding lines; MEM12-C false-leak-after-free class.,41plus_b65,high
EXP34-C,hostap,src/rsn_supp/wpa.c,640,FP,reply set via wpa_sm_alloc_eapol's &reply out-param; rbuf==NULL check above gates reply's validity.,41plus_b65,high
MEM30-C,hostap,src/rsn_supp/wpa.c,668,FP,"wpa_ie is read here BEFORE the real os_free(rsn_ie_buf)/os_free(buf2) two lines later; ordering confusion, not a real UAF.",41plus_b65,high
EXP30-C,hostap,src/rsn_supp/wpa.c,673,FP,"wpabuf_head/wpabuf_len are pure accessor reads, no side effects to unsequence.",41plus_b65,high
MEM12-C,hostap,src/rsn_supp/wpa.c,690,FP,"rsn_ie_buf/buf2 already freed at lines 669-670, well before this return; MEM12-C false-leak-after-free class.",41plus_b65,high
ARR00-C,hostap,src/rsn_supp/wpa.c,693,FP,"plain_len - pad_len is scalar size_t subtraction used as an array index, no pointers involved at all.",41plus_b65,high
MEM12-C,hostap,src/rsn_supp/wpa.c,701,FP,"rsn_ie_buf/buf2 already freed at lines 669-670, well before this return; MEM12-C false-leak-after-free class.",41plus_b65,high
MEM12-C,hostap,src/rsn_supp/wpa.c,713,FP,"rsn_ie_buf/buf2 already freed at lines 669-670, well before this return; MEM12-C false-leak-after-free class.",41plus_b65,high
EXP33-C,hostap,src/rsn_supp/wpa.c,726,FP,wpa_sm_get_ap_rsnxe is a static function (declared line 39); the call is mistaken for a read of a same-named static variable.,41plus_b65,high
DCL13-C,hostap,src/rsn_supp/wpa.c,778,TP,kde only ever read in wpa_handle_ext_key_id; genuine low-severity const opportunity.,41plus_b65,med
DCL13-C,hostap,src/rsn_supp/wpa.c,835,TP,sm only ever read in wpa_mlo_link_kde_len; genuine low-severity const opportunity.,41plus_b65,med
EXP33-C,hostap,src/rsn_supp/wpa.c,841,FP,for_each_link() macro's own for-loop init clause initializes i; macro-opaque loop-variable-init FP class.,41plus_b65,high
DCL13-C,hostap,src/rsn_supp/wpa.c,849,TP,sm only ever read in wpa_mlo_link_kde; genuine low-severity const opportunity.,41plus_b65,med
MEM05-C,hostap,src/rsn_supp/wpa.c,852,FP,"u8 hdr[1+ETH_ALEN] is a fixed compile-time-constant-sized array, not a VLA.",41plus_b65,high
EXP33-C,hostap,src/rsn_supp/wpa.c,855,FP,for_each_link() macro's own for-loop init clause initializes i; macro-opaque loop-variable-init FP class.,41plus_b65,high
INT13-C,hostap,src/rsn_supp/wpa.c,860,TP,"i is declared plain `int`; literal bitwise-on-signed-operand match per CERT text, though practically harmless (loop index always non-negative).",41plus_b65,low
DCL13-C,hostap,src/rsn_supp/wpa.c,869,TP,sm only ever read in is_valid_ap_mld_mac_kde; genuine low-severity const opportunity.,41plus_b65,med
API05-C,hostap,src/rsn_supp/wpa.c,889,FP,"ptr+len companion idiom, confirmed categorical FP.",41plus_b65,high
MSC07-C,hostap,src/rsn_supp/wpa.c,951,FP,"failed: label is reached via an earlier goto, not by falling through the preceding return.",41plus_b65,high
API05-C,hostap,src/rsn_supp/wpa.c,957,FP,"ptr+len companion idiom, confirmed categorical FP.",41plus_b65,high
MSC01-C,hostap,src/rsn_supp/wpa.c,1127,FP,"guard-clause if/else-if chain over independent GTK-install conditions, no case unhandled.",41plus_b65,high
ARR00-C,hostap,src/rsn_supp/wpa.c,1130,FP,"pos and kde are the same buffer (pos walks forward from kde), not different arrays; pos/kde wire-buffer-builder idiom.",41plus_b65,high
ARR00-C,hostap,src/rsn_supp/wpa.c,1146,FP,"pos and kde are the same buffer, not different arrays; pos/kde wire-buffer-builder idiom.",41plus_b65,high
MSC07-C,hostap,src/rsn_supp/wpa.c,1157,FP,"failed: label is reached via an earlier goto, not by falling through the preceding return.",41plus_b65,high
MEM30-C,hostap,src/rsn_supp/wpa.c,1158,FP,"os_free(kde_buf) at line 1153 (success path, returns immediately) and at 1158 (failed: label) are mutually exclusive, never both executed.",41plus_b65,high
MEM31-C,hostap,src/rsn_supp/wpa.c,1158,FP,same mutually-exclusive success-path-vs-failed-label conflation as the MEM30-C finding at this line.,41plus_b65,high
DCL13-C,hostap,src/rsn_supp/wpa.c,1163,FP,timeout_ctx is bound to the fixed eloop_timeout_handler callback signature; dispatch-contract FP.,41plus_b65,high
EXP30-C,hostap,src/rsn_supp/wpa.c,1173,FP,"MAC2STR/wpa_cipher_txt are pure accessor reads, no side effects to unsequence.",41plus_b65,high
