rule,project,file,line,verdict,reason,provenance,confidence
API02-C,hostap,wpa_supplicant/interworking.c,49,FP,"excluded is a scalar int* out-param, not an array; API02-C misapplied (categorical_patterns.md scalar-out-param class)",hostap_full_audit_0.4.169,high
API02-C,hostap,wpa_supplicant/interworking.c,52,FP,"excluded is a scalar int* out-param, not an array; API02-C misapplied (categorical_patterns.md scalar-out-param class)",hostap_full_audit_0.4.169,high
EXP34-C,hostap,wpa_supplicant/interworking.c,59,FP,"cred_prio_cmp(a,b) only ever called after callers short-circuit-guard the arg non-NULL (selected==NULL|| / cred==NULL||)",hostap_full_audit_0.4.169,high
EXP34-C,hostap,wpa_supplicant/interworking.c,59,FP,"cred_prio_cmp(a,b) only ever called after callers short-circuit-guard the arg non-NULL (selected==NULL|| / cred==NULL||)",hostap_full_audit_0.4.169,high
DCL13-C,hostap,wpa_supplicant/interworking.c,97,TP,"info_ids[] param in anqp_build_req only read (wpabuf_put_le16(buf,info_ids[i])), genuinely could be const",hostap_full_audit_0.4.169,low
ARR00-C,hostap,wpa_supplicant/interworking.c,112,FP,"info_ids is a function *parameter* (anqp_build_req), not a declared-uninitialized local array; caller supplies real data",hostap_full_audit_0.4.169,high
DCL30-C,hostap,wpa_supplicant/interworking.c,120,FP,"buf holds the return of gas_anqp_build_initial_req() (heap wpabuf), not automatic storage - heap-vs-automatic-storage confusion",hostap_full_audit_0.4.169,high
DCL13-C,hostap,wpa_supplicant/interworking.c,142,TP,"cred_with_*(wpa_s) helpers only read wpa_s->conf->cred chain, plain internal helper genuine-if-low-value TP",hostap_full_audit_0.4.169,low
DCL13-C,hostap,wpa_supplicant/interworking.c,158,TP,"cred_with_*(wpa_s) helpers only read wpa_s->conf->cred chain, plain internal helper genuine-if-low-value TP",hostap_full_audit_0.4.169,low
DCL13-C,hostap,wpa_supplicant/interworking.c,170,TP,"cred_with_*(wpa_s) helpers only read wpa_s->conf->cred chain, plain internal helper genuine-if-low-value TP",hostap_full_audit_0.4.169,low
DCL13-C,hostap,wpa_supplicant/interworking.c,186,TP,"cred_with_*(wpa_s) helpers only read wpa_s->conf->cred chain, plain internal helper genuine-if-low-value TP",hostap_full_audit_0.4.169,low
DCL13-C,hostap,wpa_supplicant/interworking.c,201,TP,"cred_with_*(wpa_s) helpers only read wpa_s->conf->cred chain, plain internal helper genuine-if-low-value TP",hostap_full_audit_0.4.169,low
DCL13-C,hostap,wpa_supplicant/interworking.c,216,TP,"cred_with_*(wpa_s) helpers only read wpa_s->conf->cred chain, plain internal helper genuine-if-low-value TP",hostap_full_audit_0.4.169,low
DCL13-C,hostap,wpa_supplicant/interworking.c,240,FP,"interworking_continue_anqp matches eloop_timeout_handler typedef void(*)(void*,void*) - fixed dispatch-contract signature, confirmed FP class",hostap_full_audit_0.4.169,high
MEM10-C,hostap,wpa_supplicant/interworking.c,351,FP,"plain if(ptr==NULL) guard flagged for 'use a dedicated validation function' - confirmed stylistic FP, check is present",hostap_full_audit_0.4.169,high
ARR36-C,hostap,wpa_supplicant/interworking.c,367,FP,"pos/end are the classic paired bounds-parameter idiom delimiting the same buffer, not different arrays - confirmed FP class",hostap_full_audit_0.4.169,high
ARR36-C,hostap,wpa_supplicant/interworking.c,373,FP,"pos/end are the classic paired bounds-parameter idiom delimiting the same buffer, not different arrays - confirmed FP class",hostap_full_audit_0.4.169,high
ARR36-C,hostap,wpa_supplicant/interworking.c,386,FP,"pos/end are the classic paired bounds-parameter idiom delimiting the same buffer, not different arrays - confirmed FP class",hostap_full_audit_0.4.169,high
ARR36-C,hostap,wpa_supplicant/interworking.c,394,FP,"pos/end are the classic paired bounds-parameter idiom delimiting the same buffer, not different arrays - confirmed FP class",hostap_full_audit_0.4.169,high
CON43-C,hostap,wpa_supplicant/interworking.c,407,FP,"single-threaded parse of a private local buffer (no shared/volatile memory, no concurrent writer) - CON43-C double-fetch concern doesn't apply",hostap_full_audit_0.4.169,med
DCL30-C,hostap,wpa_supplicant/interworking.c,459,FP,"e_end/f_end are pointers derived from the pos parameter into the caller's heap/anqp buffer, not local automatic storage",hostap_full_audit_0.4.169,high
ARR36-C,hostap,wpa_supplicant/interworking.c,470,FP,"pos/end are the classic paired bounds-parameter idiom delimiting the same buffer, not different arrays - confirmed FP class",hostap_full_audit_0.4.169,high
ARR36-C,hostap,wpa_supplicant/interworking.c,478,FP,"pos/end are the classic paired bounds-parameter idiom delimiting the same buffer, not different arrays - confirmed FP class",hostap_full_audit_0.4.169,high
ARR36-C,hostap,wpa_supplicant/interworking.c,481,FP,"pos/end are the classic paired bounds-parameter idiom delimiting the same buffer, not different arrays - confirmed FP class",hostap_full_audit_0.4.169,high
ARR00-C,hostap,wpa_supplicant/interworking.c,514,FP,loop counter e is initialized in its own for-loop init-clause (for(e=0;...)) - for-loop init-clause ARR00/EXP33 FP family,hostap_full_audit_0.4.169,high
