rule,project,file,line,verdict,reason,provenance,confidence
EXP33-C,hostap,src/crypto/tls_openssl.c,2179,FP,cn/pos assigned unconditionally right before every use in this loop iteration (continue on failure); no path reaches use unset,41plus_b45,high
API05-C,hostap,src/crypto/tls_openssl.c,2326,FP,API05-C conformant-array-syntax FP class: idiomatic T*+size_t companion pair,41plus_b45,high
EXP20-C,hostap,src/crypto/tls_openssl.c,2349,FP,OpenSSL exact-1/0-contract EXP20-C FP class,41plus_b45,high
EXP33-C,hostap,src/crypto/tls_openssl.c,2369,FP,cn/pos assigned unconditionally right before every use in this loop iteration (continue on failure); no path reaches use unset,41plus_b45,high
EXP20-C,hostap,src/crypto/tls_openssl.c,2382,FP,OpenSSL exact-1/0-contract EXP20-C FP class,41plus_b45,high
MSC37-C,hostap,src/crypto/tls_openssl.c,2397,FP,MSC37-C preprocessor-branch-blind FP class: both #ifdef/#else branches (or all real paths) already return,41plus_b45,med
DCL31-C,hostap,src/crypto/tls_openssl.c,2459,FP,DCL31-C system-header FP class: OpenSSL API declared in <openssl/*.h>,41plus_b45,high
DCL31-C,hostap,src/crypto/tls_openssl.c,2468,FP,DCL31-C system-header FP class: OpenSSL API declared in <openssl/*.h>,41plus_b45,high
DCL30-C,hostap,src/crypto/tls_openssl.c,2469,FP,"DCL30-C confuses local pointer *variable* with storage: buf/store is heap via wpabuf_alloc/X509_STORE_new, not stack",41plus_b45,high
DCL13-C,hostap,src/crypto/tls_openssl.c,2473,TP,"static/internal function, param genuinely read-only; real (if low-value) const opportunity per established static-vs-vtable DCL13-C distinction",41plus_b45,low
MSC13-C,hostap,src/crypto/tls_openssl.c,2479,TP,MSC13-C TP: initial '= NULL' is unconditionally overwritten by get_x509_cert() before any use on the path that reaches it,41plus_b45,med
EXP39-C,hostap,src/crypto/tls_openssl.c,2487,FP,EXP39-C cross-function local-variable/union conflation FP class: this function memsets 'ev' fully and never writes 'alert' at all,41plus_b45,high
MSC01-C,hostap,src/crypto/tls_openssl.c,2520,FP,MSC01-C guard-clause no-final-else FP class: no action needed when none of the conditions hold,41plus_b45,high
DCL13-C,hostap,src/crypto/tls_openssl.c,2529,TP,"static/internal function, param genuinely read-only; real (if low-value) const opportunity per established static-vs-vtable DCL13-C distinction",41plus_b45,low
EXP39-C,hostap,src/crypto/tls_openssl.c,2554,FP,EXP39-C cross-function local-variable/union conflation FP class: this function memsets 'ev' fully and never writes 'alert' at all,41plus_b45,high
STR31-C,hostap,src/crypto/tls_openssl.c,2558,FP,STR31-C misapplied-to-non-char-array FP class (addr[]/len[]/nid[]/sigalgs[] are not char/string arrays),41plus_b45,high
STR31-C,hostap,src/crypto/tls_openssl.c,2559,FP,STR31-C misapplied-to-non-char-array FP class (addr[]/len[]/nid[]/sigalgs[] are not char/string arrays),41plus_b45,high
EXP30-C,hostap,src/crypto/tls_openssl.c,2573,FP,EXP30-C pure-accessor-args FP class: both calls are side-effect-free reads,41plus_b45,high
EXP33-C,hostap,src/crypto/tls_openssl.c,2581,FP,cn/pos assigned unconditionally right before every use in this loop iteration (continue on failure); no path reaches use unset,41plus_b45,high
STR34-C,hostap,src/crypto/tls_openssl.c,2613,FP,"STR34-C misattribution FP: line writes '\0' into *pos, no char-widening read/conversion occurs here",41plus_b45,med
MSC01-C,hostap,src/crypto/tls_openssl.c,2694,FP,MSC01-C guard-clause no-final-else FP class: no action needed when none of the conditions hold,41plus_b45,high
DCL31-C,hostap,src/crypto/tls_openssl.c,2705,FP,DCL31-C system-header FP class: OpenSSL API declared in <openssl/*.h>,41plus_b45,high
MSC01-C,hostap,src/crypto/tls_openssl.c,2711,FP,MSC01-C guard-clause no-final-else FP class: no action needed when none of the conditions hold,41plus_b45,high
DCL31-C,hostap,src/crypto/tls_openssl.c,2711,FP,DCL31-C system-header FP class: OpenSSL API declared in <openssl/*.h>,41plus_b45,high
STR31-C,hostap,src/crypto/tls_openssl.c,2758,FP,STR31-C misapplied-to-non-char-array FP class (addr[]/len[]/nid[]/sigalgs[] are not char/string arrays),41plus_b45,high
STR31-C,hostap,src/crypto/tls_openssl.c,2759,FP,STR31-C misapplied-to-non-char-array FP class (addr[]/len[]/nid[]/sigalgs[] are not char/string arrays),41plus_b45,high
MSC01-C,hostap,src/crypto/tls_openssl.c,2767,FP,MSC01-C guard-clause no-final-else FP class: no action needed when none of the conditions hold,41plus_b45,high
DCL31-C,hostap,src/crypto/tls_openssl.c,2790,FP,"DCL31-C FP: STACK_OF(X509) is an OpenSSL macro-generated type sqc doesn't expand, not a missing type specifier",41plus_b45,high
MSC01-C,hostap,src/crypto/tls_openssl.c,2854,FP,MSC01-C guard-clause no-final-else FP class: no action needed when none of the conditions hold,41plus_b45,high
MSC01-C,hostap,src/crypto/tls_openssl.c,2915,FP,MSC01-C guard-clause no-final-else FP class: no action needed when none of the conditions hold,41plus_b45,high
DCL13-C,hostap,src/crypto/tls_openssl.c,2939,TP,"static/internal function, param genuinely read-only; real (if low-value) const opportunity per established static-vs-vtable DCL13-C distinction",41plus_b45,low
EXP30-C,hostap,src/crypto/tls_openssl.c,2945,FP,EXP30-C pure-accessor-args FP class: both calls are side-effect-free reads,41plus_b45,high
EXP20-C,hostap,src/crypto/tls_openssl.c,2975,FP,OpenSSL exact-1/0-contract EXP20-C FP class,41plus_b45,high
API05-C,hostap,src/crypto/tls_openssl.c,2998,FP,API05-C conformant-array-syntax FP class: idiomatic T*+size_t companion pair,41plus_b45,high
