rule,project,file,line,verdict,reason,provenance,confidence
API05-C,hostap,src/eapol_supp/eapol_supp_sm.h,333,FP,"Established ptr+size_t idiom (buf,buflen); not a real conformant-array-syntax gap",hostap_full_audit_0.4.169,high
API05-C,hostap,src/eapol_supp/eapol_supp_sm.h,335,FP,"Same ptr+size_t idiom FP (buf,buflen)",hostap_full_audit_0.4.169,high
API02-C,hostap,src/eapol_supp/eapol_supp_sm.h,349,FP,size_t *len already is the size out-param; scalar out-param misfire,hostap_full_audit_0.4.169,high
API02-C,hostap,src/eapol_supp/eapol_supp_sm.h,368,FP,size_t *len already pairs with imsi as capacity/length out-param,hostap_full_audit_0.4.169,high
API05-C,hostap,src/eapol_supp/eapol_supp_sm.h,368,FP,"ptr+size_t* idiom FP (imsi,len)",hostap_full_audit_0.4.169,high
API05-C,hostap,src/eapol_supp/eapol_supp_sm.h,368,FP,"ptr+size_t* idiom FP (imsi,len)",hostap_full_audit_0.4.169,high
API02-C,hostap,src/eapol_supp/eapol_supp_sm.h,371,FP,username_len already the size out-param; scalar misfire,hostap_full_audit_0.4.169,high
API02-C,hostap,src/eapol_supp/eapol_supp_sm.h,371,FP,realm_len already the size out-param; scalar misfire,hostap_full_audit_0.4.169,high
API02-C,hostap,src/eapol_supp/eapol_supp_sm.h,371,FP,rrk_len already the size out-param; scalar misfire,hostap_full_audit_0.4.169,high
MSC13-C,hostap,src/eapol_supp/eapol_supp_sm.h,380,FP,ctx IS read via free(ctx); dead-store claim factually wrong,hostap_full_audit_0.4.169,high
INT36-C,hostap,src/eapol_supp/eapol_supp_sm.h,381,TP,"Genuine int-to-pointer sentinel cast (struct eapol_sm*)1, though never dereferenced by any caller",hostap_full_audit_0.4.169,low
DCL13-C,hostap,src/eapol_supp/eapol_supp_sm.h,383,TP,sm 100% unused in #else static-inline no-op stub body; established stub-DCL13 TP(low) class,hostap_full_audit_0.4.169,low
DCL13-C,hostap,src/eapol_supp/eapol_supp_sm.h,386,TP,sm unused in no-op stub body; established stub-DCL13 TP(low) class,hostap_full_audit_0.4.169,low
DCL13-C,hostap,src/eapol_supp/eapol_supp_sm.h,389,TP,sm unused in no-op stub body (return 0); established stub-DCL13 TP(low) class,hostap_full_audit_0.4.169,low
API05-C,hostap,src/eapol_supp/eapol_supp_sm.h,389,FP,"ptr+size_t idiom FP (buf,buflen) on stub redeclaration",hostap_full_audit_0.4.169,high
DCL13-C,hostap,src/eapol_supp/eapol_supp_sm.h,389,TP,buf unused in no-op stub body (return 0); established stub-DCL13 TP(low) class,hostap_full_audit_0.4.169,low
DCL13-C,hostap,src/eapol_supp/eapol_supp_sm.h,394,TP,sm unused in no-op stub body (return 0); established stub-DCL13 TP(low) class,hostap_full_audit_0.4.169,low
API05-C,hostap,src/eapol_supp/eapol_supp_sm.h,394,FP,"ptr+size_t idiom FP (buf,buflen) on stub redeclaration",hostap_full_audit_0.4.169,high
DCL13-C,hostap,src/eapol_supp/eapol_supp_sm.h,394,TP,buf unused in no-op stub body; established stub-DCL13 TP(low) class,hostap_full_audit_0.4.169,low
DCL13-C,hostap,src/eapol_supp/eapol_supp_sm.h,399,TP,sm unused in no-op stub body; established stub-DCL13 TP(low) class,hostap_full_audit_0.4.169,low
DCL13-C,hostap,src/eapol_supp/eapol_supp_sm.h,404,TP,sm unused in no-op stub body; established stub-DCL13 TP(low) class,hostap_full_audit_0.4.169,low
DCL13-C,hostap,src/eapol_supp/eapol_supp_sm.h,410,TP,sm unused in no-op stub body; established stub-DCL13 TP(low) class,hostap_full_audit_0.4.169,low
DCL13-C,hostap,src/eapol_supp/eapol_supp_sm.h,413,TP,sm unused in no-op stub body; established stub-DCL13 TP(low) class,hostap_full_audit_0.4.169,low
DCL13-C,hostap,src/eapol_supp/eapol_supp_sm.h,417,TP,sm unused in no-op stub body; established stub-DCL13 TP(low) class,hostap_full_audit_0.4.169,low
DCL13-C,hostap,src/eapol_supp/eapol_supp_sm.h,421,TP,sm unused in no-op stub body; established stub-DCL13 TP(low) class,hostap_full_audit_0.4.169,low
DCL13-C,hostap,src/eapol_supp/eapol_supp_sm.h,425,TP,sm unused in no-op stub body; established stub-DCL13 TP(low) class,hostap_full_audit_0.4.169,low
DCL13-C,hostap,src/eapol_supp/eapol_supp_sm.h,428,TP,sm unused in no-op stub body; established stub-DCL13 TP(low) class,hostap_full_audit_0.4.169,low
DCL13-C,hostap,src/eapol_supp/eapol_supp_sm.h,429,TP,config unused in no-op stub body; established stub-DCL13 TP(low) class,hostap_full_audit_0.4.169,low
DCL13-C,hostap,src/eapol_supp/eapol_supp_sm.h,430,TP,conf unused in no-op stub body; established stub-DCL13 TP(low) class,hostap_full_audit_0.4.169,low
DCL13-C,hostap,src/eapol_supp/eapol_supp_sm.h,433,TP,sm unused in no-op stub body (return -1); established stub-DCL13 TP(low) class,hostap_full_audit_0.4.169,low
DCL13-C,hostap,src/eapol_supp/eapol_supp_sm.h,433,TP,key unused in no-op stub body (return -1); established stub-DCL13 TP(low) class,hostap_full_audit_0.4.169,low
DCL13-C,hostap,src/eapol_supp/eapol_supp_sm.h,438,TP,sm unused in no-op stub body (return NULL); established stub-DCL13 TP(low) class,hostap_full_audit_0.4.169,low
DCL13-C,hostap,src/eapol_supp/eapol_supp_sm.h,438,TP,len unused in no-op stub body (return NULL); established stub-DCL13 TP(low) class,hostap_full_audit_0.4.169,low
DCL13-C,hostap,src/eapol_supp/eapol_supp_sm.h,442,TP,sm unused in no-op stub body; established stub-DCL13 TP(low) class,hostap_full_audit_0.4.169,low
DCL13-C,hostap,src/eapol_supp/eapol_supp_sm.h,445,TP,sm unused in no-op stub body; established stub-DCL13 TP(low) class,hostap_full_audit_0.4.169,low
DCL13-C,hostap,src/eapol_supp/eapol_supp_sm.h,448,TP,sm unused in no-op stub body; established stub-DCL13 TP(low) class,hostap_full_audit_0.4.169,low
DCL13-C,hostap,src/eapol_supp/eapol_supp_sm.h,452,TP,sm unused in no-op stub body; established stub-DCL13 TP(low) class,hostap_full_audit_0.4.169,low
DCL13-C,hostap,src/eapol_supp/eapol_supp_sm.h,456,TP,sm unused in no-op stub body; established stub-DCL13 TP(low) class,hostap_full_audit_0.4.169,low
DCL13-C,hostap,src/eapol_supp/eapol_supp_sm.h,459,TP,sm unused in no-op stub body; established stub-DCL13 TP(low) class,hostap_full_audit_0.4.169,low
DCL13-C,hostap,src/eapol_supp/eapol_supp_sm.h,462,TP,sm unused in no-op stub body; established stub-DCL13 TP(low) class,hostap_full_audit_0.4.169,low
