rule,project,file,line,verdict,reason,provenance,confidence
MEM31-C,hostap,wpa_supplicant/main_winsvc.c,438,FP,"'path' (TCHAR*) is freed at line 443 (`os_free(path); return ret;`) immediately after use at line 442 inside the same `if (os_strcmp(argv[1],\"reg\")==0) {...}` block scope; not a leak.",delta_mem31_task420,high
MEM31-C,hostap,wpa_supplicant/main_winsvc.c,446,FP,"Cross-branch scope confusion: `path` is block-scoped to the `reg` sub-branch of `if(argc>1)` and already freed (line 443) before this `else if (os_strcmp(argv[1],\"unreg\")==0) return unregister_service();` branch is even reachable; `path` is out of scope here entirely.",delta_mem31_task420,high
MEM31-C,hostap,wpa_supplicant/main_winsvc.c,448,FP,"Same scope confusion as line 446: `return wpa_supplicant_thread();` is in the mutually-exclusive `app` branch, unrelated to and after the `reg` branch where `path` was declared and already freed.",delta_mem31_task420,high
MEM31-C,hostap,wpa_supplicant/main_winsvc.c,457,FP,"`return 0;` at end of `main()` is reached only when `argc<=1` or none of the `reg`/`unreg`/`app` string branches matched; `path` (declared inside the `reg` branch) is out of scope and was already freed at line 443 in the one path where it existed.",delta_mem31_task420,high
MEM31-C,hostap,wpa_supplicant/mbo.c,390,FP,"Correct realloc idiom: `tmp_chans = os_realloc_array(chans, ...)` is a temp; on failure (`!tmp_chans`) it `goto fail`, which frees the still-valid old `chans` (`os_free(chans)` at the fail: label) and never touches `tmp_chans` itself (never a distinct allocation to free).",delta_mem31_task420,high
MEM31-C,hostap,wpa_supplicant/mbo.c,409,FP,"`goto fail;` at line 409 reaches the `fail:` label (line 452) which does `os_free(chans); os_free(cmd); return -1;` — cleanup is correctly handled.",delta_mem31_task420,high
MEM31-C,hostap,wpa_supplicant/mbo.c,421,FP,"Same `fail:` cleanup label as above correctly frees `chans` and `cmd` on this goto.",delta_mem31_task420,high
MEM31-C,hostap,wpa_supplicant/mbo.c,431,FP,"Same `fail:` cleanup label as above correctly frees `chans` and `cmd` on this goto.",delta_mem31_task420,high
MEM31-C,hostap,wpa_supplicant/mesh.c,182,FP,"`dup_binstr()` result is stored into the persistent struct field `bss->conf->ssid.wpa_passphrase` (config struct owned by the hostapd_bss_config, freed later during config teardown, not this function's job) — ownership-transfer-to-persistent-struct-field, not a local leak.",delta_mem31_task420,high
MEM31-C,hostap,wpa_supplicant/mesh.c,185,FP,"Same as line 182: the pointer lives in `bss->conf->ssid.wpa_passphrase`, a persistent config field; the function returning -1/0 here does not need to free it.",delta_mem31_task420,high
MEM31-C,hostap,wpa_supplicant/p2p_supplicant.c,198,FP,"`get_shared_radio_freqs()` returns `int` (a channel count, declared `int get_shared_radio_freqs(...)` in wpa_supplicant_i.h/wpa_supplicant.c), not a pointer; `num` is an int count, nothing to free.",delta_mem31_task420,high
MEM31-C,hostap,wpa_supplicant/p2p_supplicant.c,204,FP,"Same as line 198 — `num` is an int count from `get_shared_radio_freqs`, not allocated memory.",delta_mem31_task420,high
MEM31-C,hostap,wpa_supplicant/p2p_supplicant.c,3856,FP,"`wpas_p2p_valid_oper_freqs()` returns `unsigned int` (a count of matched frequencies, per its declaration at line 213), and here `num` is declared `int` holding that count; not a pointer.",delta_mem31_task420,high
MEM31-C,hostap,wpa_supplicant/p2p_supplicant.c,3898,FP,"Same as 3856 — `num` is a count, not allocated memory; the real allocation in this function is `freqs` (os_calloc), which is freed at line 3858.",delta_mem31_task420,high
MEM31-C,hostap,wpa_supplicant/p2p_supplicant.c,6326,FP,"`wpas_p2p_valid_oper_freqs()` returns `unsigned int`; `num` here is declared `unsigned int` holding a count. The actual allocation `freqs` (os_calloc) is freed via `goto exit_free; ... os_free(freqs);` on every path.",delta_mem31_task420,high
MEM31-C,hostap,wpa_supplicant/p2p_supplicant.c,6334,FP,"`goto exit_free` at line 6334 correctly reaches `os_free(freqs)` at line 6342; `num` itself (the flagged variable) is an unsigned int count with nothing to free.",delta_mem31_task420,high
MEM31-C,hostap,wpa_supplicant/p2p_supplicant.c,6343,FP,"Function returns `res` (int) at line 6343 after `exit_free:` already freed `freqs`; `num` is a count, not memory.",delta_mem31_task420,high
MEM31-C,hostap,wpa_supplicant/p2p_supplicant.c,6884,FP,"`num = wpas_p2p_valid_oper_freqs(...)` — return type `unsigned int` (count), matches `unsigned int num` declared at line 6874; not a pointer.",delta_mem31_task420,high
MEM31-C,hostap,wpa_supplicant/p2p_supplicant.c,6892,FP,"`num_unused = wpas_p2p_num_unused_channels(wpa_s)` — that function returns plain `int` (a channel count per its declaration at line 189), not a pointer.",delta_mem31_task420,high
MEM31-C,hostap,wpa_supplicant/p2p_supplicant.c,6923,FP,"'num_unused' finding: `goto exit_free` at line 6923 reaches `os_free(freqs)` (the real allocation) at line 6982; `num_unused` is an int count with nothing to free.",delta_mem31_task420,high
MEM31-C,hostap,wpa_supplicant/p2p_supplicant.c,6923,FP,"'num' finding: same goto correctly frees `freqs` (the actual allocation); `num` is an unsigned int count from `wpas_p2p_valid_oper_freqs`.",delta_mem31_task420,high
MEM31-C,hostap,wpa_supplicant/p2p_supplicant.c,6936,FP,"'num_unused' finding: `goto exit_free` at line 6936 reaches the same correct `os_free(freqs)` cleanup; `num_unused` is a count, not memory.",delta_mem31_task420,high
MEM31-C,hostap,wpa_supplicant/p2p_supplicant.c,6936,FP,"'num' finding: same as above — goto reaches correct cleanup of `freqs`; `num` itself is a count.",delta_mem31_task420,high
MEM31-C,hostap,wpa_supplicant/p2p_supplicant.c,6941,FP,"`goto exit_ok;` at line 6941 falls through into `exit_free:` (no return in between) which frees `freqs`; `num_unused` (count) needs no freeing.",delta_mem31_task420,high
MEM31-C,hostap,wpa_supplicant/p2p_supplicant.c,6941,FP,"Same as above for the 'num' variant — `exit_ok` falls through to the correct `os_free(freqs)`.",delta_mem31_task420,high
MEM31-C,hostap,wpa_supplicant/p2p_supplicant.c,6976,FP,"`goto exit_free;` at line 6976 reaches `os_free(freqs)` at line 6982; `num_unused` is an int count with nothing to free.",delta_mem31_task420,high
MEM31-C,hostap,wpa_supplicant/p2p_supplicant.c,6976,FP,"Same goto as above correctly frees `freqs`; `num` is an unsigned int count, not memory.",delta_mem31_task420,high
MEM31-C,hostap,wpa_supplicant/p2p_supplicant.c,6983,FP,"Final `return res;` at line 6983 is reached after `exit_free: os_free(freqs); return res;` already ran; `num_unused` is a count with nothing to free.",delta_mem31_task420,high
MEM31-C,hostap,wpa_supplicant/p2p_supplicant.c,6983,FP,"Same final return — `freqs` (the real allocation) was already freed at line 6982; `num` is a count, not memory.",delta_mem31_task420,high
MEM31-C,hostap,wpa_supplicant/p2p_supplicant.c,7252,FP,"`res = wpas_p2p_setup_freqs(...)` — that function returns plain `int` (status code, declared at line 6867/131), not a pointer; `res` is checked and returned immediately at line 7254-7255 if nonzero.",delta_mem31_task420,high
MEM31-C,hostap,wpa_supplicant/p2p_supplicant.c,7271,FP,"`return -1;` at line 7271 is in the unrelated `wpas_p2p_add_group_interface` failure branch, reached only when `res==0` (already handled); `res` is an int status code, nothing to free.",delta_mem31_task420,high
MEM31-C,hostap,wpa_supplicant/p2p_supplicant.c,7289,FP,"`return ret;` at line 7289 is in the `auth` branch, unrelated to `res` (an int status code already consumed at line 7254-7255).",delta_mem31_task420,high
MEM31-C,hostap,wpa_supplicant/p2p_supplicant.c,7298,FP,"`return -1;` at line 7298 follows a `wpas_p2p_start_go_neg` failure, unrelated to `res` (int status, already consumed).",delta_mem31_task420,high
MEM31-C,hostap,wpa_supplicant/p2p_supplicant.c,7310,FP,"Final `return ret;` at line 7310 — `res` (int status code from `wpas_p2p_setup_freqs`) is not a pointer and was already checked/returned earlier if nonzero.",delta_mem31_task420,high
MEM31-C,hostap,wpa_supplicant/p2p_supplicant.c,9101,FP,"`res = wpas_p2p_setup_freqs(...)` returns plain `int` status code; not a pointer.",delta_mem31_task420,high
