rule,project,file,line,verdict,reason,provenance,confidence
API00-C,hostap,src/common/wpa_ctrl.c,94,FP,cli_path already checked via 'cli_path &&' short-circuit before deref (:120),hostap_full_audit_0.4.169,high
CON07-C,hostap,src/common/wpa_ctrl.c,94,FP,no-pthread categorical FP; no thread-spawning code in file,hostap_full_audit_0.4.169,high
CON03-C,hostap,src/common/wpa_ctrl.c,98,FP,"no-pthread categorical FP; static counter, single-threaded client lib",hostap_full_audit_0.4.169,high
MEM10-C,hostap,src/common/wpa_ctrl.c,104,FP,"ad-hoc-NULL-check stylistic pedantry, confirmed FP class",hostap_full_audit_0.4.169,high
EXP33-C,hostap,src/common/wpa_ctrl.c,107,FP,"sizeof(*ctrl) is a type-only expr, not a dereference",hostap_full_audit_0.4.169,high
POS02-C,hostap,src/common/wpa_ctrl.c,151,FP,bind()-without-privilege-drop categorical FP,hostap_full_audit_0.4.169,high
FIO24-C,hostap,src/common/wpa_ctrl.c,163,FP,"distinct, mutually exclusive early-return branch vs line 133 close, never reached twice",hostap_full_audit_0.4.169,high
FIO24-C,hostap,src/common/wpa_ctrl.c,178,FP,"mutually exclusive ANDROID-branch close, same categorical FP",hostap_full_audit_0.4.169,high
DCL30-C,hostap,src/common/wpa_ctrl.c,183,FP,"ctrl is heap (os_zalloc :107), not automatic storage",hostap_full_audit_0.4.169,high
FIO24-C,hostap,src/common/wpa_ctrl.c,199,FP,"mutually exclusive branch close, same categorical FP",hostap_full_audit_0.4.169,high
DCL30-C,hostap,src/common/wpa_ctrl.c,204,FP,"heap ctrl, not automatic storage",hostap_full_audit_0.4.169,high
FIO24-C,hostap,src/common/wpa_ctrl.c,217,FP,"mutually exclusive branch close, same categorical FP",hostap_full_audit_0.4.169,high
FIO24-C,hostap,src/common/wpa_ctrl.c,224,FP,"mutually exclusive branch close, same categorical FP",hostap_full_audit_0.4.169,high
DCL30-C,hostap,src/common/wpa_ctrl.c,243,FP,"heap ctrl, not automatic storage",hostap_full_audit_0.4.169,high
MEM10-C,hostap,src/common/wpa_ctrl.c,249,FP,ad-hoc-NULL-check stylistic pedantry,hostap_full_audit_0.4.169,high
ENV01-C,hostap,src/common/wpa_ctrl.c,272,FP,"no getenv() anywhere in wpa_ctrl_cleanup; fixed PATH_MAX buffer, not env-var-derived",hostap_full_audit_0.4.169,high
CON34-C,hostap,src/common/wpa_ctrl.c,286,FP,no-pthread categorical FP; readdir() used single-threaded here,hostap_full_audit_0.4.169,med
EXP34-C,hostap,src/common/wpa_ctrl.c,287,FP,result already checked non-NULL in the same while-condition,hostap_full_audit_0.4.169,high
EXP33-C,hostap,src/common/wpa_ctrl.c,316,FP,sizeof(*ctrl) not a dereference,hostap_full_audit_0.4.169,high
MEM12-C,hostap,src/common/wpa_ctrl.c,328,FP,"socket() itself failed (ctrl->s<0); nothing was opened, nothing to leak",hostap_full_audit_0.4.169,high
POS02-C,hostap,src/common/wpa_ctrl.c,347,FP,bind()-without-privilege-drop categorical FP,hostap_full_audit_0.4.169,high
FIO24-C,hostap,src/common/wpa_ctrl.c,375,FP,mutually exclusive branch close vs line 349,hostap_full_audit_0.4.169,high
ERR07-C,hostap,src/common/wpa_ctrl.c,386,TP,"atoi(&port[1]) on parsed port string, no error/range checking",hostap_full_audit_0.4.169,med
ERR34-C,hostap,src/common/wpa_ctrl.c,386,TP,same atoi() lacks conversion error detection,hostap_full_audit_0.4.169,med
CON34-C,hostap,src/common/wpa_ctrl.c,399,FP,no-pthread categorical FP; gethostbyname single-threaded here,hostap_full_audit_0.4.169,med
FIO24-C,hostap,src/common/wpa_ctrl.c,405,FP,mutually exclusive branch close vs line 349,hostap_full_audit_0.4.169,high
EXP30-C,hostap,src/common/wpa_ctrl.c,426,TP,strerror(errno) argument unsequenced vs inet_ntop() which can itself set errno on failure,hostap_full_audit_0.4.169,low
CON33-C,hostap,src/common/wpa_ctrl.c,430,FP,no-pthread categorical FP,hostap_full_audit_0.4.169,high
CON34-C,hostap,src/common/wpa_ctrl.c,430,FP,no-pthread categorical FP,hostap_full_audit_0.4.169,high
EXP30-C,hostap,src/common/wpa_ctrl.c,432,TP,strerror(errno) unsequenced vs inet_ntoa() which can set errno; same shape as :426,hostap_full_audit_0.4.169,low
CON34-C,hostap,src/common/wpa_ctrl.c,433,FP,no-pthread categorical FP,hostap_full_audit_0.4.169,high
CON33-C,hostap,src/common/wpa_ctrl.c,435,FP,no-pthread categorical FP,hostap_full_audit_0.4.169,high
CON34-C,hostap,src/common/wpa_ctrl.c,435,FP,no-pthread categorical FP,hostap_full_audit_0.4.169,high
FIO24-C,hostap,src/common/wpa_ctrl.c,437,FP,mutually exclusive branch close vs line 349,hostap_full_audit_0.4.169,high
ARR30-C,hostap,src/common/wpa_ctrl.c,445,FP,len is written back by wpa_ctrl_request bounded to caller's *reply_len; cross-function bound sqc doesn't track,hostap_full_audit_0.4.169,med
