rule,project,file,line,verdict,reason,provenance,confidence
DCL30-C,hostap,wpa_supplicant/config.c,2009,FP,"heap-not-stack DCL30-C/ARR00-C confusion: value/buf is os_malloc/zalloc'd heap memory, not automatic storage",41plus_b41,high
API05-C,hostap,wpa_supplicant/config.c,2019,FP,API05-C ptr+len-pair idiom FP class: 'key' immediately followed by its own size_t *len companion param,41plus_b41,high
DCL13-C,hostap,wpa_supplicant/config.c,2091,FP,config-parser dispatch-table DCL13-C FP class (41plus_b40): ssid_fields[] .parser/.writer callback signature pins this param,41plus_b41,high
DCL13-C,hostap,wpa_supplicant/config.c,2157,FP,config-parser dispatch-table DCL13-C FP class (41plus_b40): ssid_fields[] .parser/.writer callback signature pins this param,41plus_b41,high
ARR00-C,hostap,wpa_supplicant/config.c,2173,FP,conditional-branch-blind false UAF: the free() is inside an error branch that returns immediately; normal path never frees before this use,41plus_b41,high
DCL30-C,hostap,wpa_supplicant/config.c,2174,FP,"heap-not-stack DCL30-C/ARR00-C confusion: value/buf is os_malloc/zalloc'd heap memory, not automatic storage",41plus_b41,high
ARR00-C,hostap,wpa_supplicant/config.c,2174,FP,"heap-not-stack DCL30-C/ARR00-C confusion: value/buf is os_malloc/zalloc'd heap memory, not automatic storage",41plus_b41,high
STR34-C,hostap,wpa_supplicant/config.c,2194,FP,STR34-C misattribution/line-drift: line is 'int *ids = wpa_config_parse_int_array(value);' - no char conversion at all,41plus_b41,high
DCL13-C,hostap,wpa_supplicant/config.c,2212,FP,config-parser dispatch-table DCL13-C FP class (41plus_b40): ssid_fields[] .parser/.writer callback signature pins this param,41plus_b41,high
DCL13-C,hostap,wpa_supplicant/config.c,2221,FP,config-parser dispatch-table DCL13-C FP class (41plus_b40): ssid_fields[] .parser/.writer callback signature pins this param,41plus_b41,high
EXP33-C,hostap,wpa_supplicant/config.c,2236,FP,"'p' is os_zalloc'd and NULL-checked immediately above; not uninitialized, pointer-init blindness",41plus_b41,med
DCL13-C,hostap,wpa_supplicant/config.c,2276,FP,config-parser dispatch-table DCL13-C FP class (41plus_b40): ssid_fields[] .parser/.writer callback signature pins this param,41plus_b41,high
STR34-C,hostap,wpa_supplicant/config.c,2291,FP,"STR34-C misattribution: 'value' here is line inside psk_list parse, not a char widening conversion site",41plus_b41,high
DCL13-C,hostap,wpa_supplicant/config.c,2313,FP,config-parser dispatch-table DCL13-C FP class (41plus_b40): ssid_fields[] .parser/.writer callback signature pins this param,41plus_b41,high
INT10-C,hostap,wpa_supplicant/config.c,2357,FP,"INT10-C misattribution: 'len' is size_t (unsigned), modulo-signedness concern does not apply",41plus_b41,high
DCL13-C,hostap,wpa_supplicant/config.c,2380,FP,config-parser dispatch-table DCL13-C FP class (41plus_b40): ssid_fields[] .parser/.writer callback signature pins this param,41plus_b41,high
DCL13-C,hostap,wpa_supplicant/config.c,2390,FP,config-parser dispatch-table DCL13-C FP class (41plus_b40): ssid_fields[] .parser/.writer callback signature pins this param,41plus_b41,high
ERR33-C,hostap,wpa_supplicant/config.c,2410,TP,ERR33-C strtol() *end-checked but errno/ERANGE not verified - established low-severity TP shape for this file (41plus_b40 config.c:209 precedent),41plus_b41,low
ERR00-C,hostap,wpa_supplicant/config.c,2410,TP,ERR00-C strtol() return not checked for errors beyond *end test - same reconfirmed shape,41plus_b41,low
ERR01-C,hostap,wpa_supplicant/config.c,2410,TP,ERR01-C errno not checked after strtol() - same reconfirmed shape,41plus_b41,low
ERR30-C,hostap,wpa_supplicant/config.c,2410,TP,ERR30-C errno not reset before strtol() call - same reconfirmed shape,41plus_b41,low
EXP34-C,hostap,wpa_supplicant/config.c,2411,FP,"EXP34-C strtol() endptr-never-NULL FP class: 'end' is always written by strtol(), cannot be NULL after the call",41plus_b41,high
DCL13-C,hostap,wpa_supplicant/config.c,2424,FP,config-parser dispatch-table DCL13-C FP class (41plus_b40): ssid_fields[] .parser/.writer callback signature pins this param,41plus_b41,high
ARR00-C,hostap,wpa_supplicant/config.c,2432,FP,"heap-not-stack DCL30-C/ARR00-C confusion: value/buf is os_malloc/zalloc'd heap memory, not automatic storage",41plus_b41,high
DCL13-C,hostap,wpa_supplicant/config.c,2440,FP,config-parser dispatch-table DCL13-C FP class (41plus_b40): ssid_fields[] .parser/.writer callback signature pins this param,41plus_b41,high
DCL13-C,hostap,wpa_supplicant/config.c,2450,FP,config-parser dispatch-table DCL13-C FP class (41plus_b40): ssid_fields[] .parser/.writer callback signature pins this param,41plus_b41,high
DCL13-C,hostap,wpa_supplicant/config.c,2458,FP,config-parser dispatch-table DCL13-C FP class (41plus_b40): ssid_fields[] .parser/.writer callback signature pins this param,41plus_b41,high
DCL13-C,hostap,wpa_supplicant/config.c,2478,FP,config-parser dispatch-table DCL13-C FP class (41plus_b40): ssid_fields[] .parser/.writer callback signature pins this param,41plus_b41,high
ARR00-C,hostap,wpa_supplicant/config.c,2495,FP,conditional-branch-blind false UAF: the free() is inside an error branch that returns immediately; normal path never frees before this use,41plus_b41,high
DCL30-C,hostap,wpa_supplicant/config.c,2496,FP,"heap-not-stack DCL30-C/ARR00-C confusion: value/buf is os_malloc/zalloc'd heap memory, not automatic storage",41plus_b41,high
ARR00-C,hostap,wpa_supplicant/config.c,2496,FP,"heap-not-stack DCL30-C/ARR00-C confusion: value/buf is os_malloc/zalloc'd heap memory, not automatic storage",41plus_b41,high
PRE00-C,hostap,wpa_supplicant/config.c,2511,FP,"PRE00-C category error: _STR macro args are only stringified (#f)/token-pasted, never runtime-evaluated",41plus_b41,high
