rule,project,file,line,verdict,reason,provenance,confidence
API00-C,hostap,src/radius/radius_server.c,266,FP,"internal-only API, all callers pass live non-NULL sess (categorical: internal-only-API FP class)",hostap_full_audit_0.4.169,high
DCL15-C,hostap,src/radius/radius_server.c,266,TP,srv_log has external linkage but is used only within this file; no other file references it,hostap_full_audit_0.4.169,med
DCL19-C,hostap,src/radius/radius_server.c,266,TP,"same as DCL15-C: file-local-only usage, should be static",hostap_full_audit_0.4.169,med
DCL13-C,hostap,src/radius/radius_server.c,266,TP,"plain internal helper, sess only read (categorical: plain-internal-helper-read-only TP)",hostap_full_audit_0.4.169,low
ERR33-C,hostap,src/radius/radius_server.c,280,TP,"2nd vsnprintf's return value truly never checked (1st call's return IS used for buflen, but this one isn't)",hostap_full_audit_0.4.169,low
EXP34-C,hostap,src/radius/radius_server.c,283,FP,"sess is srv_log's param, always passed a live session by every call site; internal invariant",hostap_full_audit_0.4.169,high
DCL13-C,hostap,src/radius/radius_server.c,311,TP,"plain internal helper, data/addr only read, not forwarded to non-const call",hostap_full_audit_0.4.169,low
DCL13-C,hostap,src/radius/radius_server.c,311,TP,"plain internal helper, data/addr only read, not forwarded to non-const call",hostap_full_audit_0.4.169,low
DCL30-C,hostap,src/radius/radius_server.c,345,FP,"client points into data->clients heap list (heap/list-owned), not local automatic storage",hostap_full_audit_0.4.169,high
DCL13-C,hostap,src/radius/radius_server.c,350,TP,"plain internal helper, client only read",hostap_full_audit_0.4.169,low
DCL30-C,hostap,src/radius/radius_server.c,361,FP,"sess points into client->sessions heap list, not local automatic storage",hostap_full_audit_0.4.169,high
EXP33-C,hostap,src/radius/radius_server.c,440,FP,"sizeof(*sess) is compile-time only, not a dereference (categorical sizeof(*ptr) class)",hostap_full_audit_0.4.169,high
DCL30-C,hostap,src/radius/radius_server.c,452,FP,"sess is os_zalloc'd heap memory, not automatic storage",hostap_full_audit_0.4.169,high
ERR07-C,hostap,src/radius/radius_server.c,461,FP,atoi result dispatched via switch with safe default case; CONFIG_TESTING_OPTIONS debug-only,hostap_full_audit_0.4.169,med
ERR34-C,hostap,src/radius/radius_server.c,461,FP,same as ERR07-C: switch default handles any bad/garbage value safely,hostap_full_audit_0.4.169,med
