rule,project,file,line,verdict,reason,provenance,confidence
API01-C,hostap,src/ap/vlan_full.c,40,FP,"Established API01-C buffer-before-pointer FP class; ifname bounded via os_strlcpy(next->ifname,...,sizeof).",hostap_full_audit_0.4.169,high
DCL13-C,hostap,src/ap/vlan_full.c,50,TP,"Plain internal static helper, hapd never mutated, no callback/vtable contract; genuine-if-low-value TP class.",hostap_full_audit_0.4.169,med
DCL30-C,hostap,src/ap/vlan_full.c,80,FP,"Heap-vs-local-storage confusion: next is os_zalloc'd, stored into persistent list head, not a stack local.",hostap_full_audit_0.4.169,high
DCL13-C,hostap,src/ap/vlan_full.c,87,TP,"Plain internal static helper, hapd never mutated; genuine-if-low-value TP class.",hostap_full_audit_0.4.169,med
CON33-C,hostap,src/ap/vlan_full.c,143,FP,No-pthread codebase-wide FP class; hostapd core is single-threaded eloop.,hostap_full_audit_0.4.169,high
CON34-C,hostap,src/ap/vlan_full.c,143,FP,No-pthread codebase-wide FP class.,hostap_full_audit_0.4.169,high
DCL31-C,hostap,src/ap/vlan_full.c,150,FP,if_nametoindex unresolved-POSIX-header FP class; declared via <net/if.h>.,hostap_full_audit_0.4.169,high
EXP33-C,hostap,src/ap/vlan_full.c,163,FP,Write-destination (os_strlcpy target ifr.ifr_name) misread as a read; not an uninitialized read.,hostap_full_audit_0.4.169,high
DCL39-C,hostap,src/ap/vlan_full.c,166,FP,"ioctl() is a syscall consumed in-process by the kernel, not a serialization/network trust boundary that leaks padding to an attacker.",hostap_full_audit_0.4.169,high
CON33-C,hostap,src/ap/vlan_full.c,170,FP,No-pthread FP class.,hostap_full_audit_0.4.169,high
CON34-C,hostap,src/ap/vlan_full.c,170,FP,No-pthread FP class.,hostap_full_audit_0.4.169,high
FIO24-C,hostap,src/ap/vlan_full.c,171,FP,"Mutually-exclusive early-return branches; close at line 156 already returns, can't reach this close in same call.",hostap_full_audit_0.4.169,high
FIO24-C,hostap,src/ap/vlan_full.c,176,FP,Mutually-exclusive branches; done: label unreachable after the closes at 156/171 already returned.,hostap_full_audit_0.4.169,high
CON33-C,hostap,src/ap/vlan_full.c,198,FP,No-pthread FP class.,hostap_full_audit_0.4.169,high
CON34-C,hostap,src/ap/vlan_full.c,198,FP,No-pthread FP class.,hostap_full_audit_0.4.169,high
DCL31-C,hostap,src/ap/vlan_full.c,210,FP,if_nametoindex unresolved-POSIX-header FP class.,hostap_full_audit_0.4.169,high
FIO24-C,hostap,src/ap/vlan_full.c,216,FP,Mutually-exclusive branches; EBUSY-return at 206 already returned before this path.,hostap_full_audit_0.4.169,high
EXP33-C,hostap,src/ap/vlan_full.c,223,FP,Write-destination (os_strlcpy target) misread as a read.,hostap_full_audit_0.4.169,high
DCL39-C,hostap,src/ap/vlan_full.c,226,FP,ioctl() to local kernel is not a trust boundary that discloses padding to an attacker.,hostap_full_audit_0.4.169,high
FIO24-C,hostap,src/ap/vlan_full.c,229,FP,Mutually-exclusive branches; earlier close at 206 already returned.,hostap_full_audit_0.4.169,high
