rule,project,file,line,verdict,reason,provenance,confidence
EXP33-C,hostap,src/common/dpp_tcp.c,147,FP,sizeof(*ptr) inside alloc call misidentified as a real dereference; sizeof doesn't evaluate operand.,hostap_full_audit_0.4.169,high
ARR01-C,hostap,src/common/dpp_tcp.c,152,FP,"config->ipaddr is a pointer struct member (const struct hostapd_ip_addr *); sizeof(*config->ipaddr) is the correct idiom, not a decayed-array mistake.",hostap_full_audit_0.4.169,high
DCL30-C,hostap,src/common/dpp_tcp.c,176,FP,"DCL30-C confuses local pointer *variable* with local *storage*; pointee is heap (os_zalloc/wpabuf_alloc) or list-owned, not stack.",hostap_full_audit_0.4.169,high
DCL13-C,hostap,src/common/dpp_tcp.c,184,TP,"Plain static/internal helper param, genuinely unmodified; real but low-value/low-severity const opportunity.",hostap_full_audit_0.4.169,low
DCL30-C,hostap,src/common/dpp_tcp.c,194,FP,"DCL30-C confuses local pointer *variable* with local *storage*; pointee is heap (os_zalloc/wpabuf_alloc) or list-owned, not stack.",hostap_full_audit_0.4.169,high
DCL30-C,hostap,src/common/dpp_tcp.c,214,FP,"DCL30-C confuses local pointer *variable* with local *storage*; pointee is heap (os_zalloc/wpabuf_alloc) or list-owned, not stack.",hostap_full_audit_0.4.169,high
POS49-C,hostap,src/common/dpp_tcp.c,232,FP,"No pthread usage anywhere in this codebase; hostap's eloop is single-threaded, so no concurrent-access hazard exists.",hostap_full_audit_0.4.169,high
POS49-C,hostap,src/common/dpp_tcp.c,239,FP,"No pthread usage anywhere in this codebase; hostap's eloop is single-threaded, so no concurrent-access hazard exists.",hostap_full_audit_0.4.169,high
MSC04-C,hostap,src/common/dpp_tcp.c,257,TP,"Genuine synchronous call cycle (not only via eloop async dispatch); real structural recursion, though state flags bound each traversal.",hostap_full_audit_0.4.169,med
POS49-C,hostap,src/common/dpp_tcp.c,263,FP,"No pthread usage anywhere in this codebase; hostap's eloop is single-threaded, so no concurrent-access hazard exists.",hostap_full_audit_0.4.169,high
CON33-C,hostap,src/common/dpp_tcp.c,271,FP,strerror()/inet_ntoa() thread-safety flagged in a single-threaded (no pthread) codebase; established FP class.,hostap_full_audit_0.4.169,high
CON34-C,hostap,src/common/dpp_tcp.c,271,FP,strerror()/inet_ntoa() thread-safety flagged in a single-threaded (no pthread) codebase; established FP class.,hostap_full_audit_0.4.169,high
POS49-C,hostap,src/common/dpp_tcp.c,285,FP,"No pthread usage anywhere in this codebase; hostap's eloop is single-threaded, so no concurrent-access hazard exists.",hostap_full_audit_0.4.169,high
POS49-C,hostap,src/common/dpp_tcp.c,294,FP,"No pthread usage anywhere in this codebase; hostap's eloop is single-threaded, so no concurrent-access hazard exists.",hostap_full_audit_0.4.169,high
POS49-C,hostap,src/common/dpp_tcp.c,298,FP,"No pthread usage anywhere in this codebase; hostap's eloop is single-threaded, so no concurrent-access hazard exists.",hostap_full_audit_0.4.169,high
MSC01-C,hostap,src/common/dpp_tcp.c,308,FP,"Guard-clause chain intentionally no-ops (return 0) when no completion flag is set; missing final else is stylistic pedantry, not a bug.",hostap_full_audit_0.4.169,med
POS49-C,hostap,src/common/dpp_tcp.c,309,FP,"No pthread usage anywhere in this codebase; hostap's eloop is single-threaded, so no concurrent-access hazard exists.",hostap_full_audit_0.4.169,high
MSC04-C,hostap,src/common/dpp_tcp.c,317,TP,"Genuine synchronous call cycle (not only via eloop async dispatch); real structural recursion, though state flags bound each traversal.",hostap_full_audit_0.4.169,med
EXP20-C,hostap,src/common/dpp_tcp.c,329,FP,"dpp_tcp_send() has a documented tri-state contract (-1/0/1); ==1 checks the specific 'partial send' value, not boolean-like usage.",hostap_full_audit_0.4.169,med
POS49-C,hostap,src/common/dpp_tcp.c,335,FP,"No pthread usage anywhere in this codebase; hostap's eloop is single-threaded, so no concurrent-access hazard exists.",hostap_full_audit_0.4.169,high
MSC04-C,hostap,src/common/dpp_tcp.c,343,TP,"Genuine synchronous call cycle (not only via eloop async dispatch); real structural recursion, though state flags bound each traversal.",hostap_full_audit_0.4.169,med
MSC04-C,hostap,src/common/dpp_tcp.c,365,TP,"Genuine synchronous call cycle (not only via eloop async dispatch); real structural recursion, though state flags bound each traversal.",hostap_full_audit_0.4.169,med
