rule,project,file,line,verdict,reason,provenance,confidence
PRE08-C,hostap,wpa_supplicant/dbus/dbus_new.c,21,TP,dbus_new*.h header family genuinely shares first-8-chars; low-value but real per 41plus_b27/b74 convention,hostap_full_audit_0.4.169,high
PRE08-C,hostap,wpa_supplicant/dbus/dbus_new.c,21,TP,dbus_new*.h header family genuinely shares first-8-chars; low-value but real per 41plus_b27/b74 convention,hostap_full_audit_0.4.169,high
PRE08-C,hostap,wpa_supplicant/dbus/dbus_new.c,21,TP,dbus_new*.h header family genuinely shares first-8-chars; low-value but real per 41plus_b27/b74 convention,hostap_full_audit_0.4.169,high
PRE08-C,hostap,wpa_supplicant/dbus/dbus_new.c,23,TP,dbus_new*.h header family genuinely shares first-8-chars; low-value but real per 41plus_b27/b74 convention,hostap_full_audit_0.4.169,high
PRE08-C,hostap,wpa_supplicant/dbus/dbus_new.c,23,TP,dbus_new*.h header family genuinely shares first-8-chars; low-value but real per 41plus_b27/b74 convention,hostap_full_audit_0.4.169,high
PRE08-C,hostap,wpa_supplicant/dbus/dbus_new.c,24,TP,dbus_new*.h header family genuinely shares first-8-chars; low-value but real per 41plus_b27/b74 convention,hostap_full_audit_0.4.169,high
DCL13-C,hostap,wpa_supplicant/dbus/dbus_new.c,51,FP,"noc_filter matches libdbus DBusHandleMessageFunction typedef (non-const conn); fixed callback signature, not a real const opportunity",hostap_full_audit_0.4.169,high
DCL31-C,hostap,wpa_supplicant/dbus/dbus_new.c,159,FP,"dbus_connection_send declared in <dbus/dbus.h>, transitively included via dbus_new_helpers.h; unresolved-third-party-header DCL31-C FP class",hostap_full_audit_0.4.169,high
DCL13-C,hostap,wpa_supplicant/dbus/dbus_new.c,196,TP,"plain internal wpas_dbus_signal_* helper, not bound to any callback/dispatch typedef; param genuinely never modified — real if low-value",hostap_full_audit_0.4.169,med
DCL31-C,hostap,wpa_supplicant/dbus/dbus_new.c,217,FP,"dbus_connection_send declared in <dbus/dbus.h>, transitively included via dbus_new_helpers.h; unresolved-third-party-header DCL31-C FP class",hostap_full_audit_0.4.169,high
DCL13-C,hostap,wpa_supplicant/dbus/dbus_new.c,233,TP,"plain internal wpas_dbus_signal_* helper, not bound to any callback/dispatch typedef; param genuinely never modified — real if low-value",hostap_full_audit_0.4.169,med
DCL31-C,hostap,wpa_supplicant/dbus/dbus_new.c,262,FP,"dbus_connection_send declared in <dbus/dbus.h>, transitively included via dbus_new_helpers.h; unresolved-third-party-header DCL31-C FP class",hostap_full_audit_0.4.169,high
DCL13-C,hostap,wpa_supplicant/dbus/dbus_new.c,303,TP,"plain internal wpas_dbus_signal_* helper, not bound to any callback/dispatch typedef; param genuinely never modified — real if low-value",hostap_full_audit_0.4.169,med
DCL31-C,hostap,wpa_supplicant/dbus/dbus_new.c,323,FP,"dbus_connection_send declared in <dbus/dbus.h>, transitively included via dbus_new_helpers.h; unresolved-third-party-header DCL31-C FP class",hostap_full_audit_0.4.169,high
API00-C,hostap,wpa_supplicant/dbus/dbus_new.c,337,FP,wpas_dbus_signal_*/debug_*_changed are internal-only notification functions called exclusively by hostap's own state machine with already-valid pointers; internal-only-API FP class,hostap_full_audit_0.4.169,high
API00-C,hostap,wpa_supplicant/dbus/dbus_new.c,351,FP,wpas_dbus_signal_*/debug_*_changed are internal-only notification functions called exclusively by hostap's own state machine with already-valid pointers; internal-only-API FP class,hostap_full_audit_0.4.169,high
DCL13-C,hostap,wpa_supplicant/dbus/dbus_new.c,367,TP,"plain internal wpas_dbus_signal_* helper, not bound to any callback/dispatch typedef; param genuinely never modified — real if low-value",hostap_full_audit_0.4.169,med
ENV01-C,hostap,wpa_supplicant/dbus/dbus_new.c,374,FP,wholesale ENV01-C misfire: zero getenv()/putenv()/setenv() calls anywhere in dbus_new.c,hostap_full_audit_0.4.169,high
DCL31-C,hostap,wpa_supplicant/dbus/dbus_new.c,402,FP,"dbus_connection_send declared in <dbus/dbus.h>, transitively included via dbus_new_helpers.h; unresolved-third-party-header DCL31-C FP class",hostap_full_audit_0.4.169,high
API00-C,hostap,wpa_supplicant/dbus/dbus_new.c,458,FP,wpas_dbus_signal_*/debug_*_changed are internal-only notification functions called exclusively by hostap's own state machine with already-valid pointers; internal-only-API FP class,hostap_full_audit_0.4.169,high
DCL13-C,hostap,wpa_supplicant/dbus/dbus_new.c,458,TP,"plain internal wpas_dbus_signal_* helper, not bound to any callback/dispatch typedef; param genuinely never modified — real if low-value",hostap_full_audit_0.4.169,med
DCL13-C,hostap,wpa_supplicant/dbus/dbus_new.c,459,TP,"plain internal wpas_dbus_signal_* helper, not bound to any callback/dispatch typedef; param genuinely never modified — real if low-value",hostap_full_audit_0.4.169,med
ENV01-C,hostap,wpa_supplicant/dbus/dbus_new.c,466,FP,wholesale ENV01-C misfire: zero getenv()/putenv()/setenv() calls anywhere in dbus_new.c,hostap_full_audit_0.4.169,high
DCL31-C,hostap,wpa_supplicant/dbus/dbus_new.c,497,FP,"dbus_connection_send declared in <dbus/dbus.h>, transitively included via dbus_new_helpers.h; unresolved-third-party-header DCL31-C FP class",hostap_full_audit_0.4.169,high
API00-C,hostap,wpa_supplicant/dbus/dbus_new.c,510,FP,wpas_dbus_signal_*/debug_*_changed are internal-only notification functions called exclusively by hostap's own state machine with already-valid pointers; internal-only-API FP class,hostap_full_audit_0.4.169,high
DCL13-C,hostap,wpa_supplicant/dbus/dbus_new.c,510,TP,"plain internal wpas_dbus_signal_* helper, not bound to any callback/dispatch typedef; param genuinely never modified — real if low-value",hostap_full_audit_0.4.169,med
DCL13-C,hostap,wpa_supplicant/dbus/dbus_new.c,511,TP,"plain internal wpas_dbus_signal_* helper, not bound to any callback/dispatch typedef; param genuinely never modified — real if low-value",hostap_full_audit_0.4.169,med
ENV01-C,hostap,wpa_supplicant/dbus/dbus_new.c,514,FP,wholesale ENV01-C misfire: zero getenv()/putenv()/setenv() calls anywhere in dbus_new.c,hostap_full_audit_0.4.169,high
STR30-C,hostap,wpa_supplicant/dbus/dbus_new.c,522,FP,wpa_dbus_mark_property_changed's property param is declared const char* (dbus_new_helpers.h:143); cannot be modified by signature,hostap_full_audit_0.4.169,high
DCL13-C,hostap,wpa_supplicant/dbus/dbus_new.c,535,TP,"plain internal wpas_dbus_signal_* helper, not bound to any callback/dispatch typedef; param genuinely never modified — real if low-value",hostap_full_audit_0.4.169,med
STR05-C,hostap,wpa_supplicant/dbus/dbus_new.c,541,TP,"char *key = ""literal""; never modified afterward; genuinely should be const char * per rule text (low severity)",hostap_full_audit_0.4.169,med
MSC41-C,hostap,wpa_supplicant/dbus/dbus_new.c,541,FP,"key holds a plain WPS event-name label (pbc-overlap/success/fail), not secret material; hardcoded-secret misfire on descriptive strings",hostap_full_audit_0.4.169,high
DCL13-C,hostap,wpa_supplicant/dbus/dbus_new.c,573,TP,"plain internal wpas_dbus_signal_* helper, not bound to any callback/dispatch typedef; param genuinely never modified — real if low-value",hostap_full_audit_0.4.169,med
STR05-C,hostap,wpa_supplicant/dbus/dbus_new.c,579,TP,"char *key = ""literal""; never modified afterward; genuinely should be const char * per rule text (low severity)",hostap_full_audit_0.4.169,med
MSC41-C,hostap,wpa_supplicant/dbus/dbus_new.c,579,FP,"key holds a plain WPS event-name label (pbc-overlap/success/fail), not secret material; hardcoded-secret misfire on descriptive strings",hostap_full_audit_0.4.169,high
API00-C,hostap,wpa_supplicant/dbus/dbus_new.c,613,FP,wpas_dbus_signal_*/debug_*_changed are internal-only notification functions called exclusively by hostap's own state machine with already-valid pointers; internal-only-API FP class,hostap_full_audit_0.4.169,high
DCL13-C,hostap,wpa_supplicant/dbus/dbus_new.c,613,TP,"plain internal wpas_dbus_signal_* helper, not bound to any callback/dispatch typedef; param genuinely never modified — real if low-value",hostap_full_audit_0.4.169,med
