rule,project,file,line,verdict,reason,provenance,confidence
API00-C,hostap,src/ap/wpa_auth.c,8089,FP,API00-C internal-only-API FP pattern; also factually wrong: while(vlan_gsm) loop already guards every deref of gsm/vlan_gsm.,41plus_b55,high
DCL13-C,hostap,src/ap/wpa_auth.c,8089,TP,"gsm is genuinely read-only (only vlan_gsm mutated); plain lookup helper, not a vtable/eloop callback slot. DCL13-C plain-helper TP pattern.",41plus_b55,high
DCL30-C,hostap,src/ap/wpa_auth.c,8105,FP,"confused local automatic-storage pointer variable with local storage; vlan_gsm always points to heap (os_zalloc'd) wpa_group nodes, matches comeback_token.c FP class.",41plus_b55,high
DCL13-C,hostap,src/ap/wpa_auth.c,8121,TP,wpa_auth_get_first_sta_seen only reads wpa_auth->group; matches b54's wpa_auth_get_*/sta_*/pmksa_* accessor TP pattern (not a registered callback).,41plus_b55,high
EXP34-C,hostap,src/ap/wpa_auth.c,8130,FP,"wpa_select_vlan_wpa_group non-null-by-construction pattern (b52/b53): wpa_init fails wpa_init() itself if wpa_group_init fails, so wpa_auth->group is always non-NULL once wpa_auth exists; gsm input here can't be NULL, so callee can't return NULL.",41plus_b55,high
PRE08-C,hostap,wpa_supplicant/p2p_supplicant.c,15,FP,"categorical: PRE08-C 8.3-legacy-filesystem collision confirmed FP for hostap (ieee802_11_* header family), not actionable on modern POSIX/embedded target",41plus_b56,high
DCL13-C,hostap,wpa_supplicant/p2p_supplicant.c,174,TP,"wpas_get_6ghz_he_chwidth_capab: plain internal helper, mode never modified; real but low-value const opportunity",41plus_b56,low
EXP34-C,hostap,wpa_supplicant/p2p_supplicant.c,295,FP,"scan_res_handler is only invoked from events.c after scan_res==NULL is checked and handled (return before dispatch); non-NULL guaranteed by call-chain, extends API00-C/EXP34-C invariant-by-ordering FP class",41plus_b56,high
API00-C,hostap,wpa_supplicant/p2p_supplicant.c,347,FP,"categorical: API00-C internal-API mostly FP; wpa_s always supplied by internal P2P call sites, never externally nullable",41plus_b56,high
DCL13-C,hostap,wpa_supplicant/p2p_supplicant.c,410,TP,"wpas_p2p_search_social_channel: plain internal helper, wpa_s never modified; real low-value const opportunity",41plus_b56,low
ARR02-C,hostap,wpa_supplicant/p2p_supplicant.c,435,FP,"categorical: ARR02-C local array sized exactly by initializer, consumed only via ARRAY_SIZE() in the same function (line 482) -- no real bound to specify",41plus_b56,high
MEM31-C,hostap,wpa_supplicant/p2p_supplicant.c,523,FP,"categorical: free/access tracking blind to mutually-exclusive if/goto branches -- the two wpabuf_free(wps_ie) calls sit in disjoint branches (if(ies==NULL){free;goto fail} vs the fallthrough path), never both execute",41plus_b56,high
EXP30-C,hostap,wpa_supplicant/p2p_supplicant.c,534,FP,"EXP30-C pure-accessor-args misfire: wpabuf_head(ies)/wpabuf_len(ies) are pure reads, no real unsequenced side effect",41plus_b56,high
MEM31-C,hostap,wpa_supplicant/p2p_supplicant.c,537,FP,same mutually-exclusive-branch double-free FP as wps_ie (index 6): wpabuf_free(ies) calls are in disjoint if(n==NULL)/fallthrough branches,41plus_b56,high
