rule,project,file,line,verdict,reason,provenance,confidence
API01-C,hostap,src/eapol_supp/eapol_supp_sm.c,120,FP,"Categorical FP: dot1xSuppLastEapolFrameSource[6] only ever written via os_memcpy(...,ETH_ALEN) at :1314, exactly bounded to field size.",hostap_full_audit_0.4.169,high
DCL13-C,hostap,src/eapol_supp/eapol_supp_sm.c,203,TP,eapol_sm_confirm_auth is a plain internal static helper (not a callback/vtable slot); sm only read.,hostap_full_audit_0.4.169,med
MSC37-C,hostap,src/eapol_supp/eapol_supp_sm.c,365,FP,SM_STEP(SUPP_PAE) macro-expands to `static void sm_SUPP_PAE_Step(...)` (state_machine.h:126); sqc doesn't see the void return type hidden in the macro.,hostap_full_audit_0.4.169,high
MSC01-C,hostap,src/eapol_supp/eapol_supp_sm.c,403,FP,if/else-if inside SM_STEP(SUPP_PAE) case SUPP_PAE_CONNECTING; missing else correctly means 'no state transition'.,hostap_full_audit_0.4.169,high
MSC01-C,hostap,src/eapol_supp/eapol_supp_sm.c,425,FP,"Same SM_STEP no-else-means-no-transition pattern, case SUPP_PAE_AUTHENTICATING.",hostap_full_audit_0.4.169,high
MSC01-C,hostap,src/eapol_supp/eapol_supp_sm.c,431,FP,"Same SM_STEP no-else-means-no-transition pattern, case SUPP_PAE_HELD.",hostap_full_audit_0.4.169,high
MSC01-C,hostap,src/eapol_supp/eapol_supp_sm.c,437,FP,"Same SM_STEP no-else-means-no-transition pattern, case SUPP_PAE_AUTHENTICATED.",hostap_full_audit_0.4.169,high
MSC37-C,hostap,src/eapol_supp/eapol_supp_sm.c,466,FP,"SM_STEP(KEY_RX) macro-hidden void return type, same as :365.",hostap_full_audit_0.4.169,high
MSC01-C,hostap,src/eapol_supp/eapol_supp_sm.c,470,FP,switch(sm->KEY_RX_state) exhaustively covers all 3 enum values (UNKNOWN/NO_KEY_RECEIVE/KEY_RECEIVE); no default needed.,hostap_full_audit_0.4.169,high
MSC37-C,hostap,src/eapol_supp/eapol_supp_sm.c,592,FP,"SM_STEP(SUPP_BE) macro-hidden void return type, same as :365.",hostap_full_audit_0.4.169,high
MSC01-C,hostap,src/eapol_supp/eapol_supp_sm.c,624,FP,"if/else-if inside SM_STEP(SUPP_BE) case SUPP_BE_REQUEST; missing else means 'stay in REQUEST', intentional.",hostap_full_audit_0.4.169,high
MSC01-C,hostap,src/eapol_supp/eapol_supp_sm.c,644,FP,"Same pattern, case SUPP_BE_IDLE.",hostap_full_audit_0.4.169,high
MSC01-C,hostap,src/eapol_supp/eapol_supp_sm.c,657,FP,"Same pattern, case SUPP_BE_RECEIVE.",hostap_full_audit_0.4.169,high
MEM05-C,hostap,src/eapol_supp/eapol_supp_sm.c,702,FP,"ekey[IEEE8021X_KEY_IV_LEN + IEEE8021X_ENCR_KEY_LEN] is sized from two #define constants, not a runtime-sized VLA.",hostap_full_audit_0.4.169,high
