rule,project,file,line,verdict,reason,provenance,confidence
API02-C,hostap,hostapd/config_file.h,15,FP,"value is a NUL-terminated config string, not a raw sized buffer",1-5_b1,high
API05-C,hostap,src/ap/dpp_hostapd.h,35,FP,"buf,buflen is idiomatic K&R order; buflen already present",1-5_b1,high
DCL13-C,hostap,src/ap/fils_hlp.h,21,FP,empty build-stub; real impl (fils_hlp.c:647) mutates hapd->dhcp_sock,1-5_b1,high
DCL13-C,hostap,src/ap/ieee802_11_auth.h,38,FP,src is memcpy'd into psk list entries by callers; not a vtable callback but plausibly non-const by design,1-5_b1,med
API05-C,hostap,src/ap/neighbor_db.h,16,FP,"buf,buflen idiomatic order already present",1-5_b1,high
API05-C,hostap,src/ap/taxonomy.h,22,FP,"buf,buflen idiomatic order already present",1-5_b1,high
API05-C,hostap,src/ap/wnm_ap.h,24,FP,"url is a NUL-terminated string param, not a raw array",1-5_b1,high
DCL13-C,hostap,src/common/gas_server.h,46,FP,gas_server_tx_status likely mutates internal gas state via other calls; stub-adjacent API,1-5_b1,med
API05-C,hostap,src/common/ptksa_cache.h,39,FP,"buf,len idiomatic order already present",1-5_b1,high
STR31-C,hostap,src/common/qca-vendor-attr.h,25,FP,"line 25 is a flexible-array-like struct member 'range[0]' (u32 struct type), not a char array at all",1-5_b1,high
DCL37-C,hostap,src/crypto/md5.c,31,FP,"_addr is a block-scope local variable; C reserves leading-underscore lowercase identifiers only at file scope, not block scope",1-5_b1,high
DCL40-C,hostap,src/crypto/ms_funcs.h,26,TP,"verified: first 31 chars of both identifiers are byte-identical, genuine C90 external-name collision",1-5_b1,high
API01-C,hostap,src/drivers/driver_wired_common.h,14,FP,"ifname always written via os_strlcpy(...,sizeof(...)) bounded; cannot overflow into ctx",1-5_b1,high
API01-C,hostap,src/drivers/rfkill.h,16,FP,"rcfg->ifname always written via os_strlcpy(...,sizeof(...)) bounded",1-5_b1,high
API00-C,hostap,src/eap_common/chap.c,15,FP,"internal crypto helper; challenge always caller-supplied non-NULL by contract, not attacker-controlled at this layer",1-5_b1,med
API02-C,hostap,src/eap_common/eap_common.h,23,FP,eap_hdr_validate already returns length via size_t *plen out-param,1-5_b1,high
API05-C,hostap,src/eap_common/eap_fast_common.h,100,FP,eap_fast_derive_key's len is a plain size_t argument already; not a missing-size array issue,1-5_b1,high
API05-C,hostap,src/eap_common/eap_pax_common.h,81,FP,identifier is a NUL-terminated string parameter,1-5_b1,high
API05-C,hostap,src/eap_common/eap_peap_common.h,13,FP,label is a NUL-terminated string parameter,1-5_b1,high
STR31-C,hostap,src/eap_common/eap_pwd_common.h,52,FP,"identity[0] is an intentional flexible-array-style member ('length inferred from payload'), not a fixed too-small buffer",1-5_b1,high
DCL30-C,hostap,src/eap_common/eap_wsc_common.c,32,FP,"msg is a local pointer to heap memory from eap_msg_alloc(), not an automatic-storage object; returning the pointer value is safe",1-5_b1,high
API02-C,hostap,src/eap_peer/mschapv2.h,17,FP,mschapv2_remove_domain already returns length via size_t *len out-param,1-5_b1,high
API02-C,hostap,src/eap_server/eap_methods.h,21,FP,"name is a NUL-terminated string; vendor is an unrelated int* out-param, not an array needing a size",1-5_b1,high
API05-C,hostap,src/eapol_auth/eapol_auth_sm.h,76,FP,identity is a NUL-terminated string parameter,1-5_b1,high
ARR02-C,hostap,src/fst/fst_ctrl_aux.h,86,FP,"names[] is a function PARAMETER (decays to pointer), not an array definition with an implicit-bounds initializer",1-5_b1,high
DCL13-C,hostap,src/fst/fst_group.h,42,TP,"fst_group_first_iface only reads g->ifaces; plain accessor, not a vtable/callback contract, plausibly constifiable",1-5_b1,med
API05-C,hostap,src/l2_packet/l2_packet.h,131,FP,"buf,len idiomatic order already present",1-5_b1,high
API05-C,hostap,src/radius/radius_client.h,287,FP,"buf,buflen idiomatic order already present",1-5_b1,high
API05-C,hostap,src/radius/radius_server.h,134,FP,"buf,buflen idiomatic order already present",1-5_b1,high
API02-C,hostap,src/tls/bignum.h,17,FP,bignum_get_unsigned_bin already takes size_t *len immediately after buf,1-5_b1,high
API05-C,hostap,src/tls/pkcs8.h,14,FP,passwd is a NUL-terminated string parameter,1-5_b1,high
API02-C,hostap,src/tls/rsa.h,22,FP,crypto_rsa_exptmod already takes size_t *outlen immediately after out,1-5_b1,high
API05-C,hostap,src/tls/tlsv1_common.h,256,FP,"out,outlen idiomatic order already present",1-5_b1,high
API05-C,hostap,src/tls/x509v3.h,142,FP,"buf,len idiomatic order already present",1-5_b1,high
DCL37-C,hostap,src/utils/build_config.h,41,TP,"_CRT_SECURE_NO_DEPRECATE is a leading-underscore-capital reserved identifier per C standard, defined at file scope regardless of MSVC provenance",1-5_b1,med
API05-C,hostap,src/utils/ip_addr.h,23,FP,"buf,buflen idiomatic order already present",1-5_b1,high
DCL37-C,hostap,src/utils/radiotap.h,17,TP,__RADIOTAP_H double-underscore header guard is always reserved in any scope,1-5_b1,high
