rule,project,file,line,verdict,reason,provenance,confidence
CON03-C,hostap,src/eap_server/tncs.c,102,FP,no-pthread FP class; tncs_global_data mutated only from single-threaded eloop context,hostap_full_audit_0.4.169,high
DCL30-C,hostap,src/eap_server/tncs.c,114,FP,"imv points into persistent config-parsed heap list, not automatic storage",hostap_full_audit_0.4.169,high
DCL30-C,hostap,src/eap_server/tncs.c,131,FP,"tncs points into heap-allocated connections list, not automatic storage",hostap_full_audit_0.4.169,high
DCL13-C,hostap,src/eap_server/tncs.c,267,FP,"TNC IF-IMV fixed dispatch-contract signature (bound via TNC_TNCS_BindFunction), extends eloop-callback FP class",hostap_full_audit_0.4.169,high
MEM10-C,hostap,src/eap_server/tncs.c,299,FP,"ad-hoc NULL-check stylistic pedantry, established FP class",hostap_full_audit_0.4.169,high
DCL30-C,hostap,src/eap_server/tncs.c,329,FP,"fptr is a dlsym()-returned code address returned by value, not a pointer to automatic storage",hostap_full_audit_0.4.169,high
DCL13-C,hostap,src/eap_server/tncs.c,372,TP,"plain internal helper, imv only read; genuine-if-low-value const opportunity",hostap_full_audit_0.4.169,med
DCL13-C,hostap,src/eap_server/tncs.c,388,TP,"plain internal helper, imv only read",hostap_full_audit_0.4.169,med
DCL13-C,hostap,src/eap_server/tncs.c,405,TP,"plain internal helper, imv only read",hostap_full_audit_0.4.169,med
DCL13-C,hostap,src/eap_server/tncs.c,419,TP,"plain internal helper, imv only read",hostap_full_audit_0.4.169,med
DCL13-C,hostap,src/eap_server/tncs.c,469,TP,"tncs_free_imv only reads imv fields via os_free(), imv itself unmodified",hostap_full_audit_0.4.169,med
DCL13-C,hostap,src/eap_server/tncs.c,487,TP,"plain internal helper, imv only read",hostap_full_audit_0.4.169,med
DCL13-C,hostap,src/eap_server/tncs.c,511,TP,"plain internal helper, tncs only read",hostap_full_audit_0.4.169,med
DCL13-C,hostap,src/eap_server/tncs.c,535,TP,"plain internal helper, tncs only read",hostap_full_audit_0.4.169,med
DCL13-C,hostap,src/eap_server/tncs.c,553,TP,"plain internal helper, tncs only read",hostap_full_audit_0.4.169,med
API00-C,hostap,src/eap_server/tncs.c,572,FP,internal-only API; sole caller only invokes with data->tncs guaranteed non-NULL by eap_tnc_init's failure path,hostap_full_audit_0.4.169,high
