rule,project,file,line,verdict,reason,provenance,confidence
PRE08-C,hostap,wpa_supplicant/events.c,31,TP,Shares first 8 chars 'ieee802_' with ieee802_11_common.h; literally true but low-value (established convention).,hostap_full_audit_0.4.169,med
API00-C,hostap,wpa_supplicant/events.c,70,FP,wpas_temp_disabled is internal-only; wpa_s never NULL from any call site.,hostap_full_audit_0.4.169,high
DCL13-C,hostap,wpa_supplicant/events.c,126,FP,"eloop_timeout_handler fixed (void*,void*) signature; can't add const.",hostap_full_audit_0.4.169,high
DCL37-C,hostap,wpa_supplicant/events.c,142,TP,__wpa_supplicant_get_new_bss uses reserved leading-double-underscore identifier (C 7.1.3).,hostap_full_audit_0.4.169,med
DCL30-C,hostap,wpa_supplicant/events.c,161,FP,"bss is heap-backed via wpa_bss_get*(), not automatic storage.",hostap_full_audit_0.4.169,high
ENV01-C,hostap,wpa_supplicant/events.c,174,FP,drv_ssid is a plain stack array; no getenv() anywhere in the function -- factually wrong.,hostap_full_audit_0.4.169,high
DCL30-C,hostap,wpa_supplicant/events.c,206,FP,Same heap-backed bss pointer pattern as :161.,hostap_full_audit_0.4.169,high
DCL13-C,hostap,wpa_supplicant/events.c,221,TP,data is only ever read in this static helper (wpa_supplicant_select_config).,hostap_full_audit_0.4.169,med
ENV01-C,hostap,wpa_supplicant/events.c,225,FP,Same as :174 -- no getenv() at all in the function.,hostap_full_audit_0.4.169,high
DCL13-C,hostap,wpa_supplicant/events.c,324,FP,eloop timeout callback (sock_ctx) fixed signature.,hostap_full_audit_0.4.169,high
ARR01-C,hostap,wpa_supplicant/events.c,358,FP,"sizeof(wpa_s->links) sizes the fixed-size struct member array itself, not the decayed wpa_s pointer.",hostap_full_audit_0.4.169,high
ARR01-C,hostap,wpa_supplicant/events.c,429,FP,sizeof(wpa_s->last_tk) same member-array shape as :358.,hostap_full_audit_0.4.169,high
DCL13-C,hostap,wpa_supplicant/events.c,491,TP,data is read-only in this static event handler (wpa_supplicant_event_pmkid_candidate).,hostap_full_audit_0.4.169,med
MEM10-C,hostap,wpa_supplicant/events.c,493,FP,"Stylistic ad-hoc-NULL-check convention finding, not a real defect.",hostap_full_audit_0.4.169,high
DCL13-C,hostap,wpa_supplicant/events.c,510,TP,wpa_s is read-only in wpa_supplicant_dynamic_keys.,hostap_full_audit_0.4.169,med
DCL13-C,hostap,wpa_supplicant/events.c,542,TP,ssid is read-only in wpa_supplicant_scard_init.,hostap_full_audit_0.4.169,med
