rule,project,file,line,verdict,reason,provenance,confidence
API02-C,hostap,src/common/sae.h,144,FP,"API02-C misfires: last-pointer-param heuristic; out-param is scalar int*, no array (confirmed API02-C FP class)",hostap_full_audit_0.4.169,high
API02-C,hostap,src/common/sae.h,151,FP,"API02-C: allowed_groups int* is scalar out-param, not an array needing size (confirmed API02-C FP class)",hostap_full_audit_0.4.169,high
API05-C,hostap,src/common/sae.h,152,FP,API05-C ptr+size_t idiom (token+token_len); confirmed categorical FP,hostap_full_audit_0.4.169,high
API05-C,hostap,src/common/sae.h,153,FP,API05-C ptr+size_t idiom (allowed_groups list); confirmed categorical FP,hostap_full_audit_0.4.169,high
API02-C,hostap,src/common/sae.h,155,FP,"API02-C: ie_offset is a scalar int* out-param, not an array (confirmed FP class)",hostap_full_audit_0.4.169,high
API05-C,hostap,src/common/sae.h,156,FP,API05-C ptr+size_t idiom (ie_offset scalar out-param); confirmed FP class,hostap_full_audit_0.4.169,high
API02-C,hostap,src/common/sae.h,157,FP,"API02-C: group_allowed's allowed_groups is a zero-terminated int list, not unsized array needing a size param",hostap_full_audit_0.4.169,med
API02-C,hostap,src/common/sae.h,161,FP,"API02-C: groups is a zero-terminated int array (sentinel-bounded), no separate size needed",hostap_full_audit_0.4.169,med
API05-C,hostap,src/common/sae.h,161,FP,API05-C ptr+size_t idiom (ssid+ssid_len); confirmed FP class,hostap_full_audit_0.4.169,high
API02-C,hostap,src/common/sae.h,183,FP,"API02-C: out_len is a scalar size_t* out-param, not an unsized array (confirmed FP class)",hostap_full_audit_0.4.169,high
API05-C,hostap,src/common/sae.h,183,FP,API05-C ptr+size_t idiom (src+len); confirmed FP class,hostap_full_audit_0.4.169,high
API05-C,hostap,src/common/wpa_helpers.h,14,FP,"API05-C ptr+size_t idiom, idiomatic C, confirmed categorical FP",hostap_full_audit_0.4.169,high
API05-C,hostap,src/common/wpa_helpers.h,14,FP,"API05-C ptr+size_t idiom, idiomatic C, confirmed categorical FP",hostap_full_audit_0.4.169,high
API05-C,hostap,src/common/wpa_helpers.h,15,FP,"API05-C ptr+size_t idiom, idiomatic C, confirmed categorical FP",hostap_full_audit_0.4.169,high
API05-C,hostap,src/common/wpa_helpers.h,16,FP,"API05-C ptr+size_t idiom, idiomatic C, confirmed categorical FP",hostap_full_audit_0.4.169,high
API05-C,hostap,src/common/wpa_helpers.h,16,FP,"API05-C ptr+size_t idiom, idiomatic C, confirmed categorical FP",hostap_full_audit_0.4.169,high
API05-C,hostap,src/common/wpa_helpers.h,16,FP,"API05-C ptr+size_t idiom, idiomatic C, confirmed categorical FP",hostap_full_audit_0.4.169,high
API05-C,hostap,src/common/wpa_helpers.h,22,FP,"API05-C ptr+size_t idiom, idiomatic C, confirmed categorical FP",hostap_full_audit_0.4.169,high
API05-C,hostap,src/common/wpa_helpers.h,22,FP,"API05-C ptr+size_t idiom, idiomatic C, confirmed categorical FP",hostap_full_audit_0.4.169,high
API05-C,hostap,src/common/wpa_helpers.h,24,FP,"API05-C ptr+size_t idiom, idiomatic C, confirmed categorical FP",hostap_full_audit_0.4.169,high
API05-C,hostap,src/common/wpa_helpers.h,24,FP,"API05-C ptr+size_t idiom, idiomatic C, confirmed categorical FP",hostap_full_audit_0.4.169,high
API05-C,hostap,src/common/wpa_helpers.h,25,FP,"API05-C ptr+size_t idiom, idiomatic C, confirmed categorical FP",hostap_full_audit_0.4.169,high
API00-C,hostap,src/crypto/aes-eax.c,28,FP,"API00-C: hdr is internal-only API, all 3 real callers pass fixed non-NULL sizeof()-bounded args",hostap_full_audit_0.4.169,high
API00-C,hostap,src/crypto/aes-eax.c,28,FP,"API00-C: data_len always sizeof()-bounded at all 3 call sites, no realistic overflow path",hostap_full_audit_0.4.169,med
INT30-C,hostap,src/crypto/aes-eax.c,54,FP,"INT30-C: nonce_len/hdr_len/data_len always small sizeof()-bounded values at every caller, wrap unreachable",hostap_full_audit_0.4.169,med
INT30-C,hostap,src/crypto/aes-eax.c,59,FP,INT30-C: same bounded-value wrap-unreachable reasoning as :54,hostap_full_audit_0.4.169,med
INT30-C,hostap,src/crypto/aes-eax.c,66,FP,INT30-C: same bounded-value wrap-unreachable reasoning as :54,hostap_full_audit_0.4.169,med
API00-C,hostap,src/crypto/aes-eax.c,92,FP,"API00-C: data_len bounded at all callers, same reasoning as :28",hostap_full_audit_0.4.169,med
