rule,project,file,line,verdict,reason,provenance,confidence
PRE08-C,hostap,src/tls/tlsv1_client_write.c,20,TP,tlsv1_client.h/tlsv1_client_i.h genuinely share first 8 chars; established low-value-TP header convention,hostap_full_audit_0.4.169,med
DCL13-C,hostap,src/tls/tlsv1_client_write.c,24,TP,static helper conn param genuinely never mutated; plain-internal-helper low-value TP,hostap_full_audit_0.4.169,high
EXP34-C,hostap,src/tls/tlsv1_client_write.c,38,FP,"&cert->issuer is address-of, not deref; cert non-null per enclosing while(cert) guard",hostap_full_audit_0.4.169,high
INT14-C,hostap,src/tls/tlsv1_client_write.c,67,FP,"bitwise op is macro-hidden inside WPA_PUT_BE32 on conn->client_random member, not on conn itself",hostap_full_audit_0.4.169,med
DCL30-C,hostap,src/tls/tlsv1_client_write.c,248,FP,"hello = os_malloc(len); heap storage, not automatic/local storage",hostap_full_audit_0.4.169,high
DCL13-C,hostap,src/tls/tlsv1_client_write.c,253,TP,"end param only ever compared, never modified; low-value TP",hostap_full_audit_0.4.169,high
ARR36-C,hostap,src/tls/tlsv1_client_write.c,260,FP,"end and pos(=*msgpos) both derived from same caller msg buffer, not different arrays",hostap_full_audit_0.4.169,high
ARR37-C,hostap,src/tls/tlsv1_client_write.c,268,FP,"pos walks a real heap buffer (msg from os_malloc), not a non-array pointer",hostap_full_audit_0.4.169,high
ARR37-C,hostap,src/tls/tlsv1_client_write.c,275,FP,"pos walks a real heap buffer, same class as :268",hostap_full_audit_0.4.169,high
ARR37-C,hostap,src/tls/tlsv1_client_write.c,278,FP,"pos walks a real heap buffer, same class as :268",hostap_full_audit_0.4.169,high
ARR37-C,hostap,src/tls/tlsv1_client_write.c,282,FP,"pos walks a real heap buffer, same class as :268",hostap_full_audit_0.4.169,high
ARR36-C,hostap,src/tls/tlsv1_client_write.c,285,FP,"end/pos same-buffer misfire, same class as :260",hostap_full_audit_0.4.169,high
ARR36-C,hostap,src/tls/tlsv1_client_write.c,289,FP,"end/pos same-buffer misfire inside debug printf, same class as :260",hostap_full_audit_0.4.169,high
ARR37-C,hostap,src/tls/tlsv1_client_write.c,295,FP,"pos walks a real heap buffer, same class as :268",hostap_full_audit_0.4.169,high
ARR37-C,hostap,src/tls/tlsv1_client_write.c,297,FP,"pos walks a real heap buffer, same class as :268",hostap_full_audit_0.4.169,high
EXP34-C,hostap,src/tls/tlsv1_client_write.c,302,FP,"&cert->issuer address-of inside while(cert) guard, same class as :38",hostap_full_audit_0.4.169,high
ARR36-C,hostap,src/tls/tlsv1_client_write.c,319,FP,"end/rhdr same underlying msg buffer, same class as :260",hostap_full_audit_0.4.169,high
DCL30-C,hostap,src/tls/tlsv1_client_write.c,330,FP,"pos is an offset into caller's heap buffer written back through out-param msgpos, not automatic-storage escape",hostap_full_audit_0.4.169,high
DCL13-C,hostap,src/tls/tlsv1_client_write.c,336,TP,"end param only ever compared, never modified; low-value TP",hostap_full_audit_0.4.169,high
MEM03-C,hostap,src/tls/tlsv1_client_write.c,339,TP,random_get_bytes-fail early return (:356-357) frees csecret without memset; real gap on that path,hostap_full_audit_0.4.169,med
ARR00-C,hostap,src/tls/tlsv1_client_write.c,361,FP,"flow-insensitive: the only earlier os_free(csecret) is on a different branch that returns immediately, not reached before :361",hostap_full_audit_0.4.169,high
MEM12-C,hostap,src/tls/tlsv1_client_write.c,380,FP,csecret freed immediately above (:379); dh_yc never allocated on this alloc-failure branch,hostap_full_audit_0.4.169,high
MEM12-C,hostap,src/tls/tlsv1_client_write.c,390,FP,both csecret and dh_yc explicitly os_free'd on the two lines directly above,hostap_full_audit_0.4.169,high
ARR36-C,hostap,src/tls/tlsv1_client_write.c,396,FP,"end and *pos both threaded from same caller msg buffer, same class as :260",hostap_full_audit_0.4.169,high
MEM12-C,hostap,src/tls/tlsv1_client_write.c,401,FP,both csecret and dh_yc explicitly os_free'd on the two lines directly above,hostap_full_audit_0.4.169,high
ARR36-C,hostap,src/tls/tlsv1_client_write.c,405,FP,"end and *pos same-buffer misfire, same class as :260",hostap_full_audit_0.4.169,high
MEM12-C,hostap,src/tls/tlsv1_client_write.c,412,FP,both csecret and dh_yc explicitly os_free'd on the two lines directly above,hostap_full_audit_0.4.169,high
MEM12-C,hostap,src/tls/tlsv1_client_write.c,426,FP,"dh_yc already freed at :416, csecret freed above, shared never allocated on this branch",hostap_full_audit_0.4.169,high
MEM12-C,hostap,src/tls/tlsv1_client_write.c,438,FP,"dh_yc freed earlier (:416), csecret+shared freed on the two lines directly above",hostap_full_audit_0.4.169,high
MEM12-C,hostap,src/tls/tlsv1_client_write.c,450,FP,"dh_yc freed at :416, csecret freed at :444, shared freed above; nothing leaked",hostap_full_audit_0.4.169,high
MEM12-C,hostap,src/tls/tlsv1_client_write.c,455,FP,success-path return; csecret/dh_yc/shared all already freed earlier in the function,hostap_full_audit_0.4.169,high
DCL13-C,hostap,src/tls/tlsv1_client_write.c,459,TP,"end param only ever compared, never modified; low-value TP",hostap_full_audit_0.4.169,high
