rule,project,file,line,verdict,reason,provenance,confidence
CON33-C,hostap,src/crypto/crypto_linux.c,37,FP,"no-pthread CON33/34-C strerror() FP class (single-threaded eloop codebase, per categorical_patterns.md)",hostap_full_audit_0.4.169,high
CON34-C,hostap,src/crypto/crypto_linux.c,37,FP,"no-pthread CON33/34-C strerror() FP class (single-threaded eloop codebase, per categorical_patterns.md)",hostap_full_audit_0.4.169,high
POS02-C,hostap,src/crypto/crypto_linux.c,45,FP,"POS02-C codebase-wide no-privilege-separation FP class (hostap has no priv-drop architecture); bind() is AF_ALG crypto socket, not a privileged network bind",hostap_full_audit_0.4.169,high
CON33-C,hostap,src/crypto/crypto_linux.c,48,FP,"no-pthread CON33/34-C strerror() FP class (single-threaded eloop codebase, per categorical_patterns.md)",hostap_full_audit_0.4.169,high
CON34-C,hostap,src/crypto/crypto_linux.c,48,FP,"no-pthread CON33/34-C strerror() FP class (single-threaded eloop codebase, per categorical_patterns.md)",hostap_full_audit_0.4.169,high
API05-C,hostap,src/crypto/crypto_linux.c,57,FP,"addr[]/len companion-array + num_elem count idiom, established API05-C FP class",hostap_full_audit_0.4.169,high
CON33-C,hostap,src/crypto/crypto_linux.c,73,FP,"no-pthread CON33/34-C strerror() FP class (single-threaded eloop codebase, per categorical_patterns.md)",hostap_full_audit_0.4.169,high
CON34-C,hostap,src/crypto/crypto_linux.c,73,FP,"no-pthread CON33/34-C strerror() FP class (single-threaded eloop codebase, per categorical_patterns.md)",hostap_full_audit_0.4.169,high
CON33-C,hostap,src/crypto/crypto_linux.c,81,FP,"no-pthread CON33/34-C strerror() FP class (single-threaded eloop codebase, per categorical_patterns.md)",hostap_full_audit_0.4.169,high
CON34-C,hostap,src/crypto/crypto_linux.c,81,FP,"no-pthread CON33/34-C strerror() FP class (single-threaded eloop codebase, per categorical_patterns.md)",hostap_full_audit_0.4.169,high
FIO24-C,hostap,src/crypto/crypto_linux.c,82,FP,"close(s) at :74/:82 are on mutually-exclusive early-return branches (setsockopt-fail vs accept-fail), not a real double close",hostap_full_audit_0.4.169,high
CON33-C,hostap,src/crypto/crypto_linux.c,91,FP,"no-pthread CON33/34-C strerror() FP class (single-threaded eloop codebase, per categorical_patterns.md)",hostap_full_audit_0.4.169,high
CON34-C,hostap,src/crypto/crypto_linux.c,91,FP,"no-pthread CON33/34-C strerror() FP class (single-threaded eloop codebase, per categorical_patterns.md)",hostap_full_audit_0.4.169,high
