rule,project,file,line,verdict,reason,provenance,confidence
PRE02-C,hostap,src/crypto/aes_i.h,35,FP,"Macro body is a single array-subscript primary expr; no precedence hazard exists (new pattern, extends single-token-literal PRE02 FP)",16-40_b1,high
PRE02-C,hostap,src/crypto/aes_i.h,36,FP,Same array-subscript primary-expression PRE02 FP,16-40_b1,high
PRE02-C,hostap,src/crypto/aes_i.h,37,FP,Same array-subscript primary-expression PRE02 FP,16-40_b1,high
PRE02-C,hostap,src/crypto/aes_i.h,38,FP,Same array-subscript primary-expression PRE02 FP,16-40_b1,high
PRE02-C,hostap,src/crypto/aes_i.h,53,FP,Same array-subscript primary-expression PRE02 FP,16-40_b1,high
PRE02-C,hostap,src/crypto/aes_i.h,54,FP,Same array-subscript primary-expression PRE02 FP,16-40_b1,high
PRE02-C,hostap,src/crypto/aes_i.h,55,FP,Same array-subscript primary-expression PRE02 FP,16-40_b1,high
PRE02-C,hostap,src/crypto/aes_i.h,56,FP,Same array-subscript primary-expression PRE02 FP,16-40_b1,high
PRE02-C,hostap,src/crypto/aes_i.h,61,FP,Same array-subscript primary-expression PRE02 FP,16-40_b1,high
PRE02-C,hostap,src/crypto/aes_i.h,62,FP,Same array-subscript primary-expression PRE02 FP,16-40_b1,high
PRE02-C,hostap,src/crypto/aes_i.h,63,FP,Same array-subscript primary-expression PRE02 FP,16-40_b1,high
PRE02-C,hostap,src/crypto/aes_i.h,64,FP,Same array-subscript primary-expression PRE02 FP,16-40_b1,high
INT14-C,hostap,src/crypto/aes_i.h,72,FP,"rotr() bit-rotation idiom; bits used in shift+subtraction is not an ambiguity hazard, just idiomatic rotate math",16-40_b1,med
INT34-C,hostap,src/crypto/aes_i.h,72,TP,"rotr(u32 val,int bits) never validates 0<=bits<32; all call sites happen to be safe literals but function itself is unguarded",16-40_b1,med
FIO50-C,hostap,src/crypto/aes_i.h,72,FP,"'val' is a u32 parameter, not a file stream; nonsensical rule misfire",16-40_b1,high
FIO50-C,hostap,src/crypto/aes_i.h,72,FP,"'val' is a u32 parameter, not a file stream; nonsensical rule misfire (duplicate finding)",16-40_b1,high
INT34-C,hostap,src/crypto/aes_i.h,72,TP,"Same rotr() unguarded shift amount, second shift expression in same function",16-40_b1,med
PRE02-C,hostap,src/crypto/aes_i.h,75,FP,Same array-subscript primary-expression PRE02 FP,16-40_b1,high
PRE02-C,hostap,src/crypto/aes_i.h,76,FP,Macro body is a single function-call primary expr rotr(...); no precedence hazard,16-40_b1,high
