rule,project,file,line,verdict,reason,provenance,confidence
API02-C,hostap,wpa_supplicant/ctrl_iface.c,78,FP,freq_range_to_channel_list returns a self-terminating int_array_add_unique sentinel array (0-terminated); same 'self-terminating sentinel array' API02-C FP class as dpp.h:614 opclasses,41plus_b1,high
DCL13-C,hostap,wpa_supplicant/ctrl_iface.c,82,TP,"val's pointee/val itself never modified in set_bssid_filter (only a separate pos alias is walked); genuine (low-severity) const opportunity, not a callback/vtable-bound signature",41plus_b1,low
ARR30-C,hostap,wpa_supplicant/ctrl_iface.c,89,FP,"while(pos) loop is bounded by NUL/space termination via os_strchr, standard NUL-terminated string scan pattern (categorical: ARR30-C bounded-string-scan FP)",41plus_b1,high
DCL13-C,hostap,wpa_supplicant/ctrl_iface.c,119,TP,"val never modified in set_disallow_aps (only pos alias walked); genuine low-severity const opportunity, ordinary internal helper not a callback contract",41plus_b1,low
ARR30-C,hostap,wpa_supplicant/ctrl_iface.c,134,FP,"outer while(pos) loop in set_disallow_aps is bounded by os_strchr(pos,' ') advancing to NUL/space; finding mislabels the loop variable as 'end' but the loop at this line uses 'pos' and is a standard bounded NUL-terminated scan",41plus_b1,high
INT14-C,hostap,wpa_supplicant/ctrl_iface.c,139,FP,"'pos' itself only ever used in pointer arithmetic (pos+=6); the bitwise op '&' is applied to the derived expression (end-pos), not to pos directly -- INT14-C base-identifier conflation, same family as the confirmed p2p_invitation.c:282/wmm.c:251 entries",41plus_b1,med
EXP33-C,hostap,wpa_supplicant/ctrl_iface.c,156,FP,"addr[ETH_ALEN] is written by hwaddr_aton2(pos, addr) (write-only output-param call) a few lines earlier on the success path before this os_memcpy read; sizeof/output-param write not seen by the rule",41plus_b1,high
ARR30-C,hostap,wpa_supplicant/ctrl_iface.c,163,FP,"end++ loop breaks on '\0' or ' ', a standard bounded NUL-terminated string scan (categorical ARR30-C bounded-scan FP)",41plus_b1,high
INT14-C,hostap,wpa_supplicant/ctrl_iface.c,178,FP,"bitwise '&' and comparisons are applied to the derived value (end-pos), not to 'end' itself, which is only ever used in pointer subtraction; INT14-C base-identifier conflation family",41plus_b1,med
ARR00-C,hostap,wpa_supplicant/ctrl_iface.c,180,FP,"ssid was just freshly realloc'd/reassigned (ssid=ns) a few lines earlier on the success path; the only os_free(ssid) sites are in sibling error branches that return -1 immediately -- branch-blind free-tracking (categorical: mutually-exclusive-branch free/access conflation, ARR00-C sub-pattern)",41plus_b1,high
