rule,project,file,line,verdict,reason,provenance,confidence
ARR01-C,hostap,src/tls/x509v3.c,37,FP,"sizeof(name->rid) is a struct member array, not the decayed ptr param; ARR01-C sizeof(*ptr)-correct-idiom class.",hostap_full_audit_0.4.169,high
MEM10-C,hostap,src/tls/x509v3.c,47,FP,"MEM10-C ad-hoc-NULL-check stylistic pedantry, confirmed categorical FP.",hostap_full_audit_0.4.169,high
API00-C,hostap,src/tls/x509v3.c,67,FP,while(cert) loop guard already NULL-safe; chain_free(NULL) is a no-op.,hostap_full_audit_0.4.169,high
DCL13-C,hostap,src/tls/x509v3.c,86,FP,'a' IS mutated via aliased local opos (*opos++=*ipos++); misses aliased-pointer mutation.,hostap_full_audit_0.4.169,high
ARR30-C,hostap,src/tls/x509v3.c,93,FP,"NUL-terminated os_strdup'd string scan, provably bounded by the sentinel.",hostap_full_audit_0.4.169,high
STR31-C,hostap,src/tls/x509v3.c,93,FP,"in-place whitespace-strip copy where opos<=ipos always, bounded by same NUL-terminated buffer.",hostap_full_audit_0.4.169,med
MEM33-C,hostap,src/tls/x509v3.c,98,FP,*opos++=*ipos++ is a plain char deref copy; no struct/flexible-array member anywhere. Category error.,hostap_full_audit_0.4.169,high
STR34-C,hostap,src/tls/x509v3.c,98,FP,"char*-to-char* assignment, no widening at all; plain-char-to-char STR34-C FP class.",hostap_full_audit_0.4.169,high
STR34-C,hostap,src/tls/x509v3.c,98,FP,"char*-to-char* assignment, no widening; same class as above.",hostap_full_audit_0.4.169,high
STR34-C,hostap,src/tls/x509v3.c,98,FP,"char*-to-char* assignment, no widening; same class as above.",hostap_full_audit_0.4.169,high
STR34-C,hostap,src/tls/x509v3.c,102,FP,"char to char '\0' write, no widening; plain-char-assignment STR34-C FP class.",hostap_full_audit_0.4.169,high
EXP34-C,hostap,src/tls/x509v3.c,103,FP,deref is guarded by the same condition's opos>a short-circuit; rule misses own-expression guard.,hostap_full_audit_0.4.169,high
STR34-C,hostap,src/tls/x509v3.c,104,FP,"char to char '\0' write, no widening.",hostap_full_audit_0.4.169,high
EXP34-C,hostap,src/tls/x509v3.c,124,FP,os_free(NULL) is a documented safe no-op; established os_free-NULL-safe FP class.,hostap_full_audit_0.4.169,high
EXP34-C,hostap,src/tls/x509v3.c,125,FP,"os_free(NULL) safe no-op, same class as :124.",hostap_full_audit_0.4.169,high
DCL13-C,hostap,src/tls/x509v3.c,148,TP,x509_name_compare never mutates 'a'; not a callback/vtable contract (checked all call sites); genuine low-value const opportunity.,hostap_full_audit_0.4.169,low
DCL13-C,hostap,src/tls/x509v3.c,148,TP,Same as 'a' above; 'b' likewise never mutated.,hostap_full_audit_0.4.169,low
API00-C,hostap,src/tls/x509v3.c,181,FP,"internal-only API; len is an ASN.1 header length bounded by the certificate buffer size, not attacker-arbitrary SIZE_MAX.",hostap_full_audit_0.4.169,med
DCL30-C,hostap,src/tls/x509v3.c,205,FP,"'end' holds a computed address inside the caller's buf array, not automatic-storage; *next=end is a value copy, not address-of-local.",hostap_full_audit_0.4.169,high
DCL30-C,hostap,src/tls/x509v3.c,244,FP,"Same class as :205, x509_parse_public_key.",hostap_full_audit_0.4.169,high
API00-C,hostap,src/tls/x509v3.c,285,FP,"internal-only API, len bounded by ASN.1 header length; same class as :181.",hostap_full_audit_0.4.169,med
