rule,project,file,line,verdict,reason,provenance,confidence
PRE08-C,hostap,wpa_supplicant/pasn_supplicant.c,13,FP,ieee802_11_defs.h/ieee802_11_common.h share 8-char prefix; established PRE08-C categorical FP,hostap_full_audit_0.4.169,high
API05-C,hostap,wpa_supplicant/pasn_supplicant.c,43,FP,"ptr+size_t idiom (data,data_len); established API05-C categorical FP",hostap_full_audit_0.4.169,high
DCL13-C,hostap,wpa_supplicant/pasn_supplicant.c,60,FP,"eloop_timeout_handler dispatch-contract param, matches confirmed eloop-callback FP pattern",hostap_full_audit_0.4.169,high
EXP30-C,hostap,wpa_supplicant/pasn_supplicant.c,96,FP,"MAC2STR/wpa_key_mgmt_txt are pure reads, no side effects to unsequence",hostap_full_audit_0.4.169,high
EXP30-C,hostap,wpa_supplicant/pasn_supplicant.c,107,FP,"MAC2STR/wpa_key_mgmt_txt are pure reads, no side effects to unsequence",hostap_full_audit_0.4.169,high
DCL13-C,hostap,wpa_supplicant/pasn_supplicant.c,117,TP,ssid only read in this static helper; genuine if low-value const opportunity,hostap_full_audit_0.4.169,low
MEM03-C,hostap,wpa_supplicant/pasn_supplicant.c,119,FP,"password is a borrowed alias into ssid->sae_password/passphrase, not an owned local buffer; cleared by real owner elsewhere",hostap_full_audit_0.4.169,high
INT32-C,hostap,wpa_supplicant/pasn_supplicant.c,173,FP,"*(rsne+1) is a u8 (0-255) plus constant 2, structurally bounded to 0-257, cannot overflow int",hostap_full_audit_0.4.169,high
MSC01-C,hostap,wpa_supplicant/pasn_supplicant.c,185,FP,"deliberate no-op default (leave sel unchanged), not a completeness gap",hostap_full_audit_0.4.169,med
MSC01-C,hostap,wpa_supplicant/pasn_supplicant.c,201,FP,"deliberate no-op default (leave sel unchanged), not a completeness gap",hostap_full_audit_0.4.169,med
INT13-C,hostap,wpa_supplicant/pasn_supplicant.c,219,TP,sel is genuinely int and used as & operand; literal-rule-text violation,hostap_full_audit_0.4.169,low
INT13-C,hostap,wpa_supplicant/pasn_supplicant.c,235,TP,sel is genuinely int and used as & operand; literal-rule-text violation,hostap_full_audit_0.4.169,low
INT13-C,hostap,wpa_supplicant/pasn_supplicant.c,241,TP,sel is genuinely int and used as & operand; literal-rule-text violation,hostap_full_audit_0.4.169,low
INT13-C,hostap,wpa_supplicant/pasn_supplicant.c,249,TP,sel is genuinely int and used as & operand; literal-rule-text violation,hostap_full_audit_0.4.169,low
INT13-C,hostap,wpa_supplicant/pasn_supplicant.c,252,TP,sel is genuinely int and used as & operand; literal-rule-text violation,hostap_full_audit_0.4.169,low
INT13-C,hostap,wpa_supplicant/pasn_supplicant.c,257,TP,sel is genuinely int and used as & operand; literal-rule-text violation,hostap_full_audit_0.4.169,low
INT13-C,hostap,wpa_supplicant/pasn_supplicant.c,270,TP,sel is genuinely int and used as & operand; literal-rule-text violation,hostap_full_audit_0.4.169,low
INT13-C,hostap,wpa_supplicant/pasn_supplicant.c,274,TP,sel is genuinely int and used as & operand; literal-rule-text violation,hostap_full_audit_0.4.169,low
EXP30-C,hostap,wpa_supplicant/pasn_supplicant.c,306,FP,"MAC2STR calls are pure reads, no side effects to unsequence",hostap_full_audit_0.4.169,high
DCL13-C,hostap,wpa_supplicant/pasn_supplicant.c,325,TP,wpa_s only read (wpa_s->conf) in this static helper; genuine if low-value const opportunity,hostap_full_audit_0.4.169,low
DCL30-C,hostap,wpa_supplicant/pasn_supplicant.c,352,FP,"ssid returned is heap-allocated via wpa_config_add_network->os_zalloc, not automatic storage",hostap_full_audit_0.4.169,high
DCL30-C,hostap,wpa_supplicant/pasn_supplicant.c,367,FP,"bss returned is an existing bss-list entry found via wpa_bss_get_bssid, not automatic storage",hostap_full_audit_0.4.169,high
DCL13-C,hostap,wpa_supplicant/pasn_supplicant.c,371,TP,wpa_s only read (wpa_s->conf->ssid traversal) in this static helper; genuine if low-value const opportunity,hostap_full_audit_0.4.169,low
DCL13-C,hostap,wpa_supplicant/pasn_supplicant.c,372,TP,"bss only read (bss->ssid, bss->ssid_len) in this static helper; genuine if low-value const opportunity",hostap_full_audit_0.4.169,low
DCL30-C,hostap,wpa_supplicant/pasn_supplicant.c,388,FP,"ssid returned is an existing linked-list entry from wpa_s->conf->ssid, not automatic storage",hostap_full_audit_0.4.169,high
EXP33-C,hostap,wpa_supplicant/pasn_supplicant.c,402,FP,bss is unconditionally assigned at line 415 (13 lines later) before any use; flagged declaration ignores the following assignment,hostap_full_audit_0.4.169,high
DCL31-C,hostap,wpa_supplicant/pasn_supplicant.c,440,FP,"wpas_pasn_get_params_from_bss is defined earlier in the same file (line 156), which also serves as its declaration",hostap_full_audit_0.4.169,high
