rule,project,file,line,verdict,reason,provenance,confidence
MEM31-C,hostap,src/common/dpp.c,1383,FP,"res is `int` (declared `size_t len; int res;` in dpp_configuration_parse), assigned from dpp_configuration_parse_helper which returns plain int (dpp.c:1179 signature) -- a status code, not a pointer, nothing to free.",delta_mem31_task420,high
MEM31-C,hostap,src/common/dpp.c,1387,FP,"Same int res local in dpp_configuration_parse, same dpp_configuration_parse_helper returning int; status-code, not a pointer.",delta_mem31_task420,high
MEM31-C,hostap,src/common/dpp.c,1390,FP,return -1/goto fail path for the same int res -- no allocation exists to leak; dpp_configuration_parse_helper returns int.,delta_mem31_task420,high
MEM31-C,hostap,src/common/dpp.c,1396,FP,"Same int res after the second dpp_configuration_parse_helper call; still an int status code, not heap memory.",delta_mem31_task420,high
MEM31-C,hostap,src/common/dpp.c,4251,FP,"res is `enum dpp_status_error` (declared `enum dpp_status_error ret = 255, res;` in dpp_peer_intro), and dpp_check_signed_connector is declared to return enum dpp_status_error (dpp_i.h:81-84) -- a status code, not a pointer.",delta_mem31_task420,high
MEM31-C,hostap,src/common/dpp.c,4255,FP,"ret -- same enum dpp_status_error ret local; goto fail reaches the function's single fail: cleanup label (dpp.c:4353) which only frees real pointers (info.payload, own_key, etc.), never ret itself since it's not a pointer.",delta_mem31_task420,high
MEM31-C,hostap,src/common/dpp.c,4255,FP,"res -- same enum local as above assigned res = dpp_check_signed_connector(...), non-pointer status code, nothing to free.",delta_mem31_task420,high
MEM31-C,hostap,src/common/dpp.c,4262,FP,"ret enum status code, goto fail reaches the shared cleanup label; not a pointer.",delta_mem31_task420,high
MEM31-C,hostap,src/common/dpp.c,4262,FP,"res enum status code from dpp_check_signed_connector, not a pointer.",delta_mem31_task420,high
MEM31-C,hostap,src/common/dpp.c,4269,FP,ret enum status code; goto reaches cleanup label; not a pointer.,delta_mem31_task420,high
MEM31-C,hostap,src/common/dpp.c,4269,FP,res enum status code; not a pointer.,delta_mem31_task420,high
MEM31-C,hostap,src/common/dpp.c,4282,FP,ret enum status code; goto reaches cleanup label; not a pointer.,delta_mem31_task420,high
MEM31-C,hostap,src/common/dpp.c,4282,FP,res enum status code; not a pointer.,delta_mem31_task420,high
MEM31-C,hostap,src/common/dpp.c,4298,FP,ret enum status code; goto reaches cleanup label; not a pointer.,delta_mem31_task420,high
MEM31-C,hostap,src/common/dpp.c,4298,FP,res enum status code; not a pointer.,delta_mem31_task420,high
MEM31-C,hostap,src/common/dpp.c,4304,FP,ret enum status code; goto reaches cleanup label; not a pointer.,delta_mem31_task420,high
MEM31-C,hostap,src/common/dpp.c,4304,FP,res enum status code; not a pointer.,delta_mem31_task420,high
MEM31-C,hostap,src/common/dpp.c,4313,FP,ret enum status code; goto reaches cleanup label; not a pointer.,delta_mem31_task420,high
MEM31-C,hostap,src/common/dpp.c,4313,FP,res enum status code; not a pointer.,delta_mem31_task420,high
MEM31-C,hostap,src/common/dpp.c,4326,FP,ret enum status code; goto reaches cleanup label; not a pointer.,delta_mem31_task420,high
MEM31-C,hostap,src/common/dpp.c,4326,FP,res enum status code; not a pointer.,delta_mem31_task420,high
MEM31-C,hostap,src/common/dpp.c,4334,FP,ret enum status code; goto reaches cleanup label; not a pointer.,delta_mem31_task420,high
