rule,project,file,line,verdict,reason,provenance,confidence
PRE08-C,hostap,src/ap/drv_callbacks.c,16,TP,"Same 'ieee802_' 8-char prefix as ieee802_11_common.h, mechanically true low-value",hostap_full_audit_0.4.169,low
PRE08-C,hostap,src/ap/drv_callbacks.c,16,TP,Same 'ieee802_' 8-char prefix as ieee802_11.h,hostap_full_audit_0.4.169,low
PRE08-C,hostap,src/ap/drv_callbacks.c,16,TP,Same 'ieee802_' 8-char prefix as ieee802_11_auth.h,hostap_full_audit_0.4.169,low
PRE08-C,hostap,src/ap/drv_callbacks.c,16,TP,Same 'ieee802_' 8-char prefix as ieee802_1x.h,hostap_full_audit_0.4.169,low
PRE08-C,hostap,src/ap/drv_callbacks.c,17,TP,Same 'ieee802_' 8-char prefix as ieee802_11.h,hostap_full_audit_0.4.169,low
PRE08-C,hostap,src/ap/drv_callbacks.c,17,TP,Same 'ieee802_' 8-char prefix as ieee802_11_auth.h,hostap_full_audit_0.4.169,low
PRE08-C,hostap,src/ap/drv_callbacks.c,17,TP,Same 'ieee802_' 8-char prefix as ieee802_1x.h,hostap_full_audit_0.4.169,low
PRE08-C,hostap,src/ap/drv_callbacks.c,21,TP,Same 'hw_featu' 8-char prefix as hw_features.h,hostap_full_audit_0.4.169,low
PRE08-C,hostap,src/ap/drv_callbacks.c,29,TP,Same 'ieee802_' 8-char prefix as ieee802_11_auth.h,hostap_full_audit_0.4.169,low
PRE08-C,hostap,src/ap/drv_callbacks.c,29,TP,Same 'ieee802_' 8-char prefix as ieee802_1x.h,hostap_full_audit_0.4.169,low
PRE08-C,hostap,src/ap/drv_callbacks.c,30,TP,Same 'ieee802_' 8-char prefix as ieee802_1x.h,hostap_full_audit_0.4.169,low
API00-C,hostap,src/ap/drv_callbacks.c,51,FP,"Internal FILS eloop-timeout callback, hapd caller-guaranteed non-NULL",hostap_full_audit_0.4.169,high
MSC13-C,hostap,src/ap/drv_callbacks.c,54,TP,reply_res init to WLAN_STATUS_SUCCESS at decl is never read before being overwritten at line 81; harmless defensive default but literally a dead store,hostap_full_audit_0.4.169,med
ENV01-C,hostap,src/ap/drv_callbacks.c,56,FP,"No getenv() call anywhere in this function; misfire, buf is unrelated fixed-size mgmt buffer",hostap_full_audit_0.4.169,high
EXP40-C,hostap,src/ap/drv_callbacks.c,56,FP,"'*p = buf' is a declarator initializer (u8 *p = buf;), not an assignment; buf is not const-qualified",hostap_full_audit_0.4.169,high
EXP33-C,hostap,src/ap/drv_callbacks.c,69,FP,elems declared then immediately passed to ieee802_11_parse_elems; ParseFailed path returns before any real read,hostap_full_audit_0.4.169,high
