rule,project,file,line,verdict,reason,provenance,confidence
PRE08-C,hostap,src/eap_server/eap_server_aka.c,16,TP,"eap_sim_common.h/eap_sim_db.h share first 8 chars 'eap_sim_'; literal-rule-text TP, low value (PRE08-C header-family convention).",hostap_full_audit_0.4.169,low
EXP30-C,hostap,src/eap_server/eap_server_aka.c,85,FP,"Args are two calls to pure eap_aka_state_txt() (switch->string literal, no side effects); pure-accessor-sibling-args FP class.",hostap_full_audit_0.4.169,high
ARR01-C,hostap,src/eap_server/eap_server_aka.c,120,FP,"sizeof(data->permanent), a fixed char[20] struct member, not the decayed data pointer; established ARR01-C member-array FP class.",hostap_full_audit_0.4.169,high
ARR01-C,hostap,src/eap_server/eap_server_aka.c,123,FP,"sizeof(sm->sim_aka_permanent), fixed char[20] field in struct eap_sm (eap_i.h:163), not decayed sm pointer.",hostap_full_audit_0.4.169,high
ARR01-C,hostap,src/eap_server/eap_server_aka.c,137,FP,"sizeof(data->permanent) fixed array member, same ARR01-C FP class.",hostap_full_audit_0.4.169,high
ARR01-C,hostap,src/eap_server/eap_server_aka.c,187,FP,"sizeof(data->permanent) fixed array member, same ARR01-C FP class.",hostap_full_audit_0.4.169,high
ARR00-C,hostap,src/eap_server/eap_server_aka.c,193,FP,Reached only when neither prior os_free(username)+return branch executed; username not freed on this path. Mutually-exclusive-branch free-tracking misfire.,hostap_full_audit_0.4.169,high
ARR00-C,hostap,src/eap_server/eap_server_aka.c,195,FP,Same condition as line 193; username genuinely unfreed here.,hostap_full_audit_0.4.169,high
ARR01-C,hostap,src/eap_server/eap_server_aka.c,209,FP,sizeof(data->permanent) fixed array member.,hostap_full_audit_0.4.169,high
EXP33-C,hostap,src/eap_server/eap_server_aka.c,230,FP,"sizeof(*data) is a non-evaluating context, not an actual dereference; sizeof(*ptr)-not-a-deref FP class.",hostap_full_audit_0.4.169,high
DCL30-C,hostap,src/eap_server/eap_server_aka.c,240,FP,"data = os_zalloc(sizeof(*data)) is heap storage, not automatic/local; DCL30-C heap-vs-local FP class.",hostap_full_audit_0.4.169,high
DCL00-C,hostap,src/eap_server/eap_server_aka.c,249,TP,network_name is initialized and genuinely never reassigned in eap_aka_prime_init; could be const (low-value TP).,hostap_full_audit_0.4.169,med
STR05-C,hostap,src/eap_server/eap_server_aka.c,249,TP,"char *network_name = ""WLAN"" assigns a string literal to a non-const char*; genuine (low-value) TP.",hostap_full_audit_0.4.169,med
EXP33-C,hostap,src/eap_server/eap_server_aka.c,256,FP,"sizeof(*data) non-evaluating context, same FP class as line 230.",hostap_full_audit_0.4.169,high
